ano;date;hour;round;home_team;score;away_team;placar_casa;placar_visitante;resultado;arena;state
2015;30/05/2015; 18:30;4;Coritiba - PR;1 x 2;Avaí - SC;1.0;2.0;3;Couto Pereira - Curitiba - PR;
2015;31/05/2015; 18:30;4;Flamengo - RJ;2 x 3;Fluminense - RJ;2.0;3.0;3;Maracanã - Rio de Janeiro - RJ;
2015;31/05/2015; 18:30;4;Figueirense - SC;2 x 1;Cruzeiro - MG;2.0;1.0;1;Orlando Scarpelli - Florianopolis - SC;
2015;30/05/2015; 21:00;4;Joinville - SC;1 x 2;Atlético - PR;1.0;2.0;3;Arena Joinville - Joinville - SC;
2015;04/06/2015; 16:00;5;Fluminense - RJ;2 x 0;Coritiba - PR;2.0;0.0;1;Maracanã - Rio de Janeiro - RJ;
2015;03/06/2015; 19:30;5;Vasco da Gama - RJ;0 x 3;Ponte Preta - SP;0.0;3.0;3;São Januário - Rio de Janeiro - RJ;
2015;03/06/2015; 19:30;5;Atlético - PR;1 x 0;Figueirense - SC;1.0;0.0;1;Arena da Baixada - Curitiba - PR;
2015;03/06/2015; 19:30;5;Chapecoense - SC;2 x 0;Joinville - SC;2.0;0.0;1;Arena Condá - Chapeco - SC;
2015;03/06/2015; 21:00;5;São Paulo - SP;3 x 2;Santos - SP;3.0;2.0;1;Morumbi - Sao Paulo - SP;
2015;04/06/2015; 21:00;5;Sport - PE;1 x 0;Goiás - GO;1.0;0.0;1;Ilha do Retiro - Recife - PE;
2015;04/06/2015; 21:00;5;Palmeiras - SP;1 x 1;Internacional - RS;1.0;1.0;2;Allianz Parque - Sao Paulo - SP;
2015;03/06/2015; 22:00;5;Grêmio - RS;3 x 1;Corinthians - SP;3.0;1.0;1;Arena do Grêmio - Porto Alegre - RS;
2015;03/06/2015; 22:00;5;Cruzeiro - MG;1 x 0;Flamengo - RJ;1.0;0.0;1;Mineirão - Belo Horizonte - MG;
2015;03/06/2015; 22:00;5;Avaí - SC;1 x 4;Atlético - MG;1.0;4.0;3;Ressacada - Florianopolis - SC;
2015;07/06/2015; 11:00;6;Internacional - RS;2 x 0;Coritiba - PR;2.0;0.0;1;Beira-Rio - Porto Alegre - RS;
2015;06/06/2015; 18:30;6;Santos - SP;2 x 2;Ponte Preta - SP;2.0;2.0;2;Vila Belmiro - Santos - SP;
2015;06/06/2015; 18:30;6;Flamengo - RJ;1 x 0;Chapecoense - SC;1.0;0.0;1;Maracanã - Rio de Janeiro - RJ;
2015;06/06/2015; 18:30;6;Atlético - MG;1 x 3;Cruzeiro - MG;1.0;3.0;3;Independência - Belo Horizonte - MG;
2015;07/06/2015; 19:30;6;Fluminense - RJ;0 x 0;Sport - PE;0.0;0.0;2;Maracanã - Rio de Janeiro - RJ;
2015;07/06/2015; 19:30;6;Figueirense - SC;2 x 1;Palmeiras - SP;2.0;1.0;1;Orlando Scarpelli - Florianopolis - SC;
2015;07/06/2015; 19:30;6;Goiás - GO;0 x 1;Avaí - SC;0.0;1.0;3;Serra Dourada - Goiania - GO;
2015;06/06/2015; 22:00;6;São Paulo - SP;2 x 0;Grêmio - RS;2.0;0.0;1;Morumbi - Sao Paulo - SP;
2015;06/06/2015; 22:00;6;Atlético - PR;2 x 0;Vasco da Gama - RJ;2.0;0.0;1;Arena da Baixada - Curitiba - PR;
2015;06/06/2015; 22:00;6;Joinville - SC;0 x 1;Corinthians - SP;0.0;1.0;3;Arena Joinville - Joinville - SC;
2015;14/06/2015; 11:00;7;Ponte Preta - SP;0 x 0;Goiás - GO;0.0;0.0;2;Moisés Lucarelli - Campinas - SP;
2015;14/06/2015; 16:00;7;Palmeiras - SP;2 x 1;Fluminense - RJ;2.0;1.0;1;Allianz Parque - Sao Paulo - SP;
2015;14/06/2015; 16:00;7;Grêmio - RS;2 x 1;Atlético - PR;2.0;1.0;1;Arena do Grêmio - Porto Alegre - RS;
2015;14/06/2015; 16:00;7;Avaí - SC;1 x 1;Figueirense - SC;1.0;1.0;2;Ressacada - Florianopolis - SC;
2015;13/06/2015; 16:30;7;Corinthians - SP;2 x 1;Internacional - RS;2.0;1.0;1;Arena Corinthians - Sao Paulo - SP;
2015;13/06/2015; 16:30;7;Coritiba - PR;0 x 1;Flamengo - RJ;0.0;1.0;3;Couto Pereira - Curitiba - PR;
2015;13/06/2015; 16:30;7;Chapecoense - SC;0 x 1;São Paulo - SP;0.0;1.0;3;Arena Condá - Chapeco - SC;
2015;10/06/2015; 19:30;7;Atlético - MG;2 x 2;Santos - SP;2.0;2.0;2;Independência - Belo Horizonte - MG;
2015;13/06/2015; 21:00;7;Vasco da Gama - RJ;1 x 3;Cruzeiro - MG;1.0;3.0;3;São Januário - Rio de Janeiro - RJ;
2015;13/06/2015; 21:00;7;Sport - PE;2 x 1;Joinville - SC;2.0;1.0;1;Ilha do Retiro - Recife - PE;
2015;21/06/2015; 11:00;8;Cruzeiro - MG;0 x 1;Chapecoense - SC;0.0;1.0;3;Mineirão - Belo Horizonte - MG;
2015;21/06/2015; 16:00;8;São Paulo - SP;1 x 1;Avaí - SC;1.0;1.0;2;Morumbi - Sao Paulo - SP;
2015;21/06/2015; 16:00;8;Atlético - PR;2 x 2;Coritiba - PR;2.0;2.0;2;Arena da Baixada - Curitiba - PR;
2015;21/06/2015; 16:00;8;Joinville - SC;2 x 1;Goiás - GO;2.0;1.0;1;Arena Joinville - Joinville - SC;
2015;20/06/2015; 16:30;8;Santos - SP;1 x 0;Corinthians - SP;1.0;0.0;1;Vila Belmiro - Santos - SP;
2015;20/06/2015; 16:30;8;Flamengo - RJ;0 x 2;Atlético - MG;0.0;2.0;3;Maracanã - Rio de Janeiro - RJ;
2015;20/06/2015; 16:30;8;Sport - PE;2 x 1;Vasco da Gama - RJ;2.0;1.0;1;Arena Pernambuco - Sao Lourenco da Mata - PE;
2015;24/06/2015; 19:30;8;Fluminense - RJ;2 x 0;Ponte Preta - SP;2.0;0.0;1;Maracanã - Rio de Janeiro - RJ;
2015;18/06/2015; 21:00;8;Figueirense - SC;0 x 0;Internacional - RS;0.0;0.0;2;Orlando Scarpelli - Florianopolis - SC;
2015;20/06/2015; 21:00;8;Grêmio - RS;1 x 0;Palmeiras - SP;1.0;0.0;1;Arena do Grêmio - Porto Alegre - RS;
2015;28/06/2015; 11:00;9;Atlético - MG;1 x 0;Joinville - SC;1.0;0.0;1;Mineirão - Belo Horizonte - MG;
2015;27/06/2015; 16:00;9;Avaí - SC;1 x 2;Grêmio - RS;1.0;2.0;3;Ressacada - Florianopolis - SC;
2015;27/06/2015; 16:00;9;Chapecoense - SC;1 x 1;Sport - PE;1.0;1.0;2;Arena Condá - Chapeco - SC;
2015;28/06/2015; 16:00;9;Palmeiras - SP;4 x 0;São Paulo - SP;4.0;0.0;1;Allianz Parque - Sao Paulo - SP;
2015;28/06/2015; 16:00;9;Ponte Preta - SP;2 x 1;Atlético - PR;2.0;1.0;1;Moisés Lucarelli - Campinas - SP;
2015;28/06/2015; 16:00;9;Coritiba - PR;1 x 0;Cruzeiro - MG;1.0;0.0;1;Couto Pereira - Curitiba - PR;
2015;28/06/2015; 16:00;9;Goiás - GO;1 x 2;Fluminense - RJ;1.0;2.0;3;Serra Dourada - Goiania - GO;
2015;28/06/2015; 18:30;9;Vasco da Gama - RJ;1 x 0;Flamengo - RJ;1.0;0.0;1;Arena Pantanal - Cuiaba - MT;
2015;28/06/2015; 18:30;9;Internacional - RS;1 x 0;Santos - SP;1.0;0.0;1;Beira-Rio - Porto Alegre - RS;
2015;27/06/2015; 21:00;9;Corinthians - SP;2 x 1;Figueirense - SC;2.0;1.0;1;Arena Corinthians - Sao Paulo - SP;
2015;01/07/2015; 19:30;10;Vasco da Gama - RJ;1 x 0;Avaí - SC;1.0;0.0;1;São Januário - Rio de Janeiro - RJ;
2015;01/07/2015; 19:30;10;Sport - PE;3 x 0;Internacional - RS;3.0;0.0;1;Ilha do Retiro - Recife - PE;
2015;02/07/2015; 19:30;10;Corinthians - SP;2 x 0;Ponte Preta - SP;2.0;0.0;1;Arena Corinthians - Sao Paulo - SP;
2015;02/07/2015; 19:30;10;Figueirense - SC;3 x 1;Goiás - GO;3.0;1.0;1;Orlando Scarpelli - Florianopolis - SC;
2015;01/07/2015; 21:00;10;Palmeiras - SP;2 x 0;Chapecoense - SC;2.0;0.0;1;Allianz Parque - Sao Paulo - SP;
2015;01/07/2015; 21:00;10;Atlético - MG;2 x 0;Coritiba - PR;2.0;0.0;1;Independência - Belo Horizonte - MG;
2015;02/07/2015; 21:00;10;Fluminense - RJ;2 x 1;Santos - SP;2.0;1.0;1;Maracanã - Rio de Janeiro - RJ;
2015;01/07/2015; 22:00;10;Grêmio - RS;1 x 0;Cruzeiro - MG;1.0;0.0;1;Arena do Grêmio - Porto Alegre - RS;
2015;01/07/2015; 22:00;10;Atlético - PR;2 x 1;São Paulo - SP;2.0;1.0;1;Arena da Baixada - Curitiba - PR;
2015;01/07/2015; 22:00;10;Joinville - SC;0 x 1;Flamengo - RJ;0.0;1.0;3;Arena Joinville - Joinville - SC;
2015;05/07/2015; 11:00;11;Avaí - SC;2 x 2;Sport - PE;2.0;2.0;2;Ressacada - Florianopolis - SC;
2015;04/07/2015; 15:00;11;Coritiba - PR;0 x 0;Joinville - SC;0.0;0.0;2;Couto Pereira - Curitiba - PR;
2015;05/07/2015; 16:00;11;São Paulo - SP;0 x 0;Fluminense - RJ;0.0;0.0;2;Morumbi - Sao Paulo - SP;
2015;05/07/2015; 16:00;11;Santos - SP;1 x 3;Grêmio - RS;1.0;3.0;3;Vila Belmiro - Santos - SP;
2015;05/07/2015; 16:00;11;Goiás - GO;0 x 0;Corinthians - SP;0.0;0.0;2;Serra Dourada - Goiania - GO;
2015;05/07/2015; 18:30;11;Ponte Preta - SP;0 x 2;Palmeiras - SP;0.0;2.0;3;Arena Pantanal - Cuiaba - MT;
2015;05/07/2015; 18:30;11;Flamengo - RJ;1 x 2;Figueirense - SC;1.0;2.0;3;Maracanã - Rio de Janeiro - RJ;
2015;05/07/2015; 18:30;11;Internacional - RS;1 x 3;Atlético - MG;1.0;3.0;3;Beira-Rio - Porto Alegre - RS;
2015;04/07/2015; 21:00;11;Chapecoense - SC;1 x 0;Vasco da Gama - RJ;1.0;0.0;1;Arena Condá - Chapeco - SC;
2015;04/07/2015; 21:00;11;Cruzeiro - MG;2 x 0;Atlético - PR;2.0;0.0;1;Mineirão - Belo Horizonte - MG;
2015;08/07/2015; 19:30;12;Coritiba - PR;0 x 0;Ponte Preta - SP;0.0;0.0;2;Couto Pereira - Curitiba - PR;
2015;08/07/2015; 19:30;12;Goiás - GO;4 x 1;Santos - SP;4.0;1.0;1;Serra Dourada - Goiania - GO;
2015;08/07/2015; 19:30;12;Chapecoense - SC;1 x 0;Grêmio - RS;1.0;0.0;1;Arena Condá - Chapeco - SC;
2015;09/07/2015; 19:30;12;Corinthians - SP;2 x 0;Atlético - PR;2.0;0.0;1;Arena Corinthians - Sao Paulo - SP;
2015;08/07/2015; 21:00;12;Palmeiras - SP;3 x 0;Avaí - SC;3.0;0.0;1;Allianz Parque - Sao Paulo - SP;
2015;08/07/2015; 21:00;12;Figueirense - SC;0 x 2;Joinville - SC;0.0;2.0;3;Orlando Scarpelli - Florianopolis - SC;
2015;09/07/2015; 21:00;12;Fluminense - RJ;1 x 0;Cruzeiro - MG;1.0;0.0;1;Maracanã - Rio de Janeiro - RJ;
2015;08/07/2015; 22:00;12;Vasco da Gama - RJ;0 x 4;São Paulo - SP;0.0;4.0;3;Mané Garrincha - Brasilia - DF;
2015;08/07/2015; 22:00;12;Internacional - RS;1 x 2;Flamengo - RJ;1.0;2.0;3;Beira-Rio - Porto Alegre - RS;
2015;08/07/2015; 22:00;12;Atlético - MG;2 x 1;Sport - PE;2.0;1.0;1;Mineirão - Belo Horizonte - MG;
2015;12/07/2015; 11:00;13;São Paulo - SP;3 x 1;Coritiba - PR;3.0;1.0;1;Morumbi - Sao Paulo - SP;
2015;12/07/2015; 16:00;13;Flamengo - RJ;0 x 3;Corinthians - SP;0.0;3.0;3;Maracanã - Rio de Janeiro - RJ;
2015;12/07/2015; 16:00;13;Cruzeiro - MG;1 x 0;Goiás - GO;1.0;0.0;1;Mineirão - Belo Horizonte - MG;
2015;12/07/2015; 16:00;13;Atlético - PR;1 x 2;Fluminense - RJ;1.0;2.0;3;Arena da Baixada - Curitiba - PR;
2015;12/07/2015; 16:00;13;Joinville - SC;0 x 2;Internacional - RS;0.0;2.0;3;Arena Joinville - Joinville - SC;
2015;11/07/2015; 18:30;13;Santos - SP;3 x 0;Figueirense - SC;3.0;0.0;1;Vila Belmiro - Santos - SP;
2015;11/07/2015; 18:30;13;Grêmio - RS;2 x 0;Vasco da Gama - RJ;2.0;0.0;1;Arena do Grêmio - Porto Alegre - RS;
2015;12/07/2015; 18:30;13;Avaí - SC;2 x 1;Chapecoense - SC;2.0;1.0;1;Ressacada - Florianopolis - SC;
2015;12/07/2015; 18:30;13;Sport - PE;2 x 2;Palmeiras - SP;2.0;2.0;2;Arena Pernambuco - Sao Lourenco da Mata - PE;
2015;11/07/2015; 21:00;13;Ponte Preta - SP;0 x 2;Atlético - MG;0.0;2.0;3;Moisés Lucarelli - Campinas - SP;
2015;19/07/2015; 11:00;14;Atlético - PR;1 x 0;Chapecoense - SC;1.0;0.0;1;Arena da Baixada - Curitiba - PR;
2015;19/07/2015; 16:00;14;Palmeiras - SP;1 x 0;Santos - SP;1.0;0.0;1;Allianz Parque - Sao Paulo - SP;
2015;19/07/2015; 16:00;14;Fluminense - RJ;1 x 2;Vasco da Gama - RJ;1.0;2.0;3;Maracanã - Rio de Janeiro - RJ;
2015;19/07/2015; 16:00;14;Figueirense - SC;0 x 0;Coritiba - PR;0.0;0.0;2;Orlando Scarpelli - Florianopolis - SC;
2015;19/07/2015; 16:00;14;Sport - PE;2 x 0;São Paulo - SP;2.0;0.0;1;Arena Pernambuco - Sao Lourenco da Mata - PE;
2015;18/07/2015; 18:30;14;Internacional - RS;2 x 1;Goiás - GO;2.0;1.0;1;Beira-Rio - Porto Alegre - RS;
2015;18/07/2015; 18:30;14;Flamengo - RJ;1 x 0;Grêmio - RS;1.0;0.0;1;Maracanã - Rio de Janeiro - RJ;
2015;19/07/2015; 18:30;14;Cruzeiro - MG;1 x 1;Avaí - SC;1.0;1.0;2;Mineirão - Belo Horizonte - MG;
2015;19/07/2015; 18:30;14;Joinville - SC;1 x 1;Ponte Preta - SP;1.0;1.0;2;Arena Joinville - Joinville - SC;
2015;18/07/2015; 21:00;14;Corinthians - SP;1 x 0;Atlético - MG;1.0;0.0;1;Arena Corinthians - Sao Paulo - SP;
2015;26/07/2015; 11:00;15;Chapecoense - SC;2 x 1;Fluminense - RJ;2.0;1.0;1;Arena Condá - Chapeco - SC;
2015;26/07/2015; 11:00;15;Santos - SP;2 x 0;Joinville - SC;2.0;0.0;1;Vila Belmiro - Santos - SP;
2015;26/07/2015; 16:00;15;Coritiba - PR;1 x 1;Corinthians - SP;1.0;1.0;2;Couto Pereira - Curitiba - PR;
2015;26/07/2015; 16:00;15;Goiás - GO;0 x 1;Flamengo - RJ;0.0;1.0;3;Serra Dourada - Goiania - GO;
2015;26/07/2015; 16:00;15;São Paulo - SP;1 x 0;Cruzeiro - MG;1.0;0.0;1;Morumbi - Sao Paulo - SP;
2015;26/07/2015; 16:00;15;Ponte Preta - SP;0 x 0;Internacional - RS;0.0;0.0;2;Moisés Lucarelli - Campinas - SP;
2015;25/07/2015; 18:30;15;Avaí - SC;1 x 2;Atlético - PR;1.0;2.0;3;Ressacada - Florianopolis - SC;
2015;26/07/2015; 18:30;15;Vasco da Gama - RJ;1 x 4;Palmeiras - SP;1.0;4.0;3;São Januário - Rio de Janeiro - RJ;
2015;25/07/2015; 19:30;15;Grêmio - RS;1 x 1;Sport - PE;1.0;1.0;2;Arena do Grêmio - Porto Alegre - RS;
2015;25/07/2015; 21:00;15;Atlético - MG;1 x 0;Figueirense - SC;1.0;0.0;1;Independência - Belo Horizonte - MG;
2015;02/08/2015; 11:00;16;Palmeiras - SP;0 x 1;Atlético - PR;0.0;1.0;3;Allianz Parque - Sao Paulo - SP;
2015;02/08/2015; 11:00;16;Coritiba - PR;1 x 1;Goiás - GO;1.0;1.0;2;Couto Pereira - Curitiba - PR;
2015;02/08/2015; 16:00;16;Flamengo - RJ;2 x 2;Santos - SP;2.0;2.0;2;Maracanã - Rio de Janeiro - RJ;
2015;02/08/2015; 16:00;16;Internacional - RS;0 x 0;Chapecoense - SC;0.0;0.0;2;Beira-Rio - Porto Alegre - RS;
2015;02/08/2015; 16:00;16;Figueirense - SC;3 x 1;Ponte Preta - SP;3.0;1.0;1;Orlando Scarpelli - Florianopolis - SC;
2015;02/08/2015; 16:00;16;Joinville - SC;2 x 0;Avaí - SC;2.0;0.0;1;Arena Joinville - Joinville - SC;
2015;01/08/2015; 18:30;16;Fluminense - RJ;1 x 0;Grêmio - RS;1.0;0.0;1;Maracanã - Rio de Janeiro - RJ;
2015;02/08/2015; 18:30;16;Sport - PE;0 x 0;Cruzeiro - MG;0.0;0.0;2;Arena Pernambuco - Sao Lourenco da Mata - PE;
2015;29/07/2015; 22:00;16;Corinthians - SP;3 x 0;Vasco da Gama - RJ;3.0;0.0;1;Arena Corinthians - Sao Paulo - SP;
2015;29/07/2015; 22:00;16;Atlético - MG;3 x 1;São Paulo - SP;3.0;1.0;1;Mineirão - Belo Horizonte - MG;
2015;09/08/2015; 11:00;17;Atlético - PR;1 x 1;Sport - PE;1.0;1.0;2;Arena da Baixada - Curitiba - PR;
2015;09/08/2015; 11:00;17;Vasco da Gama - RJ;0 x 0;Joinville - SC;0.0;0.0;2;Maracanã - Rio de Janeiro - RJ;
2015;09/08/2015; 16:00;17;São Paulo - SP;1 x 1;Corinthians - SP;1.0;1.0;2;Morumbi - Sao Paulo - SP;
2015;09/08/2015; 16:00;17;Ponte Preta - SP;1 x 0;Flamengo - RJ;1.0;0.0;1;Moisés Lucarelli - Campinas - SP;
2015;09/08/2015; 16:00;17;Cruzeiro - MG;2 x 1;Palmeiras - SP;2.0;1.0;1;Mineirão - Belo Horizonte - MG;
2015;09/08/2015; 16:00;17;Goiás - GO;0 x 0;Atlético - MG;0.0;0.0;2;Serra Dourada - Goiania - GO;
2015;08/08/2015; 18:30;17;Avaí - SC;1 x 0;Fluminense - RJ;1.0;0.0;1;Ressacada - Florianopolis - SC;
2015;09/08/2015; 18:30;17;Chapecoense - SC;2 x 2;Figueirense - SC;2.0;2.0;2;Arena Condá - Chapeco - SC;
2015;09/08/2015; 18:30;17;Grêmio - RS;5 x 0;Internacional - RS;5.0;0.0;1;Arena do Grêmio - Porto Alegre - RS;
2015;08/08/2015; 21:00;17;Santos - SP;3 x 0;Coritiba - PR;3.0;0.0;1;Vila Belmiro - Santos - SP;
2015;12/08/2015; 19:30;18;Flamengo - RJ;3 x 2;Atlético - PR;3.0;2.0;1;Maracanã - Rio de Janeiro - RJ;
2015;12/08/2015; 19:30;18;Coritiba - PR;2 x 1;Palmeiras - SP;2.0;1.0;1;Couto Pereira - Curitiba - PR;
2015;13/08/2015; 19:30;18;Ponte Preta - SP;2 x 0;Avaí - SC;2.0;0.0;1;Moisés Lucarelli - Campinas - SP;
2015;12/08/2015; 21:00;18;Goiás - GO;0 x 0;Chapecoense - SC;0.0;0.0;2;Serra Dourada - Goiania - GO;
2015;12/08/2015; 21:00;18;Santos - SP;1 x 0;Vasco da Gama - RJ;1.0;0.0;1;Vila Belmiro - Santos - SP;
2015;13/08/2015; 21:00;18;Joinville - SC;3 x 0;Cruzeiro - MG;3.0;0.0;1;Arena Joinville - Joinville - SC;
2015;13/08/2015; 21:00;18;Atlético - MG;0 x 2;Grêmio - RS;0.0;2.0;3;Mineirão - Belo Horizonte - MG;
2015;12/08/2015; 22:00;18;Corinthians - SP;4 x 3;Sport - PE;4.0;3.0;1;Arena Corinthians - Sao Paulo - SP;
2015;12/08/2015; 22:00;18;Internacional - RS;1 x 0;Fluminense - RJ;1.0;0.0;1;Beira-Rio - Porto Alegre - RS;
2015;12/08/2015; 22:00;18;Figueirense - SC;0 x 2;São Paulo - SP;0.0;2.0;3;Orlando Scarpelli - Florianopolis - SC;
2015;16/08/2015; 11:00;19;Palmeiras - SP;4 x 2;Flamengo - RJ;4.0;2.0;1;Allianz Parque - Sao Paulo - SP;
2015;16/08/2015; 16:00;19;Fluminense - RJ;2 x 1;Figueirense - SC;2.0;1.0;1;Maracanã - Rio de Janeiro - RJ;
2015;16/08/2015; 16:00;19;Cruzeiro - MG;0 x 0;Internacional - RS;0.0;0.0;2;Mineirão - Belo Horizonte - MG;
2015;16/08/2015; 16:00;19;Avaí - SC;1 x 2;Corinthians - SP;1.0;2.0;3;Ressacada - Florianopolis - SC;
2015;16/08/2015; 16:00;19;Sport - PE;1 x 1;Ponte Preta - SP;1.0;1.0;2;Ilha do Retiro - Recife - PE;
2015;15/08/2015; 18:30;19;Vasco da Gama - RJ;0 x 1;Coritiba - PR;0.0;1.0;3;Maracanã - Rio de Janeiro - RJ;
2015;15/08/2015; 18:30;19;Atlético - PR;0 x 0;Santos - SP;0.0;0.0;2;Arena da Baixada - Curitiba - PR;
2015;16/08/2015; 18:30;19;Grêmio - RS;2 x 1;Joinville - SC;2.0;1.0;1;Arena do Grêmio - Porto Alegre - RS;
2015;16/08/2015; 18:30;19;Chapecoense - SC;2 x 1;Atlético - MG;2.0;1.0;1;Arena Condá - Chapeco - SC;
2015;15/08/2015; 21:00;19;São Paulo - SP;0 x 3;Goiás - GO;0.0;3.0;3;Morumbi - Sao Paulo - SP;
2015;23/08/2015; 11:00;20;Ponte Preta - SP;0 x 0;Grêmio - RS;0.0;0.0;2;Moisés Lucarelli - Campinas - SP;
2015;23/08/2015; 11:00;20;Coritiba - PR;1 x 0;Chapecoense - SC;1.0;0.0;1;Couto Pereira - Curitiba - PR;
2015;23/08/2015; 16:00;20;Corinthians - SP;3 x 0;Cruzeiro - MG;3.0;0.0;1;Arena Corinthians - Sao Paulo - SP;
2015;23/08/2015; 16:00;20;Joinville - SC;2 x 1;Fluminense - RJ;2.0;1.0;1;Arena Joinville - Joinville - SC;
2015;23/08/2015; 16:00;20;Flamengo - RJ;2 x 1;São Paulo - SP;2.0;1.0;1;Maracanã - Rio de Janeiro - RJ;
2015;23/08/2015; 16:00;20;Internacional - RS;2 x 0;Atlético - PR;2.0;0.0;1;Beira-Rio - Porto Alegre - RS;
2015;22/08/2015; 18:30;20;Goiás - GO;3 x 0;Vasco da Gama - RJ;3.0;0.0;1;Serra Dourada - Goiania - GO;
