ano;date;hour;round;home_team;score;away_team;placar_casa;placar_visitante;resultado;arena;state
2018;09/11/2018;;36;Coritiba-PR;1 x 0;Goias-GO;1.0;0.0;1;;
2018;09/11/2018;;36;Criciúma-SC;3 x 3;CRB-AL;3.0;3.0;2;;
2018;09/11/2018;;36;CSA-AL;0 x 0;Atlético-GO;0.0;0.0;2;;
2018;09/11/2018;;36;Guarani-SP;0 x 2;Paysandu-PA;0.0;2.0;3;;
2018;09/11/2018;;36;Juventude-RS;0 x 1;Ponte Preta-SP;0.0;1.0;3;;
2018;09/11/2018;;36;Oeste-SP;0 x 0;Londrina-PR;0.0;0.0;2;;
2018;09/11/2018;;36;Sampaio Corrêa-MA;2 x 1;São Bento-SP;2.0;1.0;1;;
2018;09/11/2018;;36;Vila Nova-GO;3 x 1;Figueirense-SC;3.0;1.0;1;;
2018;13/10/2018;;37;Atlético-GO;1 x 0;São Bento-SP;1.0;0.0;1;;
2018;13/10/2018;;37;Brasil de Pelotas-RS;1 x 1;Guarani-SP;1.0;1.0;2;;
2018;13/10/2018;;37;CSA-AL;0 x 1;Avaí-SC;0.0;1.0;3;;
2018;13/10/2018;;37;Figueirense-SC;2 x 3;Paysandu-PA;2.0;3.0;3;;
2018;13/10/2018;;37;Fortaleza-CE;4 x 1;Juventude-RS;4.0;1.0;1;;
2018;13/10/2018;;37;Londrina-PR;1 x 2;CRB-AL;1.0;2.0;3;;
2018;13/10/2018;;37;Oeste-SP;1 x 3;Goias-GO;1.0;3.0;3;;
2018;13/10/2018;;37;Ponte Preta-SP;2 x 0;Coritiba-PR;2.0;0.0;1;;
2018;13/10/2018;;37;Sampaio Corrêa-MA;1 x 0;Boa Esporte-MG;1.0;0.0;1;;
2018;13/10/2018;;37;Vila Nova-GO;2 x 2;Criciúma-SC;2.0;2.0;2;;
2018;24/11/2018;;38;Avaí-SC;;Ponte Preta-SP;;;2;;
2018;24/11/2018;;38;Boa Esporte-MG;;Oeste-SP;;;2;;
2018;24/11/2018;;38;Coritiba-PR;;Fortaleza-CE;;;2;;
2018;24/11/2018;;38;CRB-AL;;Figueirense-SC;;;2;;
2018;24/11/2018;;38;Criciúma-SC;;Sampaio Corrêa-MA;;;2;;
2018;24/11/2018;;38;Goias-GO;;Brasil de Pelotas-RS;;;2;;
2018;24/11/2018;;38;Guarani-SP;;Londrina-PR;;;2;;
2018;24/11/2018;;38;Juventude-RS;;CSA-AL;;;2;;
2018;24/11/2018;;38;Paysandu-PA;;Atlético-GO;;;2;;
2018;24/11/2018;;38;São Bento-SP;;Vila Nova-GO;;;2;;
