Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acerto_PB,Defi_PD_gol,RPS_PD_gol,Acerto_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acerto_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acerto_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acerto_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acerto_PD_gol_Fina,Defi_DC,RPS_DC,Acerto_DC,Defi_binpo_log,RPS_binpo_log,Acerto_binpo_log,Defi_binpo_p,RPS_binpo_p,Acerto_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Grêmio,Atlético-PR,21,[0.6208 0.2157 0.1627],[0.6852 0.1873 0.1257],[0.611  0.2197 0.1686],[0.6825 0.1882 0.1275],[0.6101 0.2195 0.1696],[0.7011 0.1688 0.1262],[0.4402 0.2674 0.2923],[0.4654 0.2865 0.248 ],0.06203023946396593,0.050865897505870734,0.06379145710955593,0.05070451874426872,0.06316421265030671,0.032936679493330775,0.08582307867774483,0.1064,[0.68   0.1865 0.1315],0.046896448428848096,0.78718341,0.13907539,0,1.02699042,0.206062765,0,1.01061505,0.20099198999999998,0,1.14578082,0.242879265,0,1.01016642,0.20062940499999998,0,1.14108174,0.24126398999999998,0,0.8159180899999998,0.13963690499999998,0,1.19836109,0.254241215,0,1.1414745,0.24011312500000004,0,0.8609580199999999,0.156308885,0
Corinthians,Vitória,21,[0.8247 0.1325 0.0397],[0.8484 0.1128 0.0335],[0.8177 0.1376 0.0419],[0.8464 0.1144 0.0341],[0.8159 0.1389 0.0424],[0.8417 0.1016 0.0446],[0.8017 0.1414 0.0539],[0.8352 0.1316 0.03  ],0.022935899999998892,0.018573344871048246,0.02422255505279025,0.018933623856970186,0.024556057266854586,0.016045156595034322,0.0274815806268298,0.0183,[0.7405 0.1568 0.0985],0.029510577028421477,1.6557776,0.8161357600000001,0,1.6198624300000002,0.79818577,0,1.6055226599999999,0.79061961,0,1.6666286500000003,0.821858045,0,1.6019837799999999,0.788671845,0,1.66244313,0.8197778050000002,0,1.55782206,0.7660847499999999,0,1.63157061,0.799210095,0,1.38562874,0.6767525900000001,0,0.91675802,0.424708885,0
Ponte Preta,Botafogo,21,[0.331  0.3266 0.3423],[0.3763 0.3232 0.3005],[0.3247 0.3291 0.3462],[0.3759 0.3222 0.3018],[0.3241 0.3278 0.348 ],[0.5119 0.2733 0.2147],[0.2806 0.3177 0.4017],[0.2837 0.3541 0.3621],0.06035831074063603,0.06620852434786613,0.05880587135410069,0.06650054817775038,0.05908537604037341,0.08725220428330203,0.05392943099111383,0.0548,[0.4598 0.2769 0.2632],0.08662990453264685,0.76958891,0.32213727,0,0.6713978500000001,0.28239938500000006,0,0.68419134,0.28794226500000003,0,0.5837601799999999,0.23965096999999996,1,0.68539765,0.28900721500000004,0,0.58439689,0.240322215,1,0.77983254,0.339449625,0,0.35903059,0.14219033,1,0.43776389,0.18057147,1,0.36215801999999997,0.147408885,1
Cruzeiro,Sport,21,[0.4736 0.2656 0.2607],[0.4968 0.2678 0.2353],[0.4464 0.2694 0.2841],[0.5102 0.2645 0.2252],[0.4633 0.2668 0.2698],[0.5972 0.22   0.182 ],[0.3786 0.2636 0.3577],[0.4047 0.2823 0.3129],0.09076598979739021,0.09984474341385868,0.08424098483160238,0.10304191242674658,0.08810743541898362,0.10543045491674762,0.06550201084944424,0.0706,[0.4504 0.2759 0.2737],0.08819200001063209,0.5319817899999999,0.22617554999999995,1,0.41560481,0.17255680499999998,1,0.45976212999999994,0.193621305,1,0.38029316999999996,0.154311705,1,0.43202116999999995,0.18044645499999998,1,0.36057933000000003,0.14533207,1,0.5835722099999999,0.257079405,1,0.24377184000000002,0.09783216000000003,1,0.4530926599999999,0.188485925,1,0.36215801999999997,0.147408885,1
Bahia,Vasco,21,[0.5445 0.2273 0.2275],[0.5573 0.2292 0.2129],[0.5468 0.2293 0.2233],[0.5555 0.2277 0.2161],[0.544  0.2278 0.2275],[0.4369 0.2477 0.3151],[0.4107 0.2575 0.3316],[0.4391 0.2733 0.2875],0.05437225815573158,0.05792115262368052,0.05536453183879914,0.057159229064564915,0.05435946928590766,0.03666419726886719,0.03302773105339017,0.0343,[0.4082 0.2721 0.3196],0.032852784378127206,0.47195794999999996,0.19866129,1,0.31090179,0.12977799,1,0.30783162000000003,0.127760905,1,0.29384234,0.12078295,1,0.31158508999999995,0.13000586499999997,1,0.29612675,0.12229149,1,0.5235392999999999,0.22868288499999995,1,0.4777249099999999,0.20827942999999996,1,0.52640981,0.22621766999999998,1,0.36215801999999997,0.147408885,1
Avaí,São Paulo,21,[0.2409 0.3177 0.4414],[0.2348 0.3124 0.4528],[0.237  0.3203 0.4427],[0.238  0.3118 0.4501],[0.2406 0.3194 0.44  ],[0.3248 0.2537 0.4212],[0.2493 0.273  0.4777],[0.2609 0.3079 0.4311],0.1287127978228967,0.12822967198591473,0.12793943493538243,0.1287141245517,0.12853209470812443,0.12009976174671881,0.1261832394608581,0.1319,[0.1744 0.2831 0.5424],0.11753710488993871,0.73291843,0.12700113000000002,0,0.71840006,0.126433385,0,0.71414438,0.12607614500000003,0,0.7329526399999999,0.13007944,0,0.71470472,0.12574417999999998,0,0.7328532499999999,0.12966202499999996,0,0.8188767799999999,0.14517389,0,0.8398681699999999,0.14157869,0,0.8385587299999999,0.16236081,0,0.8609580199999999,0.156308885,0
Flamengo,Atlético-GO,21,[0.719  0.1799 0.0994],[0.7619 0.1589 0.0766],[0.6981 0.1892 0.1113],[0.7676 0.1561 0.0735],[0.7059 0.1861 0.1065],[0.8438 0.1016 0.0431],[0.6177 0.216  0.1655],[0.647  0.2194 0.1327],0.13946984013924718,0.14787305354953822,0.13506874691216972,0.1493669713625073,0.13728355985586618,0.1290692984152864,0.11436054044553104,0.124,[0.6907 0.2136 0.0951],0.1634825533105951,0.19035465,0.07122938499999998,1,0.12120537000000002,0.04459255000000001,1,0.13932793999999998,0.05192342999999997,1,0.08780837999999999,0.03148550499999999,1,0.13247027000000003,0.04908053000000002,1,0.08377922000000002,0.029919645000000016,1,0.22019954,0.08690481,1,0.036578610000000004,0.013755924999999999,1,0.15033546,0.05241267000000001,1,0.36215801999999997,0.147408885,1
Palmeiras,Chapecoense,21,[0.6727 0.1838 0.141 ],[0.6925 0.1823 0.123 ],[0.6736 0.1818 0.1419],[0.6883 0.185  0.1247],[0.6695 0.1845 0.1436],[0.6502 0.1927 0.1552],[0.6613 0.183  0.153 ],[0.7047 0.1744 0.1175],0.01764727481361905,0.015864957191129545,0.017472606396122824,0.016233520578468174,0.01792629983661368,0.019858006579060426,0.018556601919110936,0.0134,[0.5022 0.2654 0.2322],0.03820694735001268,1.3058237000000001,0.63471523,0,1.2241887299999998,0.5930618949999998,0,1.22312381,0.592726705,0,1.28191854,0.622418065,0,1.2156914600000002,0.588776005,0,1.27413198,0.61820689,0,1.1882156899999998,0.5750837350000001,0,1.1735803699999998,0.56662203,0,0.91215884,0.42070732000000005,0,0.91675802,0.424708885,0
Coritiba,Santos,21,[0.2229 0.3402 0.4369],[0.2498 0.3414 0.4089],[0.2192 0.3403 0.4405],[0.2508 0.3417 0.4075],[0.2206 0.3408 0.4386],[0.3376 0.3141 0.3483],[0.154  0.2942 0.5518],[0.1391 0.3416 0.5193],0.19658386183059176,0.19185564426026377,0.19773672415158547,0.19217078094995801,0.19801813561850495,0.14345966895326764,0.16477087306279178,0.211,[0.4578 0.2721 0.27  ],0.09346564557036423,0.72251186,0.14451065,0,0.67590206,0.12028301000000002,0,0.6772929799999999,0.121044445,0,0.6633532100000001,0.11475874500000001,0,0.6755789600000001,0.12051715999999998,0,0.66231578,0.114478445,0,0.8263528799999998,0.16409961999999997,0,0.7057454599999999,0.11764332500000002,0,0.8123192499999999,0.14126743,0,0.8609580199999999,0.156308885,0
Fluminense,Atlético-MG,21,[0.5059 0.2478 0.246 ],[0.5033 0.2483 0.2481],[0.5032 0.2455 0.251 ],[0.5072 0.2487 0.2438],[0.5076 0.246  0.2462],[0.4163 0.2276 0.3553],[0.4432 0.2611 0.2956],[0.4694 0.2727 0.2577],0.0953924297921011,0.09523173568064078,0.09566186509273426,0.09526642163875346,0.09573704092521823,0.08585898358695951,0.089368273766737,0.0918,[0.4098 0.3013 0.2889],0.07614698385866722,0.42231093999999997,0.174024405,1,0.36605565,0.152399295,1,0.37008149,0.15498101000000003,1,0.36991739,0.15420677000000005,1,0.3635881999999999,0.15158537999999994,1,0.36414197,0.15121837000000002,1,0.4655788099999999,0.19873237,1,0.51874554,0.23375677,1,0.5225809400000001,0.215899625,1,0.36215801999999997,0.147408885,1
Fluminense,Vasco,22,[0.6485 0.1864 0.1624],[0.6427 0.1894 0.1654],[0.6422 0.1879 0.1672],[0.6451 0.1888 0.1635],[0.6447 0.1874 0.1652],[0.5997 0.1978 0.2004],[0.579  0.2224 0.1977],[0.6157 0.2197 0.1637],0.03603059065718391,0.03745939347352437,0.036289318370137526,0.03739008396019668,0.03626798963239921,0.038509432633408856,0.05310137387553712,0.0519,[0.5041 0.2616 0.2342],0.0823326317383568,1.1267522700000001,0.5384902300000001,0,1.15687097,0.558808775,0,1.14128309,0.5507470700000001,0,1.1454928100000001,0.5527299750000001,0,1.14764789,0.5540178950000001,0,1.1515317,0.55577499,0,1.02838805,0.4887418849999998,0,1.0381250899999999,0.49782537499999996,0,0.9090010100000001,0.42020665500000004,0,0.91675802,0.424708885,0
Grêmio,Sport,22,[0.6572 0.1904 0.1503],[0.6683 0.1902 0.1396],[0.6434 0.196  0.1588],[0.6716 0.1878 0.1385],[0.6481 0.1932 0.1568],[0.7214 0.1596 0.1142],[0.5225 0.2396 0.2374],[0.5706 0.2384 0.1905],0.018656643346191246,0.019252650745223265,0.01711867816041283,0.019823673877019953,0.01776206919070881,0.028011317577302772,0.007739722671990425,0.0085,[0.584  0.2204 0.1948],0.01144623828692265,0.27750917,0.11043280500000001,1,0.17635409000000002,0.070371005,1,0.19079700000000002,0.07647958,1,0.16568909,0.06502537499999998,1,0.18574609,0.07451145499999999,1,0.16229765000000002,0.06380966500000003,1,0.34177317,0.142301455,1,0.11613175999999996,0.045900999999999983,1,0.25957920000000007,0.10565800000000002,1,0.36215801999999997,0.147408885,1
Flamengo,Atlético-PR,22,[0.471  0.2782 0.2508],[0.5352 0.2624 0.2022],[0.4546 0.28   0.2654],[0.5371 0.2627 0.2001],[0.4575 0.2804 0.2621],[0.6241 0.2212 0.1541],[0.3216 0.2857 0.3926],[0.3341 0.3088 0.357 ],0.09574954816968627,0.11193461646014707,0.0911291207733,0.11289394523809224,0.09220637620978342,0.12267075704895128,0.05828553249408669,0.0604,[0.6032 0.2379 0.1585],0.12713578741351997,0.6662292499999998,0.28547161499999996,0,0.42013688,0.17137082,1,0.44629832,0.18394916,1,0.32577764,0.12850241999999995,1,0.44162682,0.18150133,1,0.32332771,0.12717822999999998,1,0.69598581,0.30721993000000003,0,0.21397706,0.08261663000000001,1,0.23916890000000007,0.09134980500000003,1,0.36215801999999997,0.147408885,1
Palmeiras,São Paulo,22,[0.5563 0.2318 0.2114],[0.5865 0.2302 0.1828],[0.5445 0.2349 0.2201],[0.5899 0.2287 0.1809],[0.5484 0.2334 0.2177],[0.566  0.2168 0.2161],[0.5244 0.2209 0.2536],[0.5613 0.2238 0.2139],0.01320329981152736,0.011434685613818494,0.0129359402732363,0.011624832820046024,0.013178123409683794,0.01831877662214556,0.02019806070958388,0.0189,[0.5159 0.2535 0.2304],0.009228623017617192,0.28829734,0.11932034999999999,1,0.29529089,0.12088577499999999,1,0.31110227,0.12807243,1,0.25739012999999994,0.102290695,1,0.30581141,0.125777025,1,0.25321051,0.10054411000000002,1,0.33930513000000007,0.14553433,1,0.28205745000000004,0.11776652500000004,1,0.35169922,0.14376460499999996,1,0.36215801999999997,0.147408885,1
Bahia,Botafogo,22,[0.4112 0.2778 0.3109],[0.447  0.2692 0.2837],[0.4083 0.2817 0.31  ],[0.4454 0.2683 0.2861],[0.4065 0.2805 0.3129],[0.4001 0.26   0.3398],[0.3518 0.2685 0.3796],[0.3749 0.2836 0.3414],0.07016738238913017,0.06668900601008455,0.06917015455859567,0.06734121149520898,0.0699534546643543,0.0780192036286555,0.08295090558037893,0.0762,[0.522  0.2328 0.2446],0.06267030126884954,0.6547329300000001,0.2870861350000001,0,0.7211170900000001,0.32190322500000007,0,0.7221637799999999,0.321404445,0,0.7853633299999999,0.356375725,0,0.7160289100000001,0.31860563000000003,0,0.78001926,0.35387444500000004,0,0.5807516500000001,0.25426767000000006,1,0.66354405,0.297906015,0,0.8973089999999999,0.4211037000000001,0,0.91675802,0.424708885,0
Ponte Preta,Atlético-MG,22,[0.4143 0.3005 0.2851],[0.4323 0.3059 0.2617],[0.4139 0.2991 0.2869],[0.4318 0.3057 0.2625],[0.413  0.299  0.2879],[0.4739 0.247  0.2788],[0.3609 0.3015 0.3375],[0.3798 0.3153 0.3049],0.06001837670017942,0.05398751198674591,0.06069614614487091,0.0542160144573322,0.06093550061946086,0.0686526330237046,0.06957893913275234,0.0642,[0.3467 0.3322 0.3212],0.05743585335801542,0.7268261400000001,0.31370602500000005,0,0.77302675,0.34129177000000005,0,0.7692856300000002,0.33984111,0,0.82554499,0.36591127,0,0.7670564099999999,0.338756505,0,0.82380998,0.365178745,0,0.66005731,0.28451129000000003,0,0.80571965,0.372139055,0,0.6913271700000001,0.29055305500000006,0,0.91675802,0.424708885,0
Corinthians,Atlético-GO,22,[0.8387 0.1256 0.0325],[0.8549 0.1115 0.0288],[0.8317 0.1309 0.0345],[0.8556 0.1109 0.0286],[0.8326 0.1302 0.0343],[0.8768 0.0891 0.0245],[0.784  0.1639 0.0506],[0.8115 0.1536 0.0331],0.020209660394585365,0.017434448621724743,0.021458779449742865,0.017316674299503634,0.021308926602528658,0.013425853598391433,0.029798689504239473,0.0218,[0.6968 0.1962 0.1059],0.045524067028240474,1.61702082,0.79497675,0,1.6552493,0.8166512099999998,0,1.64104995,0.8091660300000001,0,1.6865156999999997,0.8324030050000001,0,1.64275129,0.810107505,0,1.6879681300000002,0.83309881,0,1.5428795700000002,0.7565863300000001,0,1.7283173,0.8509166049999999,0,1.32343949,0.641490225,0,0.91675802,0.424708885,0
Avaí,Chapecoense,22,[0.2777 0.305  0.4173],[0.2644 0.3007 0.4349],[0.2821 0.306  0.4119],[0.2624 0.3013 0.4363],[0.2799 0.3067 0.4134],[0.3693 0.2514 0.3791],[0.2854 0.2935 0.421 ],[0.3015 0.3114 0.3871],0.11740230790577488,0.11206321327288829,0.11897874418806925,0.11207789188550357,0.11901781359712774,0.08301039738804512,0.10749015200043084,0.1183,[0.1603 0.2832 0.5565],0.08431506602053179,0.73471862,0.31887433000000004,0,0.78888158,0.3479282899999999,0,0.77867802,0.34252100999999996,0,0.8206658600000001,0.365122685,0,0.7835084599999999,0.34472178499999995,0,0.8251931400000001,0.367205725,0,0.77403641,0.34398919000000006,0,0.60470126,0.27082551,0,1.09499058,0.50739417,0,0.36215801999999997,0.147408885,1
Cruzeiro,Santos,22,[0.3102 0.3943 0.2955],[0.3545 0.3879 0.2576],[0.2986 0.3924 0.309 ],[0.3561 0.3893 0.2546],[0.3009 0.3942 0.3048],[0.4532 0.3278 0.219 ],[0.2662 0.3824 0.3514],[0.2468 0.4396 0.3136],0.11712789136457841,0.11700718350656769,0.11780875520510882,0.11630791354543693,0.11721823619040028,0.12412296090997245,0.12137480276075822,0.115,[0.5874 0.2542 0.1582],0.11240774278108501,0.47330336,0.07962759999999999,1,0.5504167799999999,0.09177214500000003,1,0.5538207199999999,0.09232147999999998,1,0.5666944199999999,0.09601400500000001,1,0.5504374900000001,0.09175241499999998,1,0.5645828600000001,0.095814185,1,0.5757741599999999,0.09717219999999999,1,0.70520408,0.12667562000000002,0,0.9262836400000001,0.18506468,0,0.8609580199999999,0.156308885,0
Coritiba,Vitória,22,[0.4617 0.2684 0.2698],[0.4967 0.2592 0.2439],[0.4532 0.2711 0.2756],[0.4957 0.2599 0.2442],[0.4531 0.2716 0.2752],[0.4925 0.2311 0.2758],[0.3527 0.2614 0.3857],[0.3758 0.2735 0.3506],0.08979617828951353,0.08119193583385918,0.09237190380399536,0.08170872234285276,0.09276234474042953,0.05886963944078745,0.09271513436679811,0.0967,[0.4958 0.262  0.242 ],0.08311668774093492,0.63774825,0.28140807,0,0.81839749,0.373106455,0,0.8036408099999999,0.36500037,0,0.88558274,0.40904787000000004,0,0.80440121,0.36524485500000003,0,0.88450014,0.40832494500000005,0,0.5700917400000001,0.25075807000000006,1,0.8204290999999999,0.38307678500000003,0,0.8890256400000001,0.41003926,0,0.91675802,0.424708885,0
Atlético-PR,Coritiba,23,[0.5263 0.2755 0.1981],[0.5599 0.2623 0.1777],[0.5111 0.2807 0.2081],[0.5605 0.2622 0.1772],[0.5119 0.2806 0.2074],[0.5182 0.2646 0.217 ],[0.577  0.251  0.1718],[0.6067 0.2584 0.1348],0.12198085567335762,0.1171449211611237,0.12395927983300509,0.11704094941751128,0.1238514361342643,0.12262666044431164,0.10971534707951906,0.1069,[0.5388 0.262  0.199 ],0.12022629738789788,0.9362264900000001,0.193141455,0,0.8411355499999998,0.15813747,0,0.82192131,0.15228522999999997,0,0.88926659,0.17255042999999998,0,0.8225927300000001,0.15254893500000002,0,0.88990893,0.172797775,0,0.92344524,0.18125651999999998,0,0.8564334000000001,0.15785356,0,0.8745504399999999,0.16499305999999997,0,0.8609580199999999,0.156308885,0
