Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Vasco,Chapecoense,26,[0.4255 0.256  0.3182],[0.4387 0.2637 0.2975],[0.4164 0.2537 0.3297],[0.4377 0.2647 0.2975],[0.416  0.2548 0.329 ],[0.5095 0.2433 0.2468],[0.3971 0.2556 0.3473],[0.4161 0.283  0.3008],0.12151178679515327,0.12534124325237753,0.12003568524671676,0.12576529338271905,0.12070563584596183,0.11549953068958088,0.12038629600308139,0.1316,[0.3971 0.3264 0.2764],0.1317885708503684,0.7777088500000001,0.131840015,0,0.83583749,0.141246295,0,0.8390547399999999,0.141111505,0,0.8231016299999999,0.14051173000000003,0,0.83662004,0.14071433999999997,0,0.8207536300000001,0.14007353000000003,0,0.83243706,0.13915285,0,0.89309538,0.160349125,0,0.6878223299999999,0.117070335,0,0.8609580199999999,0.156308885,0
Bahia,Coritiba,26,[0.5209 0.2572 0.2218],[0.5578 0.247  0.1949],[0.506  0.2639 0.2299],[0.5581 0.246  0.1956],[0.5066 0.2626 0.2306],[0.4475 0.2419 0.3102],[0.4884 0.2473 0.2642],[0.5098 0.2661 0.2239],0.12099152544061369,0.11609858043118029,0.12343427036234368,0.11583804821222532,0.12313170802429736,0.11246755420989153,0.11606176962611996,0.1235,[0.5569 0.2396 0.2031],0.11381171209895506,0.84863646,0.15505844500000002,0,0.8722838900000001,0.160288215,0,0.8507332200000001,0.15449102499999998,0,0.91613585,0.174621985,0,0.8535786800000001,0.15495611999999997,0,0.91825097,0.17492625500000003,0,0.8748934900000002,0.15419453,0,0.8711959,0.14836438500000002,0,0.92959538,0.17577500999999998,0,0.8609580199999999,0.156308885,0
Botafogo,Vitória,26,[0.6026 0.2251 0.1717],[0.6359 0.2098 0.1532],[0.5827 0.2331 0.1837],[0.6359 0.2102 0.153 ],[0.5836 0.2332 0.1827],[0.5746 0.214  0.2103],[0.5593 0.2093 0.2306],[0.5892 0.2179 0.192 ],0.011930086634703824,0.01164952436479858,0.012264704631933753,0.01153236767357616,0.012084981889073514,0.021180071598904587,0.020356658028196438,0.0169,[0.5869 0.2205 0.1918],0.016149214356496626,1.0475010500000002,0.49928392999999993,0,1.0998776600000002,0.5241072050000001,0,1.06022059,0.50253459,0,1.16545509,0.559789255,0,1.06295049,0.503875725,0,1.16596185,0.5601274150000001,0,0.94859934,0.45178154500000006,0,0.9995872500000001,0.476028165,0,1.0462590999999999,0.49817350499999996,0,0.91675802,0.424708885,0
São Paulo,Sport,26,[0.5106 0.218  0.2704],[0.5364 0.2173 0.2452],[0.4972 0.2208 0.281 ],[0.5398 0.2158 0.2432],[0.5014 0.2194 0.2782],[0.6312 0.1931 0.1735],[0.4638 0.2016 0.3331],[0.4987 0.2118 0.2879],0.06785730820868237,0.07556887307320477,0.06824510766149143,0.07450377046671854,0.06725435629637437,0.07950997952350594,0.05676246158389311,0.0558,[0.4712 0.2609 0.2677],0.11845036480851655,0.37904734000000007,0.16755725000000005,1,0.3601525199999999,0.15658565999999996,1,0.38052148,0.16616642,1,0.32226729,0.13779492999999998,1,0.3741335600000001,0.1632778,1,0.31749992000000005,0.13575842000000005,1,0.43910861,0.199734925,1,0.2034033,0.08344438500000001,1,0.41936154,0.17569994499999997,1,0.36215801999999997,0.147408885,1
Cruzeiro,Corinthians,26,[0.259  0.3624 0.3787],[0.2956 0.3665 0.338 ],[0.2472 0.3581 0.3947],[0.2985 0.3672 0.3343],[0.2506 0.3593 0.3901],[0.2967 0.2933 0.4099],[0.2865 0.321  0.3925],[0.2842 0.3601 0.3557],0.12375537193205541,0.1253850184864793,0.12332581129638381,0.12529983265197192,0.12347440081519749,0.1331992120086996,0.1205038939547173,0.1266,[0.4809 0.2682 0.2507],0.12581545003493402,0.6167641400000001,0.10364606500000001,1,0.6170284499999998,0.10520948500000002,0,0.6289315400000001,0.10844796500000002,0,0.6029456099999999,0.10077789000000002,1,0.6254748600000001,0.107489185,0,0.60129458,0.10042937000000002,1,0.6971795000000001,0.11806925000000001,0,0.7554737899999999,0.12806544999999997,0,0.8296465399999999,0.14710783,0,0.8609580199999999,0.156308885,0
Avaí,Atlético-GO,26,[0.3799 0.3374 0.2826],[0.3969 0.3225 0.2806],[0.3732 0.3421 0.2847],[0.3977 0.3224 0.2799],[0.3739 0.342  0.2842],[0.5734 0.2403 0.186 ],[0.3654 0.2973 0.3373],[0.3759 0.331  0.2931],0.053274719006152785,0.05234429323201214,0.05389135069355064,0.05217015666482011,0.053752650885503295,0.028329568699000277,0.06386111527306228,0.0557,[0.3031 0.3213 0.3756],0.07742443467622234,0.7505694199999999,0.32050421000000007,0,0.7728255300000001,0.32942165500000004,0,0.76796474,0.32546616500000003,0,0.77907222,0.337532985,0,0.7691348499999999,0.326157015,0,0.78065106,0.33835465,0,0.6610757400000001,0.28634422500000006,0,1.0491276500000002,0.49544767000000006,0,0.58497866,0.24087248499999997,1,0.91675802,0.424708885,0
Grêmio,Fluminense,26,[0.6587 0.1942 0.1454],[0.715  0.1689 0.1128],[0.6488 0.1978 0.1518],[0.7116 0.1705 0.1148],[0.6449 0.1993 0.1543],[0.7087 0.1554 0.1287],[0.5761 0.22   0.2035],[0.6009 0.232  0.1666],0.10243891192565183,0.09530670170399559,0.10230327487227003,0.09564720838007272,0.10238123633395084,0.05813918870454691,0.1321078478655894,0.1372,[0.618  0.2085 0.1723],0.10211018811883103,0.24086037,0.093601735,1,0.17534049000000002,0.06906349500000002,1,0.18550951999999996,0.07343778,1,0.12247605000000002,0.04735755000000002,1,0.18962498999999997,0.07518594999999999,1,0.12542385,0.048542289999999995,1,0.26950346000000003,0.11063329000000004,1,0.12556854,0.05168817,1,0.21908354,0.088013845,1,0.36215801999999997,0.147408885,1
Palmeiras,Santos,26,[0.337  0.3477 0.3154],[0.391  0.3439 0.2651],[0.3239 0.3484 0.3277],[0.3921 0.3436 0.2643],[0.3254 0.3482 0.3264],[0.474  0.2969 0.2291],[0.2918 0.3131 0.3951],[0.2939 0.3514 0.3547],0.15523181071851103,0.13715257011140278,0.15986952502721277,0.13678634700738482,0.15931207250178298,0.1034668774872352,0.17787786906204806,0.1713,[0.6415 0.2117 0.1459],0.05202374763748039,0.62627126,0.25139465,1,0.70314145,0.2911915500000001,0,0.67828106,0.27844925,0,0.81122622,0.346479505,0,0.68086536,0.27981106,0,0.81305786,0.34749845,0,0.54908286,0.225525625,1,0.90711242,0.4094814049999999,0,1.18582595,0.56973665,0,0.91675802,0.424708885,0
Atlético-PR,Atlético-MG,26,[0.4979 0.271  0.2309],[0.4967 0.2744 0.2288],[0.4951 0.2696 0.2351],[0.4979 0.2746 0.2274],[0.4962 0.27   0.2337],[0.4704 0.2509 0.2784],[0.5257 0.2406 0.2335],[0.547  0.2569 0.1958],0.03844694926954822,0.0382785373955646,0.039122919476964946,0.03802614957796497,0.03889112236408388,0.04356161988161679,0.03619363585371044,0.031,[0.3739 0.3184 0.3077],0.058921091130925,1.01194425,0.4727321500000001,0,0.9128602200000001,0.4195558300000001,0,0.90288018,0.4149450699999999,0,0.91675569,0.42065305499999994,0,0.90633013,0.41663844499999997,0,0.9202203299999999,0.422330335,0,0.9217711,0.43178810999999995,0,0.80493353,0.3707749700000001,0,0.72045906,0.30954025,0,0.91675802,0.424708885,0
Ponte Preta,Flamengo,26,[0.2779 0.2856 0.4365],[0.2959 0.2992 0.405 ],[0.278  0.2844 0.4375],[0.293  0.2984 0.4086],[0.2751 0.2834 0.4414],[0.2783 0.2551 0.4664],[0.2429 0.2485 0.5084],[0.2544 0.2809 0.4646],0.10373533495091873,0.11678654905122661,0.10288547596037134,0.115665679308106,0.10173674842356573,0.07958704414730898,0.09480624005346709,0.0972,[0.3122 0.3003 0.3875],0.12086131813002114,0.8506773300000001,0.38593273000000006,0,0.7935280199999999,0.35598032999999996,0,0.7935736099999999,0.356388885,0,0.7493024500000001,0.329850415,0,0.8006295299999999,0.360201135,0,0.75584552,0.3334014800000001,0,0.8934232199999999,0.415937205,0,0.80345586,0.36928324500000004,0,0.71340518,0.31161254499999996,0,0.36215801999999997,0.147408885,1
