Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Fluminense,Atlético-MG,21,[0.3717 0.2961 0.3321],[0.3805 0.2782 0.3413],[0.3739 0.2817 0.3443],[0.3799 0.275  0.345 ],[0.3787 0.2823 0.3389],[0.3876 0.2755 0.3368],[0.3165 0.2378 0.4456],[0.4525 0.2425 0.3047],[0.2978 0.233  0.4687],0.0705,0.07512715507089808,0.07382010666021992,0.07499322276585138,0.08856135028328742,0.07339841147784165,0.09301699587414475,0.6719265099999999,0.29205886999999997,0.6560611800000001,0.28933297,0.6490985899999999,0.28480629,0.6489740100000001,0.2866090150000001,0.66016019,0.29016735000000005,0.66596825,0.29496769000000006,0.46408045000000003,0.20371037500000003,0.74700459,0.34389067000000006,0.42525353,0.185216865,0.91675802,0.424708885
Sport,Flamengo,21,[0.7187 0.16   0.1161],[0.7439 0.148  0.1016],[0.7431 0.147  0.103 ],[0.7358 0.1519 0.1064],[0.7466 0.1458 0.1005],[0.7416 0.15   0.1023],[0.6238 0.1708 0.2019],[0.5945 0.211  0.1932],[0.4492 0.2721 0.2786],0.0276,0.024890566135061833,0.02401344687958633,0.025741123740385372,0.03980085651597889,0.04842214710769533,0.09346308045842606,1.3234089,0.64433521,1.3824137699999999,0.6744575349999999,1.37841561,0.6722616149999999,1.36299621,0.6647238700000001,1.38776945,0.6769198650000001,1.37833585,0.672479165,1.0552626900000002,0.510263925,1.04887749,0.501131095,0.79623701,0.36102717000000006,0.91675802,0.424708885
Chapecoense,Corinthians,21,[0.2681 0.3422 0.3898],[0.2729 0.3488 0.3783],[0.2539 0.3482 0.3978],[0.273  0.3473 0.3797],[0.2586 0.3486 0.3928],[0.2828 0.3476 0.3696],[0.252  0.2611 0.4869],[0.26   0.3141 0.4258],[0.3528 0.2746 0.3725],0.0205,0.017322579780253502,0.017917067967458965,0.0171170396271868,0.03544636996847042,0.026396070921725825,0.03302294470939817,0.5613224900000001,0.22217185500000006,0.5826467399999999,0.23049264999999994,0.5483532900000001,0.21349481500000003,0.5799183800000001,0.22965054500000004,0.5570877599999999,0.21778289999999997,0.5982057600000001,0.23869000000000007,0.39494882,0.163387805,0.4959644500000001,0.19859541000000003,0.59362925,0.259049305,0.91675802,0.424708885
Palmeiras,Joinville,21,[0.6958 0.1996 0.1036],[0.7207 0.1944 0.0841],[0.704  0.203  0.0922],[0.7348 0.1871 0.0771],[0.7077 0.2012 0.0903],[0.7408 0.1838 0.0742],[0.6327 0.1946 0.1719],[0.8426 0.1119 0.039 ],[0.7326 0.1832 0.0829],0.0189,0.012774378525590005,0.01307673016535356,0.01202950428664967,0.026606225395463437,0.01321659690383318,0.014918782632960011,0.14311076,0.05173990000000001,0.12287266,0.04260857,0.13732584000000003,0.04813282000000001,0.11128186,0.038215825,0.13407481999999998,0.04686956999999999,0.10647271999999999,0.03643562,0.20232805999999998,0.08236760999999997,0.03881737,0.013443629999999998,0.11193740999999999,0.03929704499999999,0.36215801999999997,0.147408885
Vasco,Figueirense,21,[0.1949 0.3226 0.4825],[0.2053 0.3305 0.4642],[0.1984 0.3273 0.4743],[0.2124 0.3234 0.4642],[0.1982 0.3281 0.4737],[0.2124 0.3253 0.4623],[0.1953 0.234  0.5705],[0.3436 0.2769 0.3794],[0.2087 0.4009 0.3904],0.1973,0.20116143102325526,0.20362942275941018,0.19476048899736886,0.16937563008350148,0.11271818070127913,0.22028142098811007,0.4098630200000001,0.15289613,0.4384599800000001,0.16461486500000005,0.42284834000000004,0.15786152499999997,0.4367829600000001,0.16609770000000004,0.42392454,0.158137465,0.44005514000000007,0.167117525,0.27736834,0.11122031,0.57987893,0.25154061000000005,0.5758886599999999,0.20758392499999995,0.91675802,0.424708885
Cruzeiro,Santos,21,[0.3803 0.3305 0.2891],[0.4131 0.3129 0.274 ],[0.3972 0.3157 0.2871],[0.4406 0.3116 0.2478],[0.4    0.3138 0.2862],[0.445  0.3084 0.2466],[0.3487 0.2652 0.3861],[0.279  0.3447 0.3762],[0.3137 0.3234 0.3629],0.1332,0.12179190539047126,0.12515252799243792,0.11327219238150282,0.14189921872229908,0.1749384583170743,0.1529235481903922,0.7592371499999999,0.3249323700000001,0.79563402,0.348863805,0.76566074,0.332997125,0.85702776,0.3799666,0.7679808800000001,0.33475522,0.8607471199999999,0.38281828000000007,0.56879594,0.24923245,0.5857855300000001,0.23342135000000006,0.6088916600000001,0.25215204999999996,0.91675802,0.424708885
Atlético-PR,Goiás,21,[0.4372 0.3284 0.2344],[0.4575 0.3207 0.2217],[0.4506 0.321  0.2283],[0.463  0.3214 0.2156],[0.4511 0.3209 0.228 ],[0.4639 0.3212 0.2149],[0.3827 0.2764 0.3409],[0.5517 0.265  0.1831],[0.468  0.3034 0.2286],0.0333,0.03794082109058152,0.03690237905337106,0.03893294114135695,0.025821042772013747,0.05937222951700714,0.04108866547784542,0.47953376,0.18584359999999997,0.44630562999999995,0.17175074999999998,0.45700224999999994,0.17700346499999997,0.43815032,0.16742617999999998,0.45625202,0.17663760499999995,0.43675466,0.16679261000000004,0.5736690599999998,0.24863604999999997,0.30472350000000004,0.11728591000000001,0.4273335200000001,0.16764098,0.36215801999999997,0.147408885
São Paulo,Ponte Preta,21,[0.543  0.2632 0.1936],[0.5382 0.2518 0.2097],[0.5237 0.2576 0.2186],[0.571  0.2411 0.1876],[0.5205 0.258  0.2212],[0.5662 0.2421 0.1914],[0.4723 0.2377 0.2899],[0.6842 0.1842 0.1295],[0.6248 0.2102 0.164 ],0.056,0.05619667903308972,0.0526310312585006,0.062062172378027324,0.04109015105388805,0.08462549268160362,0.0725290337771832,0.3156042,0.12320373999999999,0.32063657,0.128679665,0.34100540999999995,0.13734569499999996,0.27736397000000007,0.10967375000000004,0.34541369000000005,0.13949129500000004,0.28342881,0.11246571,0.41901059,0.18128365000000002,0.15042952999999998,0.05852630499999998,0.21185508,0.08400052000000001,0.36215801999999997,0.147408885
Internacional,Vasco,22,[0.6219 0.2898 0.0883],[0.6094 0.2972 0.0934],[0.6075 0.2989 0.0935],[0.6288 0.2832 0.0879],[0.6087 0.2983 0.0929],[0.6288 0.2835 0.0877],[0.5693 0.2665 0.1641],[0.7222 0.1929 0.084 ],[0.417  0.4019 0.181 ],0.0013,0.0011560046280746613,0.0011373364325850655,0.0014635842645347005,0.001107620923444094,0.006630785083532279,0.00010852994044205179,0.23474054,0.07537825,0.24961975999999997,0.08064595999999997,0.25213970999999996,0.08140860999999998,0.22571808999999998,0.07276672499999999,0.25072899,0.08088234999999999,0.22585297999999995,0.07274036499999999,0.28345354999999994,0.10623206999999996,0.12143925000000003,0.04219083000000002,0.53417361,0.18634310999999998,0.36215801999999997,0.147408885
Joinville,São Paulo,22,[0.3663 0.3085 0.3251],[0.3019 0.3233 0.3748],[0.2922 0.3248 0.383 ],[0.3021 0.3265 0.3714],[0.296  0.3234 0.3807],[0.3081 0.3238 0.3681],[0.3233 0.2522 0.4244],[0.2093 0.2803 0.5103],[0.2185 0.3    0.4815],0.1324,0.15866715830940414,0.159269686873878,0.15886341017203853,0.08356435932614024,0.12024634679727954,0.1431060422615691,0.71803795,0.11996536999999999,0.6895415400000001,0.11580932500000002,0.68796488,0.11603492000000001,0.68280462,0.11460118499999998,0.69033605,0.11623618500000002,0.6876696600000001,0.11521161000000003,0.84384309,0.14236157500000005,0.8221806700000001,0.15215733,0.7695844999999999,0.13979225,0.8609580199999999,0.156308885
Santos,Chapecoense,22,[0.495  0.2931 0.2118],[0.4981 0.2844 0.2175],[0.495  0.2844 0.2205],[0.5224 0.2745 0.203 ],[0.4913 0.2856 0.223 ],[0.5154 0.277  0.2075],[0.4321 0.2506 0.3172],[0.6485 0.2278 0.1232],[0.5471 0.2637 0.1891],0.0356,0.03679419760193229,0.03638632813047144,0.039346253146434945,0.03622291614690595,0.050137733713255604,0.04383698618749603,0.38579185000000005,0.14996331,0.38009322,0.14960493,0.38452861000000005,0.151844685,0.34466101,0.13467569000000001,0.39007205,0.15427465499999996,0.35462241000000005,0.138967465,0.48592661000000004,0.21159485500000005,0.19062333000000004,0.06942709500000002,0.31041490999999993,0.12045753,0.36215801999999997,0.147408885
Ponte Preta,Cruzeiro,22,[0.3974 0.3784 0.2242],[0.4585 0.3295 0.212 ],[0.4558 0.3312 0.213 ],[0.4469 0.3327 0.2204],[0.4591 0.3306 0.2103],[0.4524 0.3318 0.2158],[0.3682 0.3105 0.3213],[0.501  0.3177 0.1812],[0.3957 0.3054 0.2989],0.0343,0.03806926600406741,0.03748970882627611,0.03845623184554031,0.05387837265059065,0.03294138152374193,0.06133216931494706,0.9029789600000001,0.3798962,0.9397365000000001,0.41558312500000005,0.93681608,0.4135613199999999,0.9181850599999999,0.4037478850000001,0.9436952600000001,0.4171994500000001,0.9297266399999999,0.4098177,0.6926151800000001,0.29810246500000004,1.02236773,0.46063534999999994,0.74138886,0.32405985000000004,0.91675802,0.424708885
Flamengo,Avaí,22,[0.6161 0.2068 0.1757],[0.5862 0.2174 0.1955],[0.5774 0.2167 0.2049],[0.6047 0.2144 0.18  ],[0.5799 0.2158 0.2032],[0.6081 0.2129 0.1779],[0.5158 0.2004 0.2827],[0.633  0.1956 0.1694],[0.4426 0.3425 0.2149],0.0666,0.06266486667535554,0.06037275391756051,0.0679468318642215,0.04413753243195945,0.06900895201859672,0.03370875703947087,0.22101594000000002,0.08937279000000001,0.25671344999999995,0.10490210499999995,0.26753366,0.11049328499999998,0.23462945000000002,0.09449385499999997,0.26434389,0.10911185500000002,0.23056043000000004,0.09281391000000001,0.35452909,0.15749664499999994,0.20164472,0.08203548000000001,0.47418302,0.178438385,0.36215801999999997,0.147408885
Atlético-MG,Atlético-PR,22,[0.6473 0.2144 0.1375],[0.6644 0.1966 0.1375],[0.6568 0.1995 0.1423],[0.6754 0.1931 0.1299],[0.6601 0.1978 0.1406],[0.6813 0.19   0.127 ],[0.5827 0.2026 0.214 ],[0.6792 0.174  0.1429],[0.5828 0.2151 0.201 ],0.0521,0.04471922894067593,0.04511697201994421,0.04219096441977295,0.06822577263476635,0.03157902861961915,0.05056456204516899,1.2088709,0.5807624100000001,1.2239851700000002,0.591375305,1.20683578,0.5823189450000001,1.25052678,0.605229985,1.21342521,0.5858633350000001,1.26239869,0.611668135,0.99838205,0.47811793500000005,1.22620905,0.594639045,1.02432485,0.48815073,0.91675802,0.424708885
Figueirense,Grêmio,22,[0.2158 0.2708 0.5132],[0.2654 0.272  0.4625],[0.2586 0.2691 0.4722],[0.2732 0.2709 0.4558],[0.2593 0.2701 0.4705],[0.2744 0.2726 0.4529],[0.1823 0.1952 0.6216],[0.3874 0.2344 0.3777],[0.2828 0.2778 0.4393],0.1049,0.09030695244787929,0.09198260548056057,0.0875699644008095,0.1092932670537497,0.05150445898796785,0.0856453092829012,0.35687652,0.14167461999999997,0.43332740999999997,0.17961796500000005,0.41786161000000005,0.17267063000000002,0.44417869,0.18534153,0.4205607500000001,0.17375042999999998,0.44892452999999993,0.18725218499999996,0.21452288999999997,0.087870175,0.5922794100000001,0.26835712500000003,0.47153316999999995,0.19712410499999997,0.91675802,0.424708885
Corinthians,Fluminense,22,[0.6071 0.2523 0.1403],[0.5852 0.2636 0.151 ],[0.5701 0.2749 0.1549],[0.6171 0.2483 0.1344],[0.5649 0.2766 0.1584],[0.6083 0.2512 0.1402],[0.5406 0.2323 0.2269],[0.6387 0.2187 0.1419],[0.5423 0.2225 0.2343],0.1374,0.1363213046378981,0.1330807040434714,0.14084341936577235,0.1058570809494966,0.1294328144602659,0.08266220738090936,0.23770979000000003,0.08706943000000002,0.264345,0.09746025999999999,0.28437802999999995,0.10441950999999998,0.22632866000000001,0.08236480500000003,0.29091013,0.10721713500000002,0.23618637000000003,0.08658461500000003,0.31649526000000006,0.13131140500000002,0.19850298999999996,0.07543646999999996,0.31389203000000004,0.13240457,0.36215801999999997,0.147408885
Coritiba,Sport,22,[0.2388 0.2906 0.4705],[0.2378 0.2803 0.4818],[0.2299 0.2767 0.4934],[0.2626 0.2851 0.4522],[0.2275 0.2771 0.4953],[0.2577 0.286  0.4562],[0.2098 0.2194 0.5705],[0.3091 0.2482 0.4424],[0.2238 0.2715 0.5046],0.1215,0.1113635764741326,0.11023006468257959,0.11402167434518234,0.06683816977833858,0.05906794322132589,0.10421146799923786,0.78164405,0.13924490499999995,0.8066481700000001,0.14438823,0.8194604600000001,0.14814878500000003,0.78452561,0.13676702999999996,0.8196627500000001,0.14858870999999998,0.7843237299999999,0.137309495,0.9788226499999999,0.184914385,0.8564638099999999,0.14576309499999998,0.8354198499999999,0.15240426999999995,0.8609580199999999,0.156308885
Goiás,Palmeiras,22,[0.3344 0.302  0.3636],[0.3243 0.3171 0.3586],[0.3201 0.3137 0.3661],[0.341  0.321  0.3381],[0.3172 0.3148 0.368 ],[0.3351 0.3229 0.342 ],[0.2895 0.2385 0.4719],[0.2335 0.2751 0.4914],[0.2445 0.2896 0.4658],0.1239,0.1367039879961334,0.13314393647775538,0.14411620662024507,0.10045808334708824,0.09116000907670979,0.10170279521982344,0.66643232,0.28761416,0.68571686,0.292582225,0.6947009099999999,0.29818323,0.6516336100000001,0.27426250500000005,0.7007388800000001,0.30081992,0.66332042,0.279528005,0.78438211,0.36379713,0.9046762199999999,0.41449810499999995,0.87161805,0.3939215350000001,0.36215801999999997,0.147408885
Cruzeiro,Figueirense,23,[0.4675 0.3298 0.2028],[0.487  0.3191 0.1939],[0.4766 0.3221 0.2014],[0.5182 0.3087 0.1731],[0.4751 0.3224 0.2025],[0.5148 0.31   0.1752],[0.4363 0.274  0.2896],[0.4859 0.3078 0.2062],[0.385  0.3487 0.2663],0.0016,0.0016467951173716017,0.0015326237167551861,0.001949896930416831,0.001969675398780686,0.0020375096588927384,0.0007300776597217161,0.43345212999999994,0.16232177499999997,0.40259101999999997,0.150383105,0.41825793,0.15723463,0.35739054000000003,0.13104742500000002,0.42046801999999994,0.15826312999999995,0.36221408,0.13305704,0.47670185000000004,0.20084189499999996,0.40155809,0.153429255,0.5707323799999999,0.22457034499999998,0.36215801999999997,0.147408885
Chapecoense,Ponte Preta,23,[0.4457 0.3498 0.2045],[0.4325 0.325  0.2425],[0.4155 0.3278 0.2568],[0.4516 0.3136 0.2348],[0.4156 0.3298 0.2546],[0.4521 0.3168 0.2311],[0.4166 0.2918 0.2916],[0.4592 0.2899 0.2509],[0.4509 0.2758 0.2732],0.2099,0.17048442072699582,0.17458413275831877,0.1621667199082767,0.14220637466590272,0.120636384676552,0.09760165730118961,0.66322878,0.12023437,0.7014875,0.12293124999999999,0.69043933,0.11926757500000001,0.73021856,0.1295368,0.6867125600000001,0.11877225999999999,0.7245638600000001,0.12890081,0.76013336,0.12929306000000002,0.7780574599999999,0.136907725,0.8024146899999999,0.139001855,0.8609580199999999,0.156308885
Palmeiras,Corinthians,23,[0.4416 0.2606 0.2976],[0.4502 0.2743 0.2755],[0.4195 0.2802 0.3003],[0.4574 0.2766 0.2659],[0.4279 0.2783 0.2937],[0.4734 0.2721 0.2544],[0.3914 0.2183 0.3899],[0.5761 0.2219 0.2012],[0.6349 0.1924 0.1704],0.0105,0.0065115932506174265,0.0064514868425154534,0.0060864010791944565,0.016297843056069086,0.011022606245260592,0.014267849076524631,0.8302886800000001,0.14184772,0.80522078,0.139290145,0.78427238,0.13308017,0.8032251300000001,0.139985385,0.7902089900000001,0.13470843000000002,0.81866533,0.14443890999999998,0.9162708600000002,0.152764105,0.9778122599999999,0.18634792499999997,1.08435193,0.216464295,0.8609580199999999,0.156308885
Fluminense,Flamengo,23,[0.6115 0.2275 0.1605],[0.6379 0.2148 0.1465],[0.6443 0.2121 0.1427],[0.6313 0.2166 0.1514],[0.6483 0.2111 0.1397],[0.6376 0.2151 0.1466],[0.536  0.2126 0.2509],[0.6339 0.2115 0.1537],[0.3142 0.3    0.3858],0.0114,0.010220081590551851,0.009547348291376262,0.010210831554845376,0.022580234581801337,0.011728351100905058,0.027694418302232064,1.1304487500000002,0.5389267500000001,1.1815177000000001,0.5670071700000001,1.1950721899999999,0.57427213,1.16557721,0.5587372949999999,1.20497219,0.57943103,1.1810933299999997,0.5668157699999999,0.8936455700000001,0.42384910500000006,1.1627851500000002,0.55826559,0.5659632800000001,0.23798163999999997,0.91675802,0.424708885
Grêmio,Goiás,23,[0.6191 0.2637 0.117 ],[0.5776 0.276  0.1463],[0.5687 0.2785 0.1527],[0.5799 0.2764 0.1436],[0.5708 0.2781 0.151 ],[0.5839 0.2754 0.1406],[0.5604 0.2432 0.1963],[0.586  0.2372 0.1764],[0.5702 0.2619 0.1678],0.0757,0.07639885210988077,0.07672674493195589,0.07520333748932934,0.08632735141610966,0.09538335841826673,0.08613602197175531,0.2283115,0.07941034500000001,0.27600145,0.09992736499999999,0.28689923,0.10468377000000001,0.27350193,0.09856685500000002,0.28435325000000006,0.10352193000000001,0.26875273,0.09646785500000002,0.29092809000000003,0.11591056500000001,0.25877680000000003,0.10132720000000002,0.28147648999999997,0.10645922999999996,0.36215801999999997,0.147408885
