Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Vasco,Chapecoense,26,[0.4161 0.283  0.3008],[0.4255 0.256  0.3182],[0.4169 0.2535 0.3294],[0.4403 0.2624 0.2971],[0.4162 0.2546 0.3289],[0.4394 0.2635 0.297 ],[0.3971 0.2556 0.3473],[0.5095 0.2433 0.2468],[0.3971 0.3264 0.2764],0.1316,0.12151178679515327,0.12060031827923773,0.1252426484997123,0.12038629600308139,0.11549953068958088,0.1317885708503684,0.7777088500000001,0.131840015,0.83583749,0.141246295,0.83957222,0.141220905,0.8261862600000001,0.14112570999999996,0.83701881,0.140797585,0.82371361,0.14067038999999998,0.83243706,0.13915285,0.89309538,0.160349125,0.6878223299999999,0.117070335,0.8609580199999999,0.156308885
Bahia,Coritiba,26,[0.5098 0.2661 0.2239],[0.5209 0.2572 0.2218],[0.5062 0.2637 0.2299],[0.5598 0.2454 0.1945],[0.5067 0.2625 0.2307],[0.5598 0.2446 0.1953],[0.4884 0.2473 0.2642],[0.4475 0.2419 0.3102],[0.5569 0.2396 0.2031],0.1235,0.12099152544061369,0.12309129285553692,0.11536294283152206,0.11606176962611996,0.11246755420989153,0.11381171209895506,0.84863646,0.15505844500000002,0.8722838900000001,0.160288215,0.8512301399999999,0.15459224499999996,0.9206274499999998,0.175661585,0.85387363,0.15500677,0.92214729,0.175817745,0.8748934900000002,0.15419453,0.8711959,0.14836438500000002,0.92959538,0.17577500999999998,0.8609580199999999,0.156308885
Botafogo,Vitória,26,[0.5892 0.2179 0.192 ],[0.6026 0.2251 0.1717],[0.5834 0.2327 0.1834],[0.6374 0.2082 0.1533],[0.5841 0.233  0.1825],[0.6376 0.2085 0.1528],[0.5593 0.2093 0.2306],[0.5746 0.214  0.2103],[0.5869 0.2205 0.1918],0.0169,0.011930086634703824,0.01210837277372263,0.011812165038532454,0.020356658028196438,0.021180071598904587,0.016149214356496626,1.0475010500000002,0.49928392999999993,1.0998776600000002,0.5241072050000001,1.0613404100000001,0.5031875100000001,1.16652689,0.5606596649999999,1.06376806,0.5044126899999999,1.1677538499999998,0.5612100899999999,0.94859934,0.45178154500000006,0.9995872500000001,0.476028165,1.0462590999999999,0.49817350499999996,0.91675802,0.424708885
São Paulo,Sport,26,[0.4987 0.2118 0.2879],[0.5106 0.218  0.2704],[0.4973 0.2207 0.281 ],[0.5385 0.2159 0.2445],[0.5015 0.2192 0.2782],[0.5418 0.2145 0.2425],[0.4638 0.2016 0.3331],[0.6312 0.1931 0.1735],[0.4712 0.2609 0.2677],0.0558,0.06785730820868237,0.06711534290050673,0.07303421094166657,0.05676246158389311,0.07950997952350594,0.11845036480851655,0.37904734000000007,0.16755725000000005,0.3601525199999999,0.15658565999999996,0.3803767799999999,0.16611614499999997,0.31937530999999997,0.13665141,0.3739461300000001,0.16325597500000005,0.31476374,0.13466918500000002,0.43910861,0.199734925,0.2034033,0.08344438500000001,0.41936154,0.17569994499999997,0.36215801999999997,0.147408885
Cruzeiro,Corinthians,26,[0.2842 0.3601 0.3557],[0.259  0.3624 0.3787],[0.2472 0.3577 0.3951],[0.2947 0.3637 0.3416],[0.2506 0.359  0.3904],[0.2976 0.3643 0.338 ],[0.2865 0.321  0.3925],[0.2967 0.2933 0.4099],[0.4809 0.2682 0.2507],0.1266,0.12375537193205541,0.1235430874187585,0.12601229266149275,0.1205038939547173,0.1331992120086996,0.12581545003493402,0.6167641400000001,0.10364606500000001,0.6170284499999998,0.10520948500000002,0.62976114,0.108605925,0.60841634,0.10176932499999997,0.62609352,0.10760626000000004,0.6069242499999999,0.10143869000000001,0.6971795000000001,0.11806925000000001,0.7554737899999999,0.12806544999999997,0.8296465399999999,0.14710783,0.8609580199999999,0.156308885
Avaí,Atlético-GO,26,[0.3759 0.331  0.2931],[0.3799 0.3374 0.2826],[0.3732 0.342  0.2848],[0.3972 0.321  0.2819],[0.3739 0.3418 0.2843],[0.3978 0.3209 0.2813],[0.3654 0.2973 0.3373],[0.5734 0.2403 0.186 ],[0.3031 0.3213 0.3756],0.0557,0.053274719006152785,0.05377931134029224,0.05246146107749703,0.06386111527306228,0.028329568699000277,0.07742443467622234,0.7505694199999999,0.32050421000000007,0.7728255300000001,0.32942165500000004,0.76775328,0.32539464,0.7764764499999999,0.33678954499999997,0.76885494,0.32601385,0.77775134,0.33738726500000005,0.6610757400000001,0.28634422500000006,1.0491276500000002,0.49544767000000006,0.58497866,0.24087248499999997,0.91675802,0.424708885
Grêmio,Fluminense,26,[0.6009 0.232  0.1666],[0.6587 0.1942 0.1454],[0.6494 0.1975 0.1516],[0.718  0.167  0.1116],[0.6453 0.199  0.1542],[0.715  0.1684 0.1133],[0.5761 0.22   0.2035],[0.7087 0.1554 0.1287],[0.618  0.2085 0.1723],0.1372,0.10243891192565183,0.10215043964633438,0.09384447509808666,0.1321078478655894,0.05813918870454691,0.10211018811883103,0.24086037,0.093601735,0.17534049000000002,0.06906349500000002,0.18490917000000004,0.07318111000000002,0.11986756000000001,0.04638028,0.18919073000000003,0.075028415,0.12242045000000003,0.04741572500000001,0.26950346000000003,0.11063329000000004,0.12556854,0.05168817,0.21908354,0.088013845,0.36215801999999997,0.147408885
Palmeiras,Santos,26,[0.2939 0.3514 0.3547],[0.337  0.3477 0.3154],[0.324  0.3481 0.3279],[0.3919 0.3421 0.2659],[0.3254 0.348  0.3265],[0.3932 0.3418 0.265 ],[0.2918 0.3131 0.3951],[0.474  0.2969 0.2291],[0.6415 0.2117 0.1459],0.1713,0.15523181071851103,0.15923168545919406,0.1360673936551466,0.17787786906204806,0.1034668774872352,0.05202374763748039,0.62627126,0.25139465,0.70314145,0.2911915500000001,0.6778680199999999,0.278347205,0.80952083,0.34617081000000005,0.68059141,0.27967636500000004,0.81165848,0.34741562,0.54908286,0.225525625,0.90711242,0.4094814049999999,1.18582595,0.56973665,0.91675802,0.424708885
Atlético-PR,Atlético-MG,26,[0.547  0.2569 0.1958],[0.4979 0.271  0.2309],[0.4954 0.2694 0.2351],[0.497  0.2728 0.2301],[0.4965 0.2698 0.2337],[0.4981 0.2731 0.2287],[0.5257 0.2406 0.2335],[0.4704 0.2509 0.2784],[0.3739 0.3184 0.3077],0.031,0.03844694926954822,0.03886008214492398,0.038180271485900516,0.03619363585371044,0.04356161988161679,0.058921091130925,1.01194425,0.4727321500000001,0.9128602200000001,0.4195558300000001,0.90306953,0.41517010499999996,0.91417485,0.4198005250000001,0.9065199799999999,0.41686397,0.9175909099999999,0.42142653,0.9217711,0.43178810999999995,0.80493353,0.3707749700000001,0.72045906,0.30954025,0.91675802,0.424708885
Ponte Preta,Flamengo,26,[0.2544 0.2809 0.4646],[0.2779 0.2856 0.4365],[0.278  0.2841 0.4378],[0.2952 0.297  0.4077],[0.2751 0.2831 0.4417],[0.2923 0.2962 0.4115],[0.2429 0.2485 0.5084],[0.2783 0.2551 0.4664],[0.3122 0.3003 0.3875],0.0972,0.10373533495091873,0.10152239985826236,0.11391597647351308,0.09480624005346709,0.07958704414730898,0.12086131813002114,0.8506773300000001,0.38593273000000006,0.7935280199999999,0.35598032999999996,0.7936656499999999,0.35652021,0.75117133,0.331521945,0.80072451,0.36033363,0.75790598,0.33508577,0.8934232199999999,0.415937205,0.80345586,0.36928324500000004,0.71340518,0.31161254499999996,0.36215801999999997,0.147408885
