Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Atlético-MG,Coritiba,36,[0.4772 0.2511 0.2714],[0.459  0.2655 0.2753],[0.4421 0.2676 0.2902],[0.4938 0.2599 0.2461],[0.4432 0.2672 0.2895],[0.4945 0.2595 0.2459],[0.4637 0.2365 0.2995],[0.5167 0.2167 0.2654],[0.5328 0.2608 0.2062],0.0438,0.04107282052706726,0.038408154605193964,0.0474371770995442,0.040124094168464346,0.045148916929676326,0.05526958544733847,0.41002900999999986,0.17357040999999998,0.4389613399999999,0.18429064499999995,0.4670782100000001,0.19776325500000005,0.38435166,0.15845108499999996,0.4652323299999999,0.196947205,0.38333731000000004,0.15802313000000004,0.43325019,0.18874891000000002,0.35097493999999996,0.15232794499999996,0.32881091999999995,0.13043841999999994,0.36215801999999997,0.147408885
Santos,Grêmio,36,[0.3234 0.3501 0.3266],[0.3269 0.338  0.3351],[0.3173 0.3405 0.3423],[0.3289 0.3339 0.3372],[0.3246 0.3386 0.3368],[0.3357 0.332  0.3323],[0.3197 0.3232 0.3571],[0.3465 0.2769 0.3766],[0.3103 0.2635 0.4261],0.1593,0.1526359493513074,0.15229953138969696,0.1511106788190712,0.1562384212245751,0.10641165936023057,0.08907878064684822,0.68702513,0.28219491,0.6795996200000001,0.28267781000000003,0.69918883,0.29159007,0.67556826,0.282039525,0.68424936,0.2847997,0.6619417799999999,0.27585889,0.6947867400000001,0.29516425,0.6455634199999999,0.284444905,0.7266795499999998,0.32866627,0.36215801999999997,0.147408885
Atlético-PR,Vasco,36,[0.4281 0.3204 0.2515],[0.4613 0.2897 0.2489],[0.4545 0.2877 0.2577],[0.4703 0.2858 0.2438],[0.456 0.29  0.254],[0.472  0.2876 0.2403],[0.4241 0.2989 0.2769],[0.4327 0.281  0.2863],[0.4245 0.3056 0.2699],0.025,0.03459686038217233,0.03436594963890978,0.03554640692860024,0.02591215793635753,0.03618852493698469,0.028560466920761286,0.4929780200000001,0.19516093000000004,0.43607498999999994,0.17609934999999996,0.44675083,0.18201555,0.42170217000000004,0.17003465500000003,0.44455200000000006,0.18022600000000003,0.4192418500000001,0.168288085,0.4976756300000001,0.20419491000000003,0.48275798000000003,0.20189849,0.49743762,0.20202313000000002,0.36215801999999997,0.147408885
Avaí,Palmeiras,36,[0.195  0.2384 0.5662],[0.1889 0.2597 0.5512],[0.1894 0.2618 0.5486],[0.1801 0.2525 0.5672],[0.1894 0.2616 0.5489],[0.1799 0.2521 0.5677],[0.1904 0.2143 0.5947],[0.2221 0.2278 0.5494],[0.1658 0.2317 0.602 ],0.0505,0.04540843021221229,0.0452164755861149,0.04413359568614887,0.04897239427343459,0.0581634585079528,0.04315942492993702,1.025442,0.48453035999999994,1.02914874,0.480962605,1.02657356,0.47912692,1.0577081,0.49708940499999993,1.0267981300000002,0.479236685,1.05840171,0.49759405000000007,1.05504474,0.504917305,0.95886161,0.45386945500000003,1.11197853,0.52944807,0.36215801999999997,0.147408885
Fluminense,Sport,37,[0.5626 0.2203 0.2163],[0.5744 0.21   0.2143],[0.5488 0.2163 0.2337],[0.5675 0.2119 0.2193],[0.5658 0.2122 0.2208],[0.5822 0.2079 0.2085],[0.5419 0.2114 0.2457],[0.5993 0.1947 0.2034],[0.4827 0.2563 0.2608],0.0571,0.05635044668208952,0.05765797424794696,0.055158748504230755,0.06175884358539182,0.05266576905123287,0.06398811501973034,0.9792365400000002,0.46472590499999994,0.99135985,0.472610205,0.9351828199999999,0.4432804449999999,0.9764503499999999,0.46476115,0.9723111200000001,0.46270754000000003,1.0086515,0.481608405,0.90731406,0.4305587500000001,1.03164014,0.4948016250000001,0.8451056200000001,0.389560165,0.91675802,0.424708885
Grêmio,Atlético-GO,37,[0.6097 0.2464 0.1436],[0.6986 0.1951 0.1051],[0.6871 0.2015 0.1105],[0.7346 0.1762 0.0875],[0.6855 0.2017 0.1118],[0.7333 0.1764 0.0885],[0.5952 0.2351 0.1695],[0.7602 0.1448 0.0891],[0.626  0.2193 0.1539],0.1082,0.09030470048682843,0.09327610383791758,0.08197723731662994,0.10645320482357011,0.06755929791641097,0.10381503131699676,0.9602680100000001,0.196220695,1.14695198,0.24967154500000002,1.12191891,0.24225859000000005,1.2259398499999998,0.273798345,1.11969238,0.24131754499999997,1.2238781,0.27294310999999993,0.9680652999999999,0.19153058499999998,1.3172098899999998,0.293481925,1.0250537,0.207904365,0.8609580199999999,0.156308885
Avaí,Atlético-PR,37,[0.2759 0.3045 0.4196],[0.2792 0.3179 0.4029],[0.2818 0.3197 0.3985],[0.2897 0.3051 0.4051],[0.2788 0.3206 0.4005],[0.2867 0.3059 0.4073],[0.2695 0.2767 0.4538],[0.367  0.2693 0.3636],[0.2519 0.287  0.4611],0.1166,0.12615352930213636,0.12777941201434662,0.1198914679432602,0.1119516561625082,0.10216894244956198,0.10107155548058816,0.7931052199999999,0.350192485,0.78294146,0.34094052500000005,0.7768215799999999,0.33730674499999996,0.7617181099999999,0.33435657,0.7833140500000001,0.34030490500000005,0.76826499,0.33738583000000005,0.8161275799999999,0.36978234499999996,0.60541645,0.26648335000000006,0.85463582,0.38613341,0.36215801999999997,0.147408885
Corinthians,Atlético-MG,37,[0.5302 0.2646 0.205 ],[0.5829 0.2553 0.1616],[0.5723 0.2587 0.1688],[0.5949 0.2505 0.1544],[0.5782 0.2557 0.1658],[0.5999 0.2479 0.152 ],[0.5124 0.251  0.2364],[0.5958 0.215  0.1882],[0.4411 0.2793 0.2795],0.0363,0.029394977258562802,0.030321482517871468,0.02899492109479554,0.04093047432142874,0.05015810318394132,0.04181719537725705,0.8639502000000001,0.16160956,0.9204650599999998,0.18297584499999997,0.9055464200000001,0.178044165,0.9394956200000001,0.188903605,0.9157873700000001,0.18095227000000003,0.94863842,0.19152244499999999,0.8794397199999999,0.15926668,1.00662188,0.19538763999999997,0.79209795,0.13637269000000002,0.8609580199999999,0.156308885
Cruzeiro,Vasco,37,[0.5166 0.2822 0.2011],[0.5524 0.264  0.1834],[0.5455 0.2633 0.191 ],[0.5708 0.2596 0.1694],[0.5473 0.2645 0.188 ],[0.5727 0.2602 0.1669],[0.5043 0.2664 0.2293],[0.5416 0.2525 0.2056],[0.4746 0.297  0.2284],0.0911,0.07983107114691612,0.08055843927576506,0.07618906891262124,0.09943941784398817,0.07506008140139597,0.10339677326204576,0.9847536099999998,0.4524785049999999,1.04167732,0.48582738000000003,1.02137814,0.475863865,1.08310116,0.50768842,1.0288415400000002,0.479278285,1.0897449399999999,0.5108538699999999,0.9192659399999998,0.42414848999999993,0.98815817,0.46196273000000004,0.9088207200000001,0.4103058600000001,0.91675802,0.424708885
Coritiba,São Paulo,37,[0.4122 0.2562 0.3313],[0.4221 0.2641 0.3138],[0.4103 0.2659 0.3237],[0.4251 0.2654 0.3094],[0.4184 0.2645 0.317 ],[0.4326 0.264  0.3033],[0.3941 0.2389 0.3668],[0.4862 0.2237 0.2892],[0.3846 0.2801 0.3352],0.0771,0.07320568027937088,0.07370367295214136,0.07133544996970645,0.08173887765912848,0.06949403016745206,0.07373879047248964,0.6827069700000001,0.308333745,0.7187876599999998,0.3245194249999999,0.6964305900000001,0.31279627000000004,0.7280755299999999,0.328750135,0.7115078100000001,0.3207054900000001,0.74222965,0.336197165,0.61333026,0.278001925,0.79166877,0.37017462999999995,0.6683322100000001,0.2948716300000001,0.91675802,0.424708885
Ponte Preta,Vitória,37,[0.3578 0.2664 0.3757],[0.41   0.2664 0.3235],[0.3997 0.2686 0.3316],[0.4409 0.2638 0.2952],[0.3979 0.2688 0.3332],[0.4387 0.2641 0.2971],[0.3426 0.2466 0.4106],[0.4661 0.2273 0.3058],[0.4037 0.273  0.3232],0.0225,0.019885178669801263,0.019789525122007993,0.018563089260743897,0.025398331653332263,0.031745060696864544,0.018051058369281815,0.58874029,0.2588232450000001,0.69672121,0.312808485,0.67866461,0.303192495,0.76072629,0.345497455,0.67520009,0.301406655,0.7562749100000001,0.34319277,0.52557868,0.23226572000000004,0.75082814,0.34902670500000005,0.6955609300000001,0.3104482950000001,0.91675802,0.424708885
