Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acerto_PB,Defi_PD_gol,RPS_PD_gol,Acerto_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acerto_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acerto_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acerto_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acerto_PD_gol_Fina,Defi_DC,RPS_DC,Acerto_DC,Defi_binpo_log,RPS_binpo_log,Acerto_binpo_log,Defi_binpo_p,RPS_binpo_p,Acerto_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Atlético-PR,Bahia,22,[0.5978 0.2368 0.165 ],[0.5583 0.2463 0.195 ],[0.5832 0.2419 0.1745],[0.5792 0.2419 0.1785],[0.6033 0.2363 0.16  ],[0.5539 0.2268 0.2186],[0.4775 0.2497 0.2725],[0.6197 0.2308 0.1487],0.12302930978477163,0.11111201328132791,0.11972754619029949,0.11763756855456613,0.12568159510201157,0.09168719694942415,0.0808439074452764,0.1119,[0.3212 0.2848 0.3939],0.058216630814750744,0.22000841999999998,0.08348948999999999,1,0.24506408,0.09456107999999999,1,0.2626880999999999,0.10215620499999996,1,0.29378757999999994,0.11664010500000001,1,0.23880858000000005,0.09154960500000003,1,0.2674504999999999,0.10453900499999996,1,0.40961259,0.17371309,1,0.2982294100000001,0.12354909500000003,1,0.6970376900000002,0.3080027250000001,0,0.36215801999999997,0.147408885,1
São Paulo,Fluminense,22,[0.7507 0.1635 0.0833],[0.7539 0.1623 0.0812],[0.7384 0.1682 0.091 ],[0.764  0.1578 0.0754],[0.7472 0.1649 0.0854],[0.715  0.164  0.1168],[0.6923 0.182  0.1232],[0.8169 0.1327 0.0453],0.07705823856986917,0.07635032536514963,0.07963627397570748,0.07390763832074033,0.07782678441613142,0.07547872533168978,0.08591837455412549,0.0575,[0.6084 0.2307 0.1604],0.10816449340930831,1.42158699,0.33494588999999997,0,1.2702216300000002,0.28545919,0,1.2454067999999998,0.2769819399999999,0,1.27669994,0.287697205,0,1.26299301,0.28302025,0,1.2986820000000003,0.29490953999999997,0,1.16358153,0.247543015,0,1.22376324,0.26294182,0,0.9877012100000001,0.19801981000000002,0,0.8609580199999999,0.156308885,0
Grêmio,Botafogo,22,[0.7061 0.2214 0.0721],[0.7433 0.2001 0.0561],[0.7173 0.2135 0.0688],[0.7241 0.2129 0.0626],[0.6978 0.2257 0.0762],[0.7858 0.1666 0.0464],[0.656  0.2278 0.1158],[0.7494 0.2018 0.0481],0.043303610287314456,0.0526219036040811,0.04638446359542416,0.04716243695323472,0.04153570171379425,0.06846865369798609,0.03793274667952111,0.0452,[0.5369 0.2899 0.1731],0.017916813332436145,0.10583721000000001,0.03259114500000002,1,0.14059358000000002,0.04581681000000001,1,0.13023497999999997,0.04235404499999998,1,0.10908211000000002,0.034549350000000006,1,0.14807177000000002,0.04858859000000001,1,0.12536598000000002,0.04004498500000002,1,0.18363848,0.06591929999999999,1,0.07579015999999997,0.024074419999999985,1,0.32846723,0.12222992999999999,1,0.36215801999999997,0.147408885,1
Flamengo,Ceará,22,[0.744  0.1978 0.0577],[0.7637 0.1846 0.051 ],[0.7424 0.2008 0.0563],[0.7659 0.1814 0.0518],[0.7427 0.1986 0.0581],[0.7663 0.1719 0.0605],[0.6018 0.258  0.14  ],[0.6772 0.2627 0.0599],0.06835935456961123,0.0636647362886667,0.06716432675270671,0.06446801802892342,0.06861550694393305,0.07041605429638507,0.11006539936973922,0.0803,[0.6583 0.2344 0.107 ],0.09560425456963283,1.0057991400000001,0.231105945,0,1.20039013,0.27846174500000004,0,1.19304809,0.277192125,0,1.2507158500000002,0.29295553500000004,0,1.19722086,0.27752467000000003,0,1.25939201,0.294690455,0,0.9323272399999999,0.19090965999999998,0,1.27662555,0.29551831,0,1.0309512500000002,0.222436135,0,0.8609580199999999,0.156308885,0
Vasco,Santos,22,[0.5108 0.2532 0.2357],[0.5308 0.2459 0.223 ],[0.5029 0.2522 0.2447],[0.5328 0.2479 0.219 ],[0.5072 0.2536 0.2389],[0.4211 0.2409 0.3375],[0.3838 0.2544 0.3616],[0.4633 0.31   0.2266],0.012211612052760815,0.01117388329839175,0.01312936761691534,0.010743714919209077,0.01251712092803092,0.02301268908541834,0.026456051686517424,0.008,[0.4669 0.2788 0.2542],0.013233490319437428,0.9088944499999999,0.40631989500000004,0,0.90918137,0.422306365,0,0.88699134,0.41154223,0,0.94594445,0.44250581000000005,0,0.90083801,0.41803428499999995,0,0.9552912500000001,0.4466842100000001,0,0.6195763600000002,0.27730086,0,0.67426427,0.30778472999999995,0,0.85194269,0.38703205500000004,0,0.91675802,0.424708885,0
Chapecoense,Palmeiras,22,[0.2484 0.2788 0.4727],[0.2461 0.2807 0.4731],[0.2428 0.2737 0.4834],[0.2482 0.2838 0.468 ],[0.2443 0.2763 0.4793],[0.2277 0.2659 0.5062],[0.1855 0.2349 0.5791],[0.2208 0.3254 0.4537],0.08615650754756621,0.08544936595265691,0.0879869035905848,0.08431405279677269,0.08705769537737028,0.09039528941556337,0.09769402801039916,0.0827,[0.3419 0.2798 0.3782],0.07972770031153963,0.45308149,0.17354354500000002,1,0.41747729,0.169821205,1,0.40073908999999996,0.16286204999999995,1,0.41698130999999994,0.16904173000000003,1,0.40715266999999994,0.16535342999999997,1,0.42516968000000005,0.17231362000000003,1,0.26674507000000003,0.10557333,1,0.36638854000000004,0.14774414500000002,1,0.5818188900000001,0.25170325499999996,1,0.91675802,0.424708885,0
Cruzeiro,Internacional,22,[0.2355 0.4014 0.3631],[0.2383 0.4151 0.3466],[0.2237 0.4046 0.3717],[0.2509 0.4087 0.3404],[0.2353 0.3996 0.3651],[0.1826 0.3019 0.5154],[0.1979 0.2993 0.5027],[0.1705 0.4357 0.3939],0.2792887081652587,0.2980917383128911,0.28589894678887023,0.2874308661857914,0.27681235852251823,0.15902200452211604,0.14533623545362875,0.2927,[0.2781 0.3166 0.4053],0.1518507670082376,0.50266195,0.09207435000000003,1,0.5456238200000001,0.09365093,1,0.5427037399999999,0.09410128999999998,1,0.51902646,0.088459225,1,0.54914426,0.09433205,1,0.52845866,0.08941148500000001,1,0.7828521900000001,0.14598613,0,0.78632353,0.14954151,0,0.70864326,0.12080385,0,0.8609580199999999,0.156308885,0
Botafogo,Cruzeiro,23,[0.3511 0.3499 0.2991],[0.3469 0.3516 0.3015],[0.3444 0.3463 0.3094],[0.3515 0.3551 0.2935],[0.3483 0.3499 0.3017],[0.5184 0.2521 0.2292],[0.2658 0.2908 0.4433],[0.3268 0.3636 0.3097],0.1294822982452175,0.12920117680567178,0.13058533416710333,0.1280855475408845,0.12957357592705337,0.11955818451275242,0.13419588062427934,0.1357,[0.3907 0.3379 0.2714],0.12984173778814745,0.6077172900000001,0.10132520500000003,1,0.6353620299999999,0.10633610999999998,0,0.6416634099999998,0.10713893,1,0.6316644199999999,0.10562092999999999,1,0.63496579,0.10619807,1,0.62559051,0.10481790999999999,1,0.77012917,0.13362660499999998,0,0.88062561,0.16070445,0,0.66468086,0.11315222500000002,0,0.8609580199999999,0.156308885,0
Palmeiras,Atlético-PR,23,[0.6605 0.2217 0.1172],[0.7275 0.1831 0.088 ],[0.6595 0.2211 0.1189],[0.7101 0.195  0.0939],[0.6423 0.2322 0.1251],[0.8283 0.121  0.0452],[0.5464 0.2523 0.2009],[0.673  0.232  0.0945],0.1484692971648864,0.15470894069463592,0.14700556140445858,0.15611246747305102,0.14626063069240486,0.15805168428854213,0.1064784611182332,0.1483,[0.6479 0.1892 0.1605],0.09412615130727499,0.16968324999999998,0.05797712499999998,1,0.17814698,0.06456872500000002,1,0.17896267000000005,0.06509843000000003,1,0.11552585999999998,0.041125284999999984,1,0.19751614,0.07184985000000002,1,0.13088422000000002,0.04652451000000001,1,0.30976906000000004,0.12313740500000002,1,0.04616492999999999,0.016040814999999993,1,0.18553129999999998,0.07525828999999998,1,0.36215801999999997,0.147408885,1
Paraná,Chapecoense,23,[0.2822 0.3507 0.3671],[0.2975 0.3516 0.3509],[0.2753 0.3463 0.3783],[0.3005 0.3544 0.3452],[0.2777 0.3493 0.373 ],[0.4456 0.291  0.2634],[0.238  0.3061 0.4558],[0.244  0.4042 0.3518],0.12837044305915873,0.12903755440893158,0.12871380541535127,0.12854795270797972,0.12832497978654409,0.1309783196880715,0.13333187951891246,0.1291,[0.1915 0.3883 0.4203],0.1058672025907271,0.53827688,0.09164962,1,0.63598974,0.10719962499999999,0,0.64622467,0.10948833000000002,0,0.6320596199999999,0.10581853,1,0.6396567800000001,0.108123145,0,0.6262626499999999,0.10469713499999998,1,0.7458948499999999,0.13224440999999998,0,0.7706199200000001,0.13396946,0,0.5875012300000001,0.10662015,0,0.8609580199999999,0.156308885,0
Fluminense,Vitória,23,[0.6739 0.1909 0.1335],[0.6968 0.1818 0.1193],[0.6641 0.1958 0.1386],[0.6967 0.1813 0.1199],[0.6637 0.1955 0.1392],[0.6437 0.1894 0.1645],[0.5501 0.2324 0.2168],[0.6858 0.2054 0.1077],0.050293593783264555,0.04888905257759382,0.052605610391797036,0.04801782280951396,0.05201669426395406,0.03528240515229628,0.055551435634158534,0.0726,[0.4698 0.2868 0.2434],0.11839144911507674,1.11331009,0.24108014499999994,0,1.1266062700000001,0.23621157000000004,0,1.1069764100000001,0.23032953500000003,0,1.16921397,0.25013630499999995,0,1.1070945799999998,0.23016244499999997,0,1.17003659,0.25013964999999994,0,0.9388220100000001,0.17495837500000003,0,1.0984823,0.22110553000000002,0,0.78860984,0.1399778,0,0.8609580199999999,0.156308885,0
América-MG,Vasco,23,[0.528  0.2495 0.2222],[0.5331 0.2465 0.22  ],[0.5208 0.2506 0.2283],[0.5399 0.2458 0.214 ],[0.5273 0.25   0.2224],[0.6721 0.1892 0.1367],[0.4323 0.2606 0.3069],[0.5191 0.2926 0.1881],0.0950918369623231,0.09578392523696086,0.09491163500323889,0.09581373967929883,0.09498704861312882,0.0978603673947313,0.09040478676479648,0.089,[0.3264 0.2873 0.3863],0.07063875981620243,0.35226118,0.13336086999999996,1,0.33440709,0.13614516999999998,1,0.3445538899999999,0.14094534499999997,1,0.32715785999999997,0.13328596499999998,1,0.33540705000000004,0.13652033500000002,1,0.31790565,0.12880829499999996,1,0.48438326,0.20829686999999997,1,0.16200194,0.06338004999999998,1,0.6855059399999999,0.30148232499999994,0,0.36215801999999997,0.147408885,1
Internacional,Flamengo,23,[0.5521 0.3017 0.1461],[0.5588 0.3027 0.1384],[0.5352 0.3124 0.1523],[0.5695 0.2939 0.1365],[0.5438 0.3046 0.1516],[0.649  0.2345 0.1162],[0.5068 0.2866 0.2065],[0.6142 0.3028 0.083 ],0.06695108835997583,0.06482866750418063,0.06446671254491829,0.06744707321409824,0.06707836124261847,0.08232908246893444,0.08482868830465806,0.0715,[0.4512 0.2617 0.287 ],0.09037124319925288,0.24741848000000002,0.07786532000000002,1,0.31298251,0.11099442999999996,1,0.33682808999999997,0.11963240499999998,1,0.30543929000000003,0.10691985000000002,1,0.32388216000000003,0.11555050000000003,1,0.29033971000000003,0.10199491000000001,1,0.36802805,0.14296490499999995,1,0.19169368999999997,0.06838667000000001,1,0.45203732999999996,0.19180392999999998,1,0.36215801999999997,0.147408885,1
Atlético-MG,São Paulo,23,[0.4581 0.242  0.2996],[0.482  0.2394 0.2782],[0.4644 0.2388 0.2963],[0.4695 0.2432 0.2869],[0.454  0.2418 0.3038],[0.5462 0.1936 0.2567],[0.3372 0.2285 0.4335],[0.4446 0.2627 0.2924],0.08778850420541258,0.09097038222825046,0.08511529187757028,0.09273330471912268,0.08654881583284514,0.043193673292545975,0.047887842143574486,0.0989,[0.4199 0.238  0.3417],0.07446058788872544,0.46297821,0.19707127,1,0.44197977000000005,0.19179785500000004,1,0.43168649000000003,0.18747892500000002,1,0.40303160000000005,0.17297106,1,0.44887768000000006,0.19532690000000005,1,0.4228881,0.18198585,1,0.67943834,0.313960485,0,0.30931029,0.136825365,1,0.5099189000000001,0.22677429000000007,1,0.36215801999999997,0.147408885,1
Bahia,Sport,23,[0.6353 0.2161 0.1478],[0.6524 0.2125 0.1343],[0.6234 0.2222 0.1537],[0.6589 0.2078 0.1324],[0.6279 0.2184 0.153 ],[0.6729 0.1817 0.1427],[0.5768 0.2236 0.1986],[0.7205 0.1826 0.0947],0.12392583976274538,0.13142230748955624,0.12343220264739269,0.13006516818500807,0.1218693348363219,0.09988940790285264,0.0935411149338345,0.1294,[0.4648 0.3211 0.2141],0.10596401264042056,0.1204311,0.043757349999999993,1,0.20155014000000002,0.07754434500000001,1,0.21482409000000005,0.08283370500000004,1,0.18401850000000003,0.069539205,1,0.20956597,0.08104129499999997,1,0.17705980999999998,0.06705945499999998,1,0.26853716000000005,0.10946970000000002,1,0.16037258999999998,0.06407142999999998,1,0.43538306000000004,0.166138925,1,0.36215801999999997,0.147408885,1
Ceará,Corinthians,23,[0.2479 0.3912 0.3609],[0.2514 0.3855 0.3631],[0.2214 0.3977 0.3809],[0.2672 0.3803 0.3525],[0.236  0.3939 0.3701],[0.2948 0.3618 0.3434],[0.2515 0.3456 0.4029],[0.2553 0.4648 0.2799],0.03309066803170116,0.034659202669926774,0.02810530378410596,0.03793906918773208,0.030907379926203977,0.04591912374652892,0.04524388809535482,0.0394,[0.3411 0.3124 0.3464],0.06589473396489574,0.8489611399999999,0.31646104999999997,0,0.8489406599999999,0.34795160999999997,0,0.90946806,0.37565138499999995,0,0.8408538199999998,0.3461217849999999,0,0.87582722,0.36033500500000004,0,0.80588018,0.33062604500000004,0,0.8420200199999999,0.36129033,0,0.74612984,0.30761530000000004,0,0.6517359300000001,0.2771057350000001,0,0.36215801999999997,0.147408885,1
Santos,Grêmio,23,[0.2618 0.3414 0.3968],[0.2468 0.3504 0.4028],[0.2495 0.3405 0.41  ],[0.2605 0.348  0.3916],[0.2613 0.3381 0.4006],[0.2929 0.3278 0.3793],[0.2268 0.2883 0.4849],[0.2771 0.3698 0.3532],0.1897011360179939,0.20515918064778357,0.19066191845698283,0.19924980169464682,0.1850764480492977,0.1659431469575324,0.11761835304081598,0.2013,[0.3128 0.3092 0.3779],0.1375519148275167,0.5986866900000001,0.100732015,1,0.6597434400000001,0.11299474000000001,0,0.6652905,0.11517512499999998,0,0.64513824,0.11157904000000002,0,0.6668696599999999,0.11437902500000002,0,0.64631481,0.11056625499999999,0,0.79308314,0.143283125,0,0.68151174,0.11482945,0,0.7178568900000002,0.12036392500000001,0,0.8609580199999999,0.156308885,0
Sport,Cruzeiro,24,[0.3036 0.3355 0.3608],[0.3076 0.3397 0.3527],[0.2998 0.3383 0.3619],[0.3071 0.3359 0.3569],[0.2985 0.3352 0.3663],[0.4668 0.2497 0.2832],[0.2192 0.2801 0.5006],[0.2612 0.3678 0.371 ],0.17621105122378886,0.18206942428539402,0.18053775372302935,0.17660894228794674,0.1760855578461573,0.0642371502697173,0.10370288353002033,0.1932,[0.3794 0.3409 0.2797],0.18632629891321073,0.60554328,0.10293321999999999,0,0.66390985,0.11121088999999998,0,0.6586985399999999,0.110425825,0,0.6550111399999999,0.109507525,0,0.66523698,0.11163897000000002,0,0.66271683,0.11087970999999998,0,0.8169050099999999,0.14937456999999996,0,0.86105457,0.14913729,0,0.6565892600000001,0.11108822500000003,0,0.8609580199999999,0.156308885,0
Atlético-MG,Atlético-PR,24,[0.6112 0.214  0.1738],[0.6671 0.1881 0.1426],[0.6124 0.2132 0.1734],[0.6539 0.195  0.1494],[0.6019 0.2186 0.1787],[0.784  0.1238 0.08  ],[0.4946 0.2408 0.2639],[0.6372 0.2199 0.1418],0.06477631765314057,0.07275185454475123,0.06510314266537891,0.07065570204519053,0.0631007898623571,0.08195540498097693,0.058076207517237896,0.0671,[0.6327 0.1909 0.1739],0.07390907399397759,0.20008709000000002,0.07602273000000001,1,0.22716788000000004,0.09086074000000004,1,0.22575555999999997,0.09032505999999997,1,0.16653878,0.065897145,1,0.23820325999999997,0.09535225,1,0.18013057,0.07130965499999999,1,0.3830570100000001,0.16272140500000007,1,0.06838243999999999,0.027652839999999988,1,0.20159330999999994,0.08301624999999999,1,0.36215801999999997,0.147408885,1
Flamengo,Chapecoense,24,[0.7464 0.1637 0.0873],[0.7621 0.1561 0.0787],[0.7447 0.1644 0.0882],[0.7629 0.1552 0.0787],[0.7452 0.1637 0.0883],[0.7631 0.146  0.0856],[0.6017 0.2185 0.1786],[0.7183 0.1903 0.0896],0.13828527521953057,0.14172249108178134,0.1378852548238991,0.14074205851667787,0.13697293723901793,0.1184832092398889,0.09564889699820651,0.1339,[0.5098 0.2649 0.2252],0.10314122756441736,0.12359713999999997,0.043856044999999975,1,0.09873194000000003,0.03620086500000002,1,0.09998468999999999,0.036724094999999984,1,0.08715731,0.03164863,1,0.09951762000000001,0.036615045,1,0.08649713999999999,0.03146712999999999,1,0.23828309999999997,0.09548618499999999,1,0.08476497000000001,0.032206254999999996,1,0.36118309,0.14552806999999995,1,0.36215801999999997,0.147408885,1
São Paulo,Bahia,24,[0.7291 0.1795 0.0898],[0.7188 0.1874 0.0926],[0.7179 0.1839 0.0967],[0.7306 0.182  0.0861],[0.7302 0.1784 0.0898],[0.6963 0.1834 0.1184],[0.6136 0.2198 0.1655],[0.7627 0.1695 0.0653],0.14133969732613022,0.14962917385349667,0.13886924433701203,0.15045613980863123,0.13964496785717426,0.11211416633635651,0.09769440734272225,0.1393,[0.517  0.2753 0.2075],0.15969475066210623,0.08930562999999998,0.030457189999999988,1,0.1136711,0.04087166500000001,1,0.12275051000000001,0.044612950000000005,1,0.12276696000000002,0.04393666000000001,1,0.11268264000000003,0.04057428000000001,1,0.11311356999999998,0.04010840499999998,1,0.22500725,0.08853086499999999,1,0.13988781,0.05335469499999999,1,0.35213534,0.138214165,1,0.36215801999999997,0.147408885,1
Vitória,Vasco,24,[0.4728 0.241  0.2858],[0.4858 0.2375 0.2762],[0.4726 0.2413 0.2857],[0.485  0.238  0.2766],[0.4709 0.242  0.2867],[0.6681 0.1822 0.1469],[0.3404 0.2463 0.4128],[0.4327 0.2945 0.2727],0.09055039385057385,0.0893086138223875,0.0908566259423841,0.08985339499544635,0.09138699290234883,0.08312302633629605,0.05694865678797881,0.1254,[0.3266 0.2882 0.3852],0.11348834614584749,0.4829248300000001,0.19812457000000003,1,0.41770248,0.17992522,1,0.41800094,0.18000206500000002,1,0.39709433,0.17048238999999996,1,0.4207077,0.18118669,1,0.39837656,0.17097708,1,0.66613969,0.30294465,0,0.16493405999999997,0.06628776999999998,1,0.68490584,0.3009233,0,0.36215801999999997,0.147408885,1
Fluminense,Botafogo,24,[0.5666 0.2542 0.179 ],[0.5949 0.2437 0.1611],[0.5719 0.2499 0.1779],[0.5829 0.2507 0.1662],[0.5606 0.2562 0.183 ],[0.6785 0.1877 0.1319],[0.4671 0.2731 0.2596],[0.5642 0.2849 0.1507],0.15503274686598556,0.15569847934950176,0.15094983536554274,0.15985304884343668,0.15458367749588336,0.10490353280395456,0.11011164095600003,0.1731,[0.4176 0.3182 0.2642],0.16747259277317683,0.29380014,0.10634624499999999,1,0.2844942,0.10997412000000002,1,0.27736803000000004,0.10751247000000003,1,0.24944891000000002,0.09507803000000001,1,0.2921998,0.11331732000000001,1,0.26444534,0.10083070500000003,1,0.4259581799999999,0.17573924499999996,1,0.15599115000000002,0.060634150000000005,1,0.51024264,0.2044957,1,0.36215801999999997,0.147408885,1
América-MG,Ceará,24,[0.5286 0.3012 0.1702],[0.5467 0.2895 0.1638],[0.5168 0.3077 0.1755],[0.5585 0.2842 0.1572],[0.5252 0.3036 0.1712],[0.6437 0.2292 0.1267],[0.4011 0.3192 0.2797],[0.457  0.3837 0.1593],0.16356782279955734,0.15146079571121293,0.16968461689899023,0.1479170483071423,0.16627254017922447,0.09732475656518229,0.1406975988912457,0.2352,[0.5023 0.3011 0.1965],0.1523206033153064,0.6140511800000001,0.117112745,0,0.7967074399999999,0.154193,0,0.77716178,0.148941245,0,0.83052158,0.16285566499999998,0,0.79011744,0.15257224,0,0.8490037300000001,0.168332775,0,0.7026019400000001,0.11955665000000001,0,1.0245352200000002,0.21525213000000004,0,0.7793787500000001,0.14547843,0,0.8609580199999999,0.156308885,0
Paraná,Santos,24,[0.2192 0.3618 0.419 ],[0.2301 0.3667 0.4032],[0.2142 0.359  0.4268],[0.2324 0.3684 0.3992],[0.2172 0.3614 0.4214],[0.3245 0.2884 0.3871],[0.1728 0.3068 0.5204],[0.1649 0.4315 0.4036],0.09438959708334034,0.08933203812520714,0.09690452208508234,0.0880552652371032,0.09516996749821088,0.07457762218512802,0.12293207054885881,0.0756,[0.1891 0.3556 0.4553],0.10670021794606542,0.56907722,0.19144248500000002,0,0.51650888,0.19280482,1,0.50332088,0.18721993999999997,1,0.54358514,0.20455812499999998,1,0.5125637599999999,0.1909769,1,0.55068896,0.2074852,1,0.35400224,0.12993800000000003,1,0.56412122,0.24047332999999999,1,0.45890825999999996,0.16622844999999997,1,0.91675802,0.424708885,0
Palmeiras,Corinthians,24,[0.6311 0.2507 0.118 ],[0.6535 0.2412 0.105 ],[0.6005 0.2678 0.1316],[0.671  0.2304 0.0983],[0.6158 0.2591 0.1249],[0.7476 0.1755 0.0754],[0.5834 0.2569 0.1594],[0.6826 0.2462 0.0709],0.19976693970094836,0.20298839228525217,0.2041352930617668,0.19858808863229957,0.20175855905979762,0.15676552186502904,0.14665121759505645,0.2092,[0.7205 0.1625 0.1128],0.08494226400923079,0.16638401,0.05290614500000001,1,0.2128617,0.07502924500000002,1,0.24863564999999996,0.08847257499999997,1,0.18926469,0.06557521500000002,1,0.23034245999999997,0.08162984499999999,1,0.17098804999999997,0.058981524999999986,1,0.26496153,0.09952986999999998,1,0.10019116999999997,0.034810809999999984,1,0.11725034,0.04591344499999999,1,0.36215801999999997,0.147408885,1
Internacional,Grêmio,24,[0.3944 0.4076 0.1979],[0.3766 0.4257 0.1977],[0.3829 0.4158 0.2013],[0.3895 0.4143 0.1961],[0.3955 0.4046 0.1999],[0.3924 0.4189 0.1886],[0.3613 0.3536 0.2851],[0.3969 0.4666 0.1365],0.22645380844306448,0.2269194115814473,0.22499480968867333,0.22772162950364602,0.2251986985905939,0.23190458632633215,0.160060251428282,0.2195,[0.3675 0.3132 0.3193],0.14552040875893418,0.60007742,0.19118093,0,0.5720535300000001,0.202977685,0,0.5942237400000001,0.21066705,0,0.6089333399999999,0.21385642499999996,0,0.5690814200000002,0.20269013000000002,0,0.58280995,0.20560235000000002,0,0.6142526600000001,0.24460985000000002,1,0.5802249299999999,0.20239272999999994,0,0.6001029800000001,0.25100437000000003,1,0.36215801999999997,0.147408885,1
Cruzeiro,Atlético-MG,25,[0.4191 0.3026 0.2782],[0.4357 0.3045 0.2598],[0.4046 0.3061 0.2893],[0.4451 0.301  0.2539],[0.4113 0.3036 0.2851],[0.4025 0.2319 0.365 ],[0.2902 0.2647 0.4449],[0.3866 0.3387 0.2746],0.13244835336202435,0.13837767193367204,0.13560085009581707,0.1348724084738779,0.1328164356315436,0.038653295391957894,0.0752528315774133,0.1543,[0.2854 0.2729 0.4416],0.09182713388206397,0.6621824099999999,0.11245982999999998,0,0.73940681,0.126547855,0,0.7288928599999999,0.12369782500000001,0,0.7410507799999999,0.128665265,0,0.73542266,0.12522485,0,0.7511802200000002,0.13128961,0,0.8228181400000002,0.14116504500000002,0,0.8852088600000001,0.14783498499999997,0,0.8051381300000002,0.13827603,0,0.8609580199999999,0.156308885,0
Grêmio,Paraná,25,[0.7885 0.1836 0.0273],[0.7958 0.1798 0.0239],[0.7855 0.1863 0.0277],[0.7951 0.1797 0.0246],[0.7836 0.1872 0.0287],[0.831  0.1425 0.0249],[0.7192 0.2152 0.0652],[0.8216 0.1626 0.0144],0.22905111708046766,0.23337852700113293,0.2287346488744039,0.23235270587750265,0.2275002248989804,0.22304513374798887,0.18791316923141482,0.2065,[0.6351 0.2888 0.076 ],0.17549889136792068,0.05847268,0.016039080000000004,1,0.0791865,0.022755510000000003,1,0.08148523000000002,0.023402870000000006,1,0.07459689000000001,0.021146625000000013,1,0.08269649000000003,0.02384092500000001,1,0.07488125999999998,0.021309704999999995,1,0.12941072000000003,0.04157608000000002,1,0.04948726000000001,0.014632905000000009,1,0.22233345000000002,0.06947161500000001,1,0.36215801999999997,0.147408885,1
Botafogo,América-MG,25,[0.4783 0.2814 0.2402],[0.5024 0.273  0.2244],[0.4707 0.2813 0.2479],[0.5009 0.2765 0.2225],[0.4694 0.2846 0.246 ],[0.4553 0.2499 0.2946],[0.318  0.2794 0.4025],[0.4184 0.3476 0.2339],0.14947386598984908,0.14886491424341008,0.14608102973767892,0.1531299082625486,0.14982051844633698,0.0979940588226668,0.09412575525572321,0.1638,[0.4305 0.2984 0.2711],0.15127401503583585,0.5137935299999999,0.19650728499999998,1,0.40905289000000006,0.164957495,1,0.42074258999999997,0.17083125,1,0.3724901200000001,0.14902548000000002,1,0.42304952,0.17102618,1,0.37505931000000003,0.14932578999999996,1,0.7051946099999999,0.313605385,0,0.44593725999999995,0.19180258499999997,1,0.48686801999999996,0.19891272999999998,1,0.36215801999999997,0.147408885,1
Ceará,Vitória,25,[0.4921 0.3024 0.2055],[0.507  0.2933 0.1996],[0.4734 0.3107 0.2158],[0.5122 0.2907 0.1971],[0.4808 0.3074 0.2118],[0.4944 0.2863 0.2192],[0.4576 0.2936 0.2488],[0.5018 0.3663 0.1318],0.1117276863517995,0.11469299428813577,0.10694307182523896,0.11583459164446565,0.10883248423455162,0.10730152178681544,0.09555667383495965,0.105,[0.315  0.3413 0.3436],0.061982128091989455,0.39975017,0.13280042999999997,1,0.39163842000000004,0.15009633000000003,1,0.4204116899999999,0.16196018999999998,1,0.36891405,0.14146455,1,0.40892264,0.15721394,1,0.36130374000000004,0.13839862500000003,1,0.44230015999999994,0.17804959999999997,1,0.38564769,0.15186193000000003,1,0.7037716500000001,0.29367735000000006,0,0.36215801999999997,0.147408885,1
Atlético-PR,Fluminense,25,[0.5829 0.2491 0.1678],[0.5764 0.2462 0.1771],[0.5679 0.254  0.1779],[0.5894 0.2437 0.1666],[0.5784 0.2524 0.169 ],[0.5108 0.2388 0.2499],[0.4761 0.2664 0.2573],[0.6254 0.2546 0.1196],0.04822414636375533,0.05035520658374647,0.04707255269574768,0.05042956984994528,0.04694281084933563,0.055189115336288196,0.04616278372928742,0.055,[0.4261 0.2808 0.293 ],0.03583756712560663,0.21945048000000006,0.07736266000000003,1,0.26418006,0.10109822500000003,1,0.28287482,0.10921503000000002,1,0.27141581,0.10545390499999999,1,0.27001332,0.10318762,1,0.25573760999999995,0.09822402999999998,1,0.41164346,0.17038874999999998,1,0.35879208999999995,0.15100852499999998,1,0.4940588500000001,0.20763441500000004,1,0.36215801999999997,0.147408885,1
