Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Goiás,Corinthians,35,[0.3555 0.3598 0.2847],[0.3283 0.3541 0.3176],[0.3308 0.3507 0.3185],[0.3281 0.3553 0.3166],[0.3315 0.3512 0.3172],[0.3287 0.3561 0.3152],[0.3385 0.2547 0.4068],[0.3135 0.3159 0.3706],[0.2587 0.3059 0.4354],0.1384,0.1599665572487672,0.1580979087470561,0.16036309746999955,0.14815460097041538,0.14883908003308483,0.16152974786355162,0.76749038,0.31901717,0.69883746,0.286725325,0.69686138,0.286935445,0.70092326,0.287342585,0.6994495300000001,0.28798577500000005,0.7038019400000002,0.28849736500000006,0.53134058,0.23323424499999998,0.5942194199999999,0.247213305,0.47927366,0.192849425,0.91675802,0.424708885
Grêmio,Cruzeiro,35,[0.4938 0.3552 0.1509],[0.4662 0.3233 0.2105],[0.4632 0.3233 0.2135],[0.4602 0.3278 0.212 ],[0.4678 0.3205 0.2116],[0.4647 0.3251 0.2101],[0.4483 0.2677 0.284 ],[0.4299 0.2981 0.272 ],[0.1903 0.2531 0.5564],0.0275,0.03890798112423745,0.03970346376327773,0.03847283429061783,0.05544096893377359,0.057970511103750455,0.0922195860713498,1.09097629,0.482319725,0.9451755799999999,0.420326345,0.9376593799999999,0.416568245,0.94018088,0.41636402000000006,0.94313165,0.42012687000000004,0.94557811,0.41986507000000006,0.78529218,0.356814445,0.80366162,0.357399005,0.29705466,0.11640884500000001,0.91675802,0.424708885
São Paulo,Internacional,35,[0.6914 0.1797 0.1257],[0.6461 0.193  0.1589],[0.6411 0.1938 0.1631],[0.646  0.1943 0.1578],[0.6448 0.1919 0.1611],[0.6501 0.1923 0.1556],[0.5825 0.1778 0.2374],[0.5996 0.2022 0.1963],[0.4868 0.2577 0.2553],0.0809,0.08937905500823139,0.08825262547488591,0.08932563508159465,0.07255744627297306,0.0907835397114391,0.12236990582640005,1.16672654,0.247329705,1.0939434199999998,0.22166901000000003,1.08756926,0.21913561,1.09136933,0.22141185,1.09474586,0.22121938500000002,1.09922066,0.223735885,1.0716778500000002,0.19838381500000002,1.03453869,0.199403505,0.85316162,0.151127265,0.8609580199999999,0.156308885
Palmeiras,Sport,35,[0.5591 0.2652 0.1755],[0.5116 0.2695 0.2187],[0.5109 0.2695 0.2195],[0.5137 0.2692 0.2169],[0.5137 0.2686 0.2176],[0.517  0.268  0.2148],[0.4782 0.2203 0.3013],[0.6161 0.2138 0.1692],[0.3714 0.3345 0.294 ],0.0251,0.03602751198506942,0.03575392724771155,0.03519706903459827,0.045019352639937574,0.023691962208335395,0.05617761375655481,1.0627241,0.49603167000000004,0.9447945000000001,0.4359259050000001,0.94282931,0.43502149,0.9496019400000001,0.4384100700000001,0.9481834100000001,0.43794049500000004,0.95565204,0.44175702,0.76538902,0.358288765,1.11551829,0.5341570149999999,0.7482642099999999,0.31811639,0.91675802,0.424708885
Atlético-MG,Flamengo,35,[0.6164 0.2391 0.144 ],[0.6272 0.2246 0.1477],[0.6216 0.2292 0.1488],[0.623  0.2291 0.1474],[0.6252 0.2255 0.1487],[0.6272 0.225  0.1472],[0.5314 0.2078 0.2603],[0.6624 0.181  0.1534],[0.4639 0.2572 0.2787],0.0285,0.03458992938517206,0.03424235731802732,0.03453544787513851,0.02150678660720444,0.04274600266508604,0.01568741819029437,0.22505377000000007,0.08401473000000004,0.21124029,0.08047166500000001,0.21786063999999994,0.08272367999999998,0.21634257,0.08200183000000001,0.21343698000000003,0.08138294500000001,0.21127268000000002,0.08041252000000002,0.33052289,0.143801425,0.17026632000000003,0.06925378000000001,0.43122874,0.18259423000000002,0.36215801999999997,0.147408885
Flamengo,Criciúma,36,[0.7292 0.188  0.0814],[0.6743 0.2183 0.1069],[0.6762 0.2175 0.1057],[0.6949 0.2076 0.0968],[0.6636 0.2242 0.1118],[0.6817 0.2148 0.103 ],[0.6375 0.1879 0.1738],[0.6456 0.2187 0.1351],[0.5216 0.2873 0.1909],0.0818,0.09471800545151507,0.09690980272054334,0.09301322897879089,0.08863704073146807,0.10160042844982908,0.12121659821515292,1.1977026,0.26929521999999995,1.07716299,0.23310774999999997,1.0807251800000002,0.234273245,1.1201540099999998,0.24619637499999997,1.05472984,0.22647698,1.09186293,0.23771369499999997,1.0961191,0.218446025,1.04548106,0.21760710499999997,0.8164506599999999,0.15429290499999998,0.8609580199999999,0.156308885
Sport,Fluminense,36,[0.2578 0.3041 0.438 ],[0.2853 0.2854 0.4293],[0.285  0.2813 0.4336],[0.2915 0.2859 0.4225],[0.2823 0.282  0.4356],[0.2886 0.2869 0.4245],[0.2363 0.2102 0.553 ],[0.2277 0.241  0.5309],[0.2255 0.2963 0.4782],0.0399,0.04001519674021392,0.04103285433839911,0.03971719810331603,0.04782666329225726,0.04946045470997221,0.029759521022692876,0.74258165,0.12919623,0.7763477400000001,0.13284729,0.78576365,0.13466034999999998,0.7734173099999999,0.13178151000000002,0.78496465,0.134763895,0.7720018200000001,0.131745105,0.9854307300000003,0.181100095,0.9097831000000001,0.16706357,0.77471918,0.13976274499999997,0.8609580199999999,0.156308885
Santos,São Paulo,36,[0.4783 0.2663 0.2552],[0.4746 0.2572 0.268 ],[0.47   0.2577 0.272 ],[0.4753 0.2585 0.266 ],[0.4729 0.2566 0.2703],[0.4789 0.2572 0.2637],[0.4037 0.2113 0.3846],[0.4043 0.2424 0.3529],[0.2813 0.2647 0.4538],0.0794,0.08082247473968712,0.08042080669248552,0.08064057984424984,0.08710682646994651,0.07163709211652156,0.11769992519881199,0.8544136200000001,0.3916000449999999,0.827221,0.38038822,0.8172932900000001,0.37522369,0.83148834,0.38218628499999996,0.82194006,0.37790235,0.8376347399999999,0.38559423,0.58633854,0.270599425,0.64095466,0.29083977000000005,0.44753022000000003,0.18862286500000003,0.91675802,0.424708885
Cruzeiro,Goiás,36,[0.6963 0.1971 0.1053],[0.6941 0.1936 0.111 ],[0.687  0.1966 0.1152],[0.7076 0.188  0.103 ],[0.6836 0.1979 0.1173],[0.7046 0.1893 0.1048],[0.5965 0.1916 0.2111],[0.7697 0.1453 0.0801],[0.6736 0.2017 0.1236],0.0945,0.09269515180039439,0.0935938017183899,0.09161230507081751,0.0993808072474528,0.08817359313725436,0.09442972925236588,0.14217018999999997,0.05179946999999999,0.14337676999999996,0.053093894999999974,0.14989159999999996,0.055759699999999975,0.13145076,0.04819954,0.15303266000000001,0.05707632500000001,0.13407869,0.049260029999999996,0.24408601999999996,0.10385724999999997,0.08056618999999998,0.030143549999999984,0.16249681000000002,0.06104413000000001,0.36215801999999997,0.147408885
Figueirense,Vitória,36,[0.5851 0.2406 0.1737],[0.5095 0.2603 0.2301],[0.5029 0.2619 0.235 ],[0.5195 0.2551 0.2252],[0.5031 0.2631 0.2336],[0.5197 0.2563 0.2238],[0.4889 0.2087 0.3019],[0.5509 0.2471 0.2017],[0.3617 0.2914 0.3469],0.1092,0.10035057821946063,0.09962459865389496,0.10180710947479972,0.07435911496469029,0.10830969240744547,0.06885334803339714,0.26020206,0.10126143000000003,0.36129235000000004,0.14679115000000004,0.37092501999999994,0.15121374499999995,0.3466713,0.14084272500000003,0.37070018,0.15078604499999998,0.34646421999999993,0.14043206499999997,0.39592250999999995,0.17633460999999997,0.30343211000000003,0.12124745000000005,0.61268046,0.26388325,0.36215801999999997,0.147408885
Corinthians,Grêmio,36,[0.3426 0.4786 0.1788],[0.4051 0.4108 0.1841],[0.397  0.4102 0.1928],[0.4067 0.4124 0.181 ],[0.4001 0.4087 0.1913],[0.4104 0.4107 0.1789],[0.3786 0.3247 0.2968],[0.4879 0.3445 0.1676],[0.5321 0.2882 0.1797],0.2103,0.23417544763581524,0.23011546263066948,0.23705950185054553,0.196814953442211,0.22878229475945577,0.1871802766601765,0.69320216,0.2320721,0.55655546,0.19389941,0.56904488,0.20039041999999999,0.5548396499999999,0.19236485499999997,0.56351139,0.19821872999999998,0.5483078600000001,0.189816685,0.5796582899999999,0.23708442999999996,0.40901642,0.145168085,0.33428174,0.12561124999999998,0.36215801999999997,0.147408885
Coritiba,Palmeiras,36,[0.637  0.226  0.1364],[0.6041 0.237  0.1585],[0.593  0.2407 0.1659],[0.6141 0.2337 0.1518],[0.5928 0.2409 0.166 ],[0.6144 0.2337 0.1515],[0.557  0.2002 0.2422],[0.5729 0.2242 0.2023],[0.4236 0.3089 0.2675],0.1245,0.12683601860398327,0.12393970499550931,0.12975153312861679,0.0895854126937797,0.09756705141879583,0.08976490035498398,0.20144996,0.07526918,0.23802806000000004,0.09099309000000003,0.2511083,0.09665242500000001,0.22657774,0.086041905,0.25140065000000006,0.09673381000000002,0.22625530000000005,0.08588056500000003,0.2949898799999999,0.12760059999999995,0.27360534000000003,0.11179159000000004,0.49921242,0.20189660500000003,0.36215801999999997,0.147408885
Internacional,Atlético-MG,36,[0.4856 0.2713 0.2429],[0.5037 0.2542 0.2419],[0.4781 0.2609 0.2609],[0.5064 0.256  0.2374],[0.4876 0.2569 0.2553],[0.5177 0.2512 0.2309],[0.4128 0.2135 0.3735],[0.5608 0.2051 0.2323],[0.4921 0.2528 0.2548],0.0927,0.09401712641411368,0.0930667953257103,0.09479600936411203,0.08644654524539173,0.09438984485493665,0.09407410658806604,0.39721145999999996,0.16185250499999998,0.36944693999999995,0.15246306999999998,0.40851723000000006,0.17025031,0.36553572000000006,0.15004738,0.39372946000000003,0.163917025,0.3490295399999999,0.14301026999999997,0.5298883399999998,0.24222778499999997,0.28892594000000005,0.123851345,0.38679329000000007,0.16151925500000003,0.36215801999999997,0.147408885
Chapecoense,Botafogo,36,[0.5966 0.2708 0.1324],[0.5329 0.2813 0.1857],[0.5142 0.2902 0.1956],[0.537  0.2783 0.1846],[0.5196 0.2882 0.1922],[0.5441 0.2755 0.1803],[0.52   0.2306 0.2492],[0.5215 0.2476 0.2306],[0.4176 0.2845 0.2978],0.1335,0.12067236936513188,0.11791023303053415,0.12291354457759902,0.10032534665050803,0.09647972091231898,0.08172744214386014,0.25359396,0.09015718,0.33179658999999995,0.12635202999999998,0.35847704,0.13713050000000002,0.32589704999999997,0.12424154999999998,0.3507842400000001,0.13386250000000002,0.31625315,0.12019448999999996,0.34567699999999996,0.14630019999999996,0.34344437,0.14113857500000004,0.50881485,0.21396709000000003,0.36215801999999997,0.147408885
Bahia,Atlético-PR,36,[0.3539 0.3777 0.2684],[0.3781 0.3357 0.2862],[0.3786 0.3383 0.283 ],[0.3879 0.3303 0.2818],[0.3737 0.3404 0.2859],[0.3821 0.3322 0.2857],[0.3397 0.2693 0.391 ],[0.3835 0.3016 0.3148],[0.2827 0.2895 0.4277],0.0482,0.051225455407966906,0.04996348011698884,0.05202333028271913,0.07153968703338968,0.06506003373829834,0.08118599806911261,0.80314106,0.330241885,0.76516454,0.326235025,0.7718738500000001,0.32864179,0.7753757399999999,0.33313882499999997,0.76546266,0.32479525,0.7665817399999999,0.32811244999999994,0.55879958,0.24313854499999998,0.70753385,0.3082171350000001,0.49125683000000003,0.20366607,0.91675802,0.424708885
Fluminense,Corinthians,37,[0.513  0.3031 0.1838],[0.4872 0.2916 0.2212],[0.4865 0.2866 0.2268],[0.488  0.2921 0.2199],[0.4875 0.2877 0.2248],[0.4886 0.2936 0.2178],[0.4628 0.2316 0.3054],[0.5666 0.2424 0.1907],[0.4412 0.2882 0.2706],0.0016,0.0010541725408695698,0.0011764627508964588,0.0009932193866270494,0.0022591077405924795,0.00315178494718308,0.0012371305474719323,0.36282105,0.13549410999999997,0.3969238399999999,0.15594663999999994,0.3972600500000001,0.15758293500000004,0.39582242,0.155250005,0.39596257999999995,0.156595645,0.39516776000000003,0.15448340000000002,0.43549156000000006,0.19098762,0.28295981000000003,0.11215832500000002,0.46854103999999996,0.19274089999999997,0.36215801999999997,0.147408885
São Paulo,Figueirense,37,[0.774  0.1461 0.0747],[0.7739 0.1428 0.0781],[0.7652 0.1474 0.0827],[0.7852 0.1366 0.0724],[0.7628 0.1487 0.084 ],[0.7829 0.1378 0.0736],[0.6586 0.1636 0.175 ],[0.7725 0.141  0.0807],[0.6677 0.2034 0.1278],0.067,0.06780319338746134,0.0705590627710331,0.06542010812595414,0.07194643411701405,0.06653200055602809,0.09605339937929494,1.3338013000000002,0.302743525,1.33981266,0.30294357000000005,1.31929709,0.29659594499999997,1.36724036,0.31134396,1.3136315299999999,0.29485817000000003,1.3617382100000002,0.30962669500000006,1.16394392,0.23268731999999998,1.34114974,0.30213607,1.0967276899999998,0.23121985499999995,0.8609580199999999,0.156308885
Santos,Botafogo,37,[0.6856 0.2187 0.0951],[0.6449 0.2301 0.1245],[0.6212 0.2424 0.1361],[0.6483 0.2283 0.123 ],[0.6286 0.2388 0.1323],[0.6575 0.2236 0.1184],[0.6006 0.2019 0.197 ],[0.6022 0.2206 0.1764],[0.5433 0.2542 0.2023],0.1505,0.14602682508545786,0.14323788668977133,0.14823983577138172,0.11178109456205063,0.10887406814750437,0.11013374333290561,0.15572106,0.05400310500000001,0.19454226999999996,0.07086063,0.22077041000000003,0.08104724500000003,0.19094278000000003,0.069460305,0.21246668999999999,0.07776040499999998,0.18132177000000002,0.06572185500000001,0.23909297,0.09926343,0.23802616000000001,0.09482266000000002,0.31411782,0.12479058999999999,0.36215801999999997,0.147408885
Chapecoense,Cruzeiro,37,[0.3829 0.2974 0.3196],[0.3321 0.2776 0.3902],[0.3299 0.2776 0.3924],[0.3251 0.2778 0.397 ],[0.3348 0.2775 0.3876],[0.33   0.2779 0.392 ],[0.319  0.2201 0.4607],[0.3161 0.2478 0.4359],[0.1549 0.2207 0.6237],0.1327,0.13080653789219931,0.13080745176566097,0.13087825531825653,0.10346828764396584,0.1164459211890507,0.10437719675810142,0.74240333,0.124410255,0.7844082099999998,0.131312255,0.7846735300000001,0.131445135,0.7848718499999999,0.131689215,0.7843310499999999,0.13120116999999998,0.78399241,0.13132121,0.9222495,0.15709492499999997,0.85573286,0.14505123,1.02030419,0.20693493,0.8609580199999999,0.156308885
Atlético-PR,Goiás,37,[0.55   0.2818 0.1681],[0.5302 0.2791 0.1906],[0.5224 0.2812 0.1964],[0.5344 0.2752 0.1903],[0.5234 0.2827 0.1939],[0.5356 0.2767 0.1876],[0.4672 0.2376 0.2951],[0.6096 0.2374 0.1527],[0.4357 0.2771 0.2872],0.1726,0.17272065721315336,0.17401551920665947,0.17237020209155485,0.14400875982886216,0.15477053949489042,0.12781019313743577,0.31016884999999994,0.11539562499999996,0.33493721000000004,0.12853926999999998,0.34574816,0.13333736000000002,0.32873249,0.126517765,0.34466406,0.132372385,0.32742401000000004,0.12544933,0.42741360999999994,0.18550944499999997,0.23208820999999996,0.08791062499999999,0.47770274,0.200459165,0.36215801999999997,0.147408885
