Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Vitória,Atlético-MG,21,[0.1854 0.195  0.6165],[0.2681 0.2025 0.527 ],[0.2577 0.2017 0.5382],[0.2711 0.2047 0.522 ],[0.2635 0.202  0.532 ],[0.2788 0.2049 0.5141],[0.1198 0.1394 0.724 ],[0.325  0.198  0.4736],[0.2643 0.2331 0.502 ],0.0343,0.03515569944769316,0.03513170539744063,0.03626811100752251,0.012416954367791853,0.02825140452991733,0.060919112497071444,1.08167041,0.523743465,0.85441286,0.407973865,0.8813514200000001,0.42163170499999997,0.8456813000000001,0.40304284500000004,0.86626025,0.41406437499999993,0.82641226,0.393349985,1.3183604,0.6619094600000001,0.7191259600000001,0.34158278000000003,0.8475941,0.39693080500000005,0.36215801999999997,0.147408885
Corinthians,Paraná,21,[0.6271 0.3051 0.0676],[0.6837 0.2491 0.067 ],[0.6921 0.2459 0.0618],[0.6904 0.244  0.0654],[0.6856 0.2496 0.0646],[0.6827 0.2479 0.0692],[0.5535 0.3011 0.1453],[0.6675 0.2422 0.0901],[0.4675 0.3202 0.2122],0.2569,0.2534349689794796,0.2567454829292072,0.24981716495814735,0.20440845027302776,0.22014762942270052,0.19191162965226755,0.23671018000000002,0.07182564500000002,0.1665855,0.05228078500000002,0.15908846,0.049323224999999984,0.15966532,0.05007778,0.16532068,0.05152322000000001,0.16692234000000003,0.052747845000000015,0.31113555000000004,0.11025171,0.17733510000000002,0.05935519000000001,0.43111312999999996,0.16431377499999997,0.36215801999999997,0.147408885
Vasco,Chapecoense,21,[0.4417 0.3053 0.2529],[0.525  0.2451 0.2295],[0.5134 0.2446 0.2417],[0.5415 0.238  0.22  ],[0.5199 0.245  0.2347],[0.5492 0.2384 0.2119],[0.3718 0.263  0.365 ],[0.4804 0.2557 0.2637],[0.437  0.3008 0.2621],0.0357,0.05287251928408406,0.052894449055721035,0.05570540759405089,0.039461869557675305,0.04749199916192747,0.030402538958331296,0.46886539000000005,0.18785395,0.33836926,0.139239585,0.35502761000000005,0.147671825,0.31526625,0.129421375,0.34560509999999994,0.14288409,0.30495680999999997,0.12416732499999998,0.5970292399999999,0.26400315999999996,0.4049043400000001,0.16981370500000004,0.47614604999999993,0.19285892499999996,0.36215801999999997,0.147408885
Santos,Bahia,21,[0.4751 0.2865 0.2383],[0.4982 0.2674 0.2343],[0.4841 0.2701 0.2457],[0.4892 0.2719 0.2388],[0.4959 0.2668 0.2371],[0.501  0.2692 0.2297],[0.3625 0.2701 0.3672],[0.53   0.23   0.2394],[0.3409 0.3176 0.3415],0.0897,0.10015450095567738,0.09905235841488107,0.10211678057213078,0.061045649350075795,0.08516932651746396,0.06742849830652609,0.4143891499999999,0.16617728999999995,0.37820249000000006,0.15337330500000002,0.39947531000000003,0.16328523,0.3918716899999999,0.15899492999999995,0.38151546,0.15521406999999998,0.37423173,0.15090452499999998,0.6141961,0.27069452499999996,0.33111236,0.13925017999999997,0.65190482,0.27551753,0.36215801999999997,0.147408885
Cruzeiro,Fluminense,21,[0.515  0.3164 0.1685],[0.4916 0.3189 0.1895],[0.4854 0.3185 0.1961],[0.5181 0.3099 0.1719],[0.4854 0.3199 0.1947],[0.5163 0.3122 0.1716],[0.4244 0.3063 0.2693],[0.4383 0.2602 0.3014],[0.3643 0.3412 0.2945],0.0804,0.06757574006318795,0.06771085599043565,0.06784391874522229,0.07956080708470924,0.08970829941487089,0.05928821887003534,0.36372621,0.131825485,0.39607802,0.14719040499999997,0.40471061999999997,0.15163418499999995,0.35781523000000004,0.13090580999999998,0.4050572599999999,0.15136062499999997,0.36088109,0.131688975,0.49765754,0.201918925,0.47405288999999995,0.20320457499999997,0.60726218,0.24542236999999997,0.36215801999999997,0.147408885
América-MG,Flamengo,21,[0.2827 0.358  0.3593],[0.2633 0.303  0.4337],[0.2447 0.3016 0.4537],[0.2542 0.3022 0.4435],[0.2602 0.303  0.4367],[0.2739 0.3036 0.4225],[0.231  0.2906 0.4784],[0.389  0.2523 0.3585],[0.2874 0.2591 0.4534],0.0311,0.03197815915154544,0.03168000387208252,0.032687576311285556,0.036627810283220624,0.05851193541603709,0.05100267366553325,0.6211797800000001,0.10450788999999998,0.74323158,0.12871128999999998,0.7534843400000001,0.13286089,0.74823473,0.130699305,0.7442199300000001,0.12924914500000004,0.7385004199999999,0.12676373000000005,0.7854759200000001,0.14111377999999997,0.8388985400000001,0.139993365,0.83710313,0.14413051000000002,0.8609580199999999,0.156308885
São Paulo,Ceará,21,[0.7888 0.1683 0.0414],[0.7883 0.1599 0.0501],[0.7824 0.1634 0.0527],[0.8012 0.1505 0.0463],[0.7876 0.1602 0.0506],[0.8068 0.1469 0.0442],[0.6865 0.2083 0.1042],[0.7797 0.1541 0.0637],[0.701  0.2103 0.0881],0.1853,0.17777945209592483,0.17739824318474876,0.16981803108766688,0.14452077130602098,0.14221626267952792,0.18703726638842375,0.07464429000000003,0.023224050000000013,0.07289491000000001,0.02375151,0.07682661,0.025144825000000006,0.06431537999999999,0.020929164999999996,0.07333816000000001,0.02392058000000001,0.06085949000000002,0.019737170000000012,0.15252878,0.054675144999999994,0.07633659000000002,0.026460390000000014,0.1413887,0.04863452500000001,0.36215801999999997,0.147408885
Botafogo,Sport,21,[0.5656 0.2611 0.173 ],[0.5744 0.2399 0.1854],[0.5614 0.2417 0.1965],[0.5704 0.2385 0.1906],[0.5759 0.2392 0.1845],[0.587  0.2356 0.177 ],[0.4554 0.2595 0.2848],[0.5656 0.2156 0.2177],[0.3692 0.3234 0.3074],0.1116,0.1134778053077659,0.11365067608247484,0.11606986092324463,0.07746034597759173,0.0848212572963254,0.07581129019557162,0.28680557,0.10936817000000001,0.27306053,0.10780997,0.28940109999999997,0.11556986499999998,0.27776677,0.11053781000000001,0.2711177,0.10702449000000003,0.25740536,0.10101996,0.4450404499999999,0.18893562999999997,0.28258001,0.118289005,0.5969909600000001,0.24620170000000002,0.36215801999999997,0.147408885
Internacional,Palmeiras,21,[0.5321 0.3259 0.142 ],[0.5153 0.306  0.1786],[0.5078 0.3093 0.1829],[0.5189 0.3089 0.1722],[0.5068 0.3081 0.185 ],[0.5194 0.307  0.1736],[0.4339 0.2966 0.2695],[0.5412 0.2906 0.1681],[0.4741 0.2501 0.2755],0.1874,0.16614532815195351,0.16616141883598093,0.16960510538958312,0.1149683598597891,0.1507615887746366,0.06595322542159388,0.7577052199999998,0.15164720499999998,0.77906805,0.148733895,0.76837974,0.145656625,0.7765292600000001,0.149455025,0.7697968499999999,0.14555413,0.7801623200000001,0.14995666,0.7556710200000001,0.13044973000000004,0.8244034100000002,0.160594345,0.8630210700000001,0.15041827000000002,0.8609580199999999,0.156308885
Atlético-PR,Grêmio,21,[0.2175 0.3923 0.3902],[0.2441 0.3698 0.3861],[0.2327 0.3696 0.3977],[0.2075 0.3517 0.4407],[0.2513 0.3739 0.3748],[0.2291 0.3596 0.4113],[0.1933 0.3094 0.4972],[0.1848 0.3274 0.4878],[0.2379 0.2716 0.4904],0.0393,0.03653621457574369,0.03688815997258887,0.035853089038754914,0.040806327951279274,0.03220825383519053,0.056077126964548446,0.91846158,0.382281145,0.8572100600000001,0.36022901000000007,0.88351874,0.37345729,0.94596563,0.41118045,0.8408279399999999,0.35051336499999997,0.89276666,0.38172725,0.9937010899999998,0.44903609499999997,1.00969064,0.45124994000000007,0.89505513,0.410693335,0.36215801999999997,0.147408885
Corinthians,Atlético-MG,22,[0.4752 0.2961 0.2286],[0.5167 0.2593 0.2239],[0.5229 0.2636 0.2134],[0.5308 0.2554 0.2135],[0.5161 0.2617 0.222 ],[0.5223 0.2534 0.224 ],[0.3782 0.2584 0.3632],[0.4947 0.2423 0.2626],[0.2312 0.2016 0.5651],0.1273,0.12174716058962502,0.12231613948065465,0.11986559709673807,0.12224245114594312,0.11449905192508199,0.08394794767198113,0.7735482100000001,0.13905937000000002,0.8657465900000001,0.15857745,0.86124893,0.159503335,0.88176005,0.16372958500000004,0.8607300999999999,0.15786604499999998,0.8803848499999999,0.16155393499999998,0.8249200400000001,0.13754741999999998,0.8877961400000001,0.156948625,1.01023401,0.18758684500000003,0.8609580199999999,0.156308885
Sport,Paraná,22,[0.4781 0.3685 0.1534],[0.5501 0.2969 0.153 ],[0.5482 0.2974 0.1543],[0.5637 0.2895 0.1467],[0.5442 0.2997 0.156 ],[0.56   0.2917 0.1483],[0.406  0.3065 0.2875],[0.5926 0.2333 0.1737],[0.4826 0.3673 0.15  ],0.2106,0.21142920701697687,0.21136112356973805,0.21094777049292124,0.14529939449917997,0.1339403084468309,0.2471546068935781,0.43170342000000006,0.14795558500000003,0.31396862,0.112909505,0.31637849,0.11398130499999999,0.29568883,0.10595397000000001,0.32190973,0.11606042999999998,0.30068177999999995,0.10779644499999996,0.5294345,0.21774612499999998,0.25057534,0.09814286499999998,0.42511205000000013,0.14511639000000004,0.36215801999999997,0.147408885
Vitória,América-MG,22,[0.3633 0.3183 0.3184],[0.4436 0.2528 0.3034],[0.4441 0.2544 0.3013],[0.4691 0.2472 0.2834],[0.4373 0.2549 0.3076],[0.4627 0.2478 0.2892],[0.2787 0.2469 0.4741],[0.4861 0.2216 0.2913],[0.421  0.2779 0.3011],0.1276,0.09868618016588934,0.09990899830774956,0.0972256911589707,0.06746881305132267,0.06642524524468345,0.12425900508289696,0.6080803400000001,0.25338272500000003,0.46554036,0.20087697999999998,0.4645258600000001,0.19996355000000005,0.42327820999999993,0.18117029499999993,0.47622306,0.20568608499999996,0.43373277,0.186250815,0.8060041100000002,0.37266457000000003,0.39805545999999997,0.17476675,0.5031306199999999,0.21295110499999997,0.36215801999999997,0.147408885
Atlético-PR,Bahia,22,[0.6197 0.2308 0.1487],[0.5978 0.2368 0.165 ],[0.5836 0.2414 0.1747],[0.5591 0.2454 0.1952],[0.6035 0.2361 0.1601],[0.5799 0.2412 0.1786],[0.4775 0.2497 0.2725],[0.5539 0.2268 0.2186],[0.3212 0.2848 0.3939],0.1119,0.12302930978477163,0.12557086435513481,0.11740277398390629,0.0808439074452764,0.09168719694942415,0.058216630814750744,0.22000841999999998,0.08348948999999999,0.24506408,0.09456107999999999,0.26218301,0.102007025,0.29271700999999994,0.116306575,0.23858746999999997,0.09147024999999999,0.26655941000000005,0.10424465500000002,0.40961259,0.17371309,0.2982294100000001,0.12354909500000003,0.6970376900000002,0.3080027250000001,0.36215801999999997,0.147408885
São Paulo,Fluminense,22,[0.8169 0.1327 0.0453],[0.7507 0.1635 0.0833],[0.739  0.1677 0.0909],[0.7553 0.161  0.081 ],[0.7472 0.1648 0.0854],[0.7644 0.1574 0.0754],[0.6923 0.182  0.1232],[0.715  0.164  0.1168],[0.6084 0.2307 0.1604],0.0575,0.07705823856986917,0.0778115651018675,0.07376763473257408,0.08591837455412549,0.07547872533168978,0.10816449340930831,1.42158699,0.33494588999999997,1.2702216300000002,0.28545919,1.2471071,0.27741582499999995,1.2809600899999998,0.28874553499999994,1.2631600399999998,0.2830293,1.2999672800000002,0.29521521999999994,1.16358153,0.247543015,1.22376324,0.26294182,0.9877012100000001,0.19801981000000002,0.8609580199999999,0.156308885
Grêmio,Botafogo,22,[0.7494 0.2018 0.0481],[0.7061 0.2214 0.0721],[0.7187 0.2124 0.0685],[0.747  0.197  0.0554],[0.6982 0.2254 0.0762],[0.726  0.2113 0.0623],[0.656  0.2278 0.1158],[0.7858 0.1666 0.0464],[0.5369 0.2899 0.1731],0.0452,0.043303610287314456,0.04163863043070108,0.047771027789103485,0.03793274667952111,0.06846865369798609,0.017916813332436145,0.10583721000000001,0.03259114500000002,0.14059358000000002,0.04581681000000001,0.12893570000000001,0.04193853,0.10588716,0.03357268,0.14769483999999997,0.04846011999999999,0.12360498000000002,0.039503725,0.18363848,0.06591929999999999,0.07579015999999997,0.024074419999999985,0.32846723,0.12222992999999999,0.36215801999999997,0.147408885
Flamengo,Ceará,22,[0.6772 0.2627 0.0599],[0.744  0.1978 0.0577],[0.7429 0.2    0.0566],[0.7668 0.182  0.0504],[0.743  0.1984 0.058 ],[0.767  0.1803 0.0518],[0.6018 0.258  0.14  ],[0.7663 0.1719 0.0605],[0.6583 0.2344 0.107 ],0.0803,0.06835935456961123,0.0686136141391094,0.06446145048209374,0.11006539936973922,0.07041605429638507,0.09560425456963283,1.0057991400000001,0.231105945,1.20039013,0.27846174500000004,1.1951039700000001,0.277580535,1.2596464,0.29530216000000004,1.19797556,0.27774166,1.2628803300000002,0.29553355000000003,0.9323272399999999,0.19090965999999998,1.27662555,0.29551831,1.0309512500000002,0.222436135,0.8609580199999999,0.156308885
Vasco,Santos,22,[0.4633 0.31   0.2266],[0.5108 0.2532 0.2357],[0.5035 0.2516 0.2447],[0.5291 0.2448 0.2258],[0.5071 0.2535 0.2391],[0.5321 0.2474 0.2202],[0.3838 0.2544 0.3616],[0.4211 0.2409 0.3375],[0.4669 0.2788 0.2542],0.008,0.012211612052760815,0.01253489374344555,0.010871390531748806,0.026456051686517424,0.02301268908541834,0.013233490319437428,0.9088944499999999,0.40631989500000004,0.90918137,0.422306365,0.8872928999999998,0.41184414999999985,0.93925949,0.43943405500000005,0.90038147,0.41783142999999995,0.9524252100000001,0.4453753750000001,0.6195763600000002,0.27730086,0.67426427,0.30778472999999995,0.85194269,0.38703205500000004,0.91675802,0.424708885
Chapecoense,Palmeiras,22,[0.2208 0.3254 0.4537],[0.2484 0.2788 0.4727],[0.2423 0.2728 0.4848],[0.246  0.2792 0.4747],[0.2442 0.2762 0.4795],[0.2479 0.2829 0.4692],[0.1855 0.2349 0.5791],[0.2277 0.2659 0.5062],[0.3419 0.2798 0.3782],0.0827,0.08615650754756621,0.08710404422685651,0.08464744239364583,0.09769402801039916,0.09039528941556337,0.07972770031153963,0.45308149,0.17354354500000002,0.41747729,0.169821205,0.39856017,0.16201865499999998,0.41440873,0.168175525,0.40684033,0.16522490499999998,0.42323545999999995,0.17160152499999998,0.26674507000000003,0.10557333,0.36638854000000004,0.14774414500000002,0.5818188900000001,0.25170325499999996,0.91675802,0.424708885
Cruzeiro,Internacional,22,[0.1705 0.4357 0.3939],[0.2355 0.4014 0.3631],[0.2244 0.4036 0.3721],[0.2402 0.4129 0.3469],[0.2354 0.3994 0.3652],[0.2513 0.4077 0.341 ],[0.1979 0.2993 0.5027],[0.1826 0.3019 0.5154],[0.2781 0.3166 0.4053],0.2927,0.2792887081652587,0.27654899378078307,0.28598279084230466,0.14533623545362875,0.15902200452211604,0.1518507670082376,0.50266195,0.09207435000000003,0.5456238200000001,0.09365093,0.54450673,0.094369685,0.52272206,0.089017825,0.54950456,0.09439209999999998,0.5302519800000001,0.089716345,0.7828521900000001,0.14598613,0.78632353,0.14954151,0.70864326,0.12080385,0.8609580199999999,0.156308885
Botafogo,Cruzeiro,23,[0.3268 0.3636 0.3097],[0.3511 0.3499 0.2991],[0.3441 0.3456 0.3102],[0.3465 0.3501 0.3034],[0.3484 0.3498 0.3018],[0.3519 0.3543 0.2938],[0.2658 0.2908 0.4433],[0.5184 0.2521 0.2292],[0.3907 0.3379 0.2714],0.1357,0.1294822982452175,0.12961437950493462,0.12828888694453852,0.13419588062427934,0.11955818451275242,0.12984173778814745,0.6077172900000001,0.10132520500000003,0.6353620299999999,0.10633610999999998,0.6428682099999999,0.107345455,0.6344838199999999,0.10605690499999999,0.63522584,0.10623290000000002,0.6270805399999999,0.10507602500000002,0.77012917,0.13362660499999998,0.88062561,0.16070445,0.66468086,0.11315222500000002,0.8609580199999999,0.156308885
Palmeiras,Atlético-PR,23,[0.673  0.232  0.0945],[0.6605 0.2217 0.1172],[0.6607 0.2202 0.1186],[0.7292 0.1818 0.0876],[0.6424 0.2321 0.1251],[0.7111 0.1942 0.0937],[0.5464 0.2523 0.2009],[0.8283 0.121  0.0452],[0.6479 0.1892 0.1605],0.1483,0.1484692971648864,0.1461852280887829,0.15583572476236093,0.1064784611182332,0.15805168428854213,0.09412615130727499,0.16968324999999998,0.05797712499999998,0.17814698,0.06456872500000002,0.17767849000000002,0.06465477500000003,0.11405764000000002,0.04062780000000001,0.19739818,0.07181408500000001,0.12995654000000004,0.04621615000000001,0.30976906000000004,0.12313740500000002,0.04616492999999999,0.016040814999999993,0.18553129999999998,0.07525828999999998,0.36215801999999997,0.147408885
Paraná,Chapecoense,23,[0.244  0.4042 0.3518],[0.2822 0.3507 0.3671],[0.276  0.3457 0.3783],[0.2985 0.3503 0.3512],[0.2781 0.3491 0.3727],[0.3011 0.3537 0.3453],[0.238  0.3061 0.4558],[0.4456 0.291  0.2634],[0.1915 0.3883 0.4203],0.1291,0.12837044305915873,0.1283953031102776,0.12873165510218443,0.13333187951891246,0.1309783196880715,0.1058672025907271,0.53827688,0.09164962,0.63598974,0.10719962499999999,0.64739538,0.109643445,0.63455378,0.10622184499999998,0.63991571,0.10815973000000001,0.6275969899999999,0.10491212999999998,0.7458948499999999,0.13224440999999998,0.7706199200000001,0.13396946,0.5875012300000001,0.10662015,0.8609580199999999,0.156308885
Fluminense,Vitória,23,[0.6858 0.2054 0.1077],[0.6739 0.1909 0.1335],[0.6649 0.1952 0.1384],[0.6986 0.1804 0.1187],[0.6639 0.1954 0.1392],[0.6974 0.1806 0.1197],[0.5501 0.2324 0.2168],[0.6437 0.1894 0.1645],[0.4698 0.2868 0.2434],0.0726,0.050293593783264555,0.05188383880623883,0.04743116885588542,0.055551435634158534,0.03528240515229628,0.11839144911507674,1.11331009,0.24108014499999994,1.1266062700000001,0.23621157000000004,1.10894961,0.230833135,1.1738758100000002,0.25134412500000003,1.1075210100000001,0.23028097500000003,1.17211121,0.25062802500000003,0.9388220100000001,0.17495837500000003,1.0984823,0.22110553000000002,0.78860984,0.1399778,0.8609580199999999,0.156308885
América-MG,Vasco,23,[0.5191 0.2926 0.1881],[0.528  0.2495 0.2222],[0.5219 0.2499 0.2279],[0.5346 0.2454 0.2197],[0.5275 0.2499 0.2224],[0.5407 0.2452 0.2138],[0.4323 0.2606 0.3069],[0.6721 0.1892 0.1367],[0.3264 0.2873 0.3863],0.089,0.0950918369623231,0.09501776498703449,0.0959474338667019,0.09040478676479648,0.0978603673947313,0.07063875981620243,0.35226118,0.13336086999999996,0.33440709,0.13614516999999998,0.34296803,0.14032746999999998,0.32508641000000005,0.132498625,0.33516802,0.136403525,0.31678997000000003,0.12839769500000003,0.48438326,0.20829686999999997,0.16200194,0.06338004999999998,0.6855059399999999,0.30148232499999994,0.36215801999999997,0.147408885
