Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Botafogo,Atlético-PR,34,[0.4881 0.2753 0.2365],[0.5153 0.2644 0.2201],[0.4761 0.277  0.2468],[0.5149 0.2656 0.2193],[0.4766 0.2784 0.245 ],[0.5144 0.2558 0.2296],[0.4438 0.2635 0.2927],[0.4493 0.289  0.2616],0.09163927439780906,0.08326764361466467,0.09383691363226997,0.08395827933985325,0.09455527294695137,0.07813597718528831,0.10956464501054353,0.0985,[0.4914 0.2662 0.2423],0.08601489686311498,0.8306260499999999,0.373478695,0,0.8969639500000002,0.41051059,0,0.87071045,0.3969154150000001,0,0.9436854600000001,0.43673311000000004,0,0.87467912,0.39858628,0,0.9451578599999999,0.43715115,0,0.7666639800000001,0.348615865,0,0.9235571599999999,0.42890772,0,0.8864456900000002,0.40771586500000007,0,0.91675802,0.424708885,0
Vasco,São Paulo,34,[0.4022 0.2673 0.3304],[0.4126 0.272  0.3153],[0.3809 0.2666 0.3523],[0.4176 0.2716 0.3107],[0.3881 0.2665 0.3453],[0.4511 0.2498 0.2988],[0.4057 0.2551 0.3391],[0.4083 0.286  0.3056],0.1270406740790652,0.12877857454308736,0.12680056247891774,0.12857256328570782,0.12672269582943535,0.11814797295193999,0.12042722695210098,0.1309,[0.3976 0.2966 0.3058],0.1339304301067936,0.76989625,0.13008069500000002,0,0.8077782900000001,0.13549755,0,0.80707566,0.13467055,0,0.7996368500000001,0.13485796499999997,0,0.80787595,0.13496138999999996,0,0.80149081,0.135493205,0,0.83445731,0.13982456999999998,0,0.85557269,0.14647605500000002,0,0.7463709600000001,0.12579970000000004,0,0.8609580199999999,0.156308885,0
Palmeiras,Flamengo,34,[0.4466 0.2645 0.2887],[0.4627 0.2687 0.2685],[0.4444 0.2621 0.2934],[0.4619 0.2693 0.2687],[0.4438 0.2627 0.2934],[0.4279 0.252  0.3199],[0.4449 0.2356 0.3192],[0.4531 0.2589 0.2878],0.08203680825661985,0.08881698058691812,0.08022436517401164,0.08885865393933556,0.08033809370975306,0.07072786970915892,0.07260591540677248,0.0769,[0.4544 0.2715 0.274 ],0.08753803060423226,0.44895766,0.19102182499999998,1,0.4595595,0.19485740499999996,1,0.46347132999999996,0.19741680999999997,1,0.43298323,0.18041862999999997,1,0.46445329,0.19775035000000005,1,0.43427379,0.18090253,1,0.4655320099999999,0.20510817499999995,1,0.4931384200000001,0.21488123000000003,1,0.44646761,0.18640508999999997,1,0.36215801999999997,0.147408885,1
Atlético-GO,Sport,34,[0.3624 0.2506 0.3867],[0.3672 0.2521 0.3806],[0.3494 0.253  0.3974],[0.3718 0.2512 0.3768],[0.3556 0.252  0.3922],[0.3955 0.2388 0.3653],[0.3792 0.2351 0.3855],[0.3827 0.2598 0.3573],0.05668699630651401,0.05811849445677913,0.05533756219089768,0.05859100237101353,0.056039374693804066,0.056801338404068945,0.058295154335636486,0.061,[0.3337 0.2818 0.3845],0.060358572633315934,0.5762186199999999,0.25443278999999996,1,0.6188710099999999,0.27815142499999995,0,0.6452161200000001,0.29068308,0,0.6088466100000001,0.27268417000000006,0,0.6325761999999999,0.28461457999999995,0,0.59971492,0.26838214,0,0.5892748999999999,0.26707858500000003,0,0.55588978,0.24957845,1,0.67120718,0.29589797000000007,0,0.36215801999999997,0.147408885,1
Grêmio,Vitória,34,[0.6673 0.194  0.1371],[0.6922 0.1843 0.1215],[0.6438 0.2044 0.1506],[0.6908 0.1847 0.1226],[0.6429 0.2044 0.1515],[0.6933 0.1594 0.1402],[0.5881 0.2094 0.2018],[0.5997 0.2268 0.1728],0.09211768657567108,0.0876046483460744,0.0971430924924911,0.08779208299017488,0.09715538219871109,0.06453251660074164,0.09892984441536828,0.1056,[0.6274 0.2022 0.1689],0.09460367584670598,0.98733817,0.19487141500000002,0,1.1137217000000001,0.23226477,0,1.0701381600000002,0.21876156000000002,0,1.15926958,0.24719854500000002,0,1.06925202,0.21831957000000002,0,1.15694949,0.24635424999999997,0,1.0116332099999998,0.19343417499999999,0,1.2069292900000002,0.25120629499999997,0,1.05864281,0.211334585,0,0.8609580199999999,0.156308885,0
Bahia,Atlético-MG,34,[0.4806 0.2504 0.2688],[0.4943 0.2524 0.2531],[0.4801 0.2515 0.2682],[0.4941 0.2508 0.2549],[0.4791 0.2496 0.271 ],[0.4203 0.2296 0.3494],[0.4431 0.2351 0.3215],[0.4518 0.2555 0.2925],0.052453455354069194,0.049350673672449615,0.05192050696946059,0.050256734355991775,0.05308296819879807,0.06790573011018865,0.05705014215525246,0.0565,[0.3965 0.2797 0.3237],0.04479269962730469,0.8439597399999998,0.14489828499999996,0,0.8651299600000001,0.1516687,0,0.8626794999999999,0.151267305,0,0.8672978600000001,0.15424670999999998,0,0.86607797,0.15157029500000002,0,0.8704094600000001,0.15460543,0,0.88477187,0.14994647,0,0.89224861,0.149611295,0,0.7808260300000001,0.13102935000000002,0,0.8609580199999999,0.156308885,0
Corinthians,Avaí,34,[0.6838 0.2386 0.0774],[0.7223 0.2111 0.0662],[0.658  0.2556 0.0863],[0.725  0.209  0.0655],[0.6617 0.2528 0.0853],[0.7479 0.1673 0.0826],[0.6443 0.2382 0.1173],[0.6495 0.2557 0.0946],0.23152589896018774,0.21787100490499764,0.236694024026338,0.21648975212679822,0.2353859573292536,0.13253762869729188,0.21353342815147744,0.2161,[0.7028 0.1995 0.0968],0.16174166974253196,0.19718190000000002,0.06591866500000002,1,0.16290316000000002,0.053002120000000014,1,0.18974304999999997,0.06221448499999999,1,0.12606293999999998,0.04077650499999999,1,0.18563082000000006,0.060878590000000024,1,0.12359625,0.03999062500000001,1,0.19702102000000002,0.07016439000000002,1,0.09836645999999999,0.035375145,1,0.13749833000000003,0.04893697000000001,1,0.36215801999999997,0.147408885,1
Cruzeiro,Fluminense,34,[0.4953 0.2637 0.2409],[0.536  0.2515 0.2122],[0.4773 0.2657 0.2568],[0.5359 0.253  0.2109],[0.4774 0.2676 0.2549],[0.5716 0.2223 0.2053],[0.4721 0.2539 0.2739],[0.4793 0.2793 0.2412],0.04481705887181841,0.04990332206278611,0.04358966876635794,0.04924501903753468,0.04287279549990637,0.06264496229150039,0.04124081079760491,0.0416,[0.4775 0.2642 0.2581],0.044164091453510974,0.40731441999999995,0.16470124499999997,1,0.3822925899999999,0.15640154999999994,1,0.40975801999999995,0.16963216499999995,1,0.32357708999999996,0.13022616999999997,1,0.40969453,0.16906788499999997,1,0.32387661999999995,0.12997602999999996,1,0.41816483000000004,0.17687721000000003,1,0.27509194000000003,0.113002205,1,0.40942349999999994,0.16986258999999995,1,0.36215801999999997,0.147408885,1
Coritiba,Ponte Preta,34,[0.4862 0.2721 0.2416],[0.49   0.273  0.2368],[0.4726 0.2771 0.2502],[0.4957 0.271  0.2332],[0.4792 0.2749 0.2457],[0.5153 0.2286 0.2554],[0.4955 0.2505 0.2539],[0.5012 0.2734 0.2252],0.12624647529860294,0.12609623766799397,0.12790718625764966,0.12539040654861408,0.12715511062485876,0.10532554676980345,0.11694171245011828,0.124,[0.4928 0.2757 0.2314],0.12612671275178702,0.82986404,0.15100332,0,0.8245994099999999,0.14740467000000002,0,0.80853521,0.14300042999999998,0,0.82470324,0.14813452,0,0.8157711400000002,0.145049745,0,0.83154173,0.150073695,0,0.8717357100000002,0.15501813,0,0.92582121,0.165560895,0,0.82100829,0.14822205000000002,0,0.8609580199999999,0.156308885,0
Chapecoense,Santos,34,[0.2794 0.3099 0.4107],[0.3161 0.311  0.3729],[0.2575 0.3056 0.4369],[0.3202 0.3122 0.3676],[0.2625 0.3078 0.4297],[0.3272 0.2898 0.3829],[0.2693 0.29   0.4407],[0.2567 0.3307 0.4127],0.051467731487169516,0.060428598049360155,0.04612836404078621,0.06157017835153702,0.04738216086293403,0.06040365184028044,0.046926374145616796,0.0442,[0.5706 0.2433 0.1858],0.11450160029459745,0.83217867,0.3613668300000001,0,0.78397686,0.34396942500000005,0,0.83557922,0.37109392999999996,0,0.7034946199999998,0.30338681,0,0.8232891800000002,0.36427417,0,0.69472664,0.2986289,0,0.8122389799999999,0.36406949000000005,0,0.6832562900000001,0.2996744250000001,0,0.27810089,0.10950883000000002,1,0.36215801999999997,0.147408885,1
