Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Internacional,Ponte Preta,34,[0.4396 0.3069 0.2535],[0.4234 0.3069 0.2697],[0.4025 0.3124 0.285 ],[0.4398 0.2988 0.2613],[0.4018 0.3151 0.2831],[0.4378 0.3025 0.2597],[0.3924 0.2806 0.3269],[0.52  0.219 0.26 ],[0.4312 0.2574 0.3113],0.1644,0.15798436318176706,0.15850196293299942,0.15871715817103807,0.13424556247912645,0.07236977465847753,0.10156337515074612,0.47249802,0.18915520500000002,0.49939325999999995,0.20260282500000001,0.5358250099999999,0.21914413499999993,0.47138317,0.191077005,0.5372768600000001,0.21899442500000005,0.47501918000000004,0.19175646500000001,0.55477773,0.23805338499999992,0.34596099999999996,0.14926099999999998,0.48669589,0.21025170499999993,0.36215801999999997,0.147408885
Palmeiras,Vasco,34,[0.806  0.1229 0.0629],[0.8255 0.1169 0.0501],[0.8091 0.1255 0.0587],[0.8364 0.1083 0.0459],[0.8108 0.1252 0.0575],[0.837  0.1093 0.0449],[0.7445 0.1445 0.1049],[0.8084 0.1191 0.0628],[0.6958 0.2132 0.0906],0.007,0.0055066529634579305,0.006468101654930344,0.004821014963968846,0.011467455582318648,0.006807198200314949,0.011546031189027285,1.5428968200000002,0.7562792250000001,1.59742587,0.78481213,1.5564387499999999,0.7640824300000001,1.62160066,0.7960557049999999,1.56137793,0.7667674449999999,1.6247314999999998,0.798065065,1.3763645100000002,0.67231923,1.54603921,0.7569304499999999,1.3566002400000001,0.6552093999999999,0.91675802,0.424708885
Cruzeiro,São Paulo,34,[0.49   0.2883 0.2216],[0.4618 0.2999 0.2383],[0.4257 0.3078 0.2665],[0.4628 0.3064 0.2308],[0.435  0.3035 0.2615],[0.4773 0.2986 0.224 ],[0.4422 0.2695 0.2882],[0.3578 0.3265 0.3157],[0.4461 0.2902 0.2637],0.0819,0.07790367060293314,0.07639428197442003,0.07800489924287955,0.0850083275017787,0.06346315792805474,0.08165494853496907,0.39232345,0.15462545,0.4363861400000001,0.173223065,0.49558358,0.20042137,0.43573344,0.17092624,0.47971949999999997,0.19380362499999998,0.4125532499999999,0.16171805499999997,0.46683033000000007,0.19712887000000004,0.61868958,0.256043665,0.46055894,0.18817145000000005,0.36215801999999997,0.147408885
Figueirense,Atlético-MG,34,[0.3521 0.253  0.3947],[0.3187 0.2527 0.4283],[0.3084 0.2532 0.4382],[0.324  0.2537 0.422 ],[0.309  0.2521 0.4386],[0.325  0.2522 0.4225],[0.2976 0.2251 0.4767],[0.3106 0.2165 0.4716],[0.2584 0.2524 0.4889],0.0886,0.09488564655500879,0.09657341110776461,0.0929569248298401,0.08323217680704656,0.05627763113900793,0.11261438599804109,0.5543715,0.24506023,0.49226786999999994,0.21403386999999996,0.4748400400000001,0.20525258,0.5034236900000001,0.21935669,0.47420537,0.20515714999999995,0.50273609,0.21939246499999998,0.41307866,0.18089070499999996,0.42255117,0.18715423,0.39169953,0.16384364500000004,0.91675802,0.424708885
Flamengo,Goiás,34,[0.5355 0.2511 0.2131],[0.5052 0.2664 0.2282],[0.4881 0.2675 0.2443],[0.5162 0.2664 0.2173],[0.4875 0.2669 0.2455],[0.5168 0.2654 0.2177],[0.4711 0.2407 0.2879],[0.4787 0.2513 0.2698],[0.5025 0.2999 0.1975],0.0199,0.01594147577286148,0.01566742719361876,0.016202813957748016,0.019309205675246837,0.019270291977929406,0.00964871103955047,0.32422307,0.13064995000000001,0.36787124000000004,0.14849681999999997,0.39328035,0.16088649,0.35225069,0.14066260500000002,0.39416211,0.16148781,0.35131269,0.14045954499999996,0.4205581099999999,0.18139726999999994,0.40769742000000003,0.172326865,0.3764525100000001,0.14327601000000004,0.36215801999999997,0.147408885
Joinville,Santos,34,[0.2624 0.2918 0.4458],[0.2666 0.2938 0.4396],[0.2532 0.2915 0.4552],[0.2767 0.2966 0.4266],[0.2554 0.29   0.4546],[0.2795 0.2948 0.4257],[0.2281 0.2457 0.5259],[0.2005 0.2408 0.5584],[0.2016 0.2698 0.5285],0.1206,0.12248828761813092,0.11976205132036666,0.121601013920451,0.07902491775039082,0.0747368451333459,0.10960485027570563,0.7691386399999999,0.1337957,0.7630421599999999,0.13216186,0.77328953,0.13570417,0.75332201,0.12931789500000004,0.77599032,0.13594516,0.7566477800000002,0.12967037,0.8975689099999999,0.16445807,0.92839545,0.176173015,0.8531468499999999,0.16003026499999998,0.8609580199999999,0.156308885
Corinthians,Coritiba,34,[0.8492 0.1113 0.0338],[0.8185 0.1364 0.0422],[0.8121 0.1417 0.0437],[0.8215 0.1354 0.0402],[0.8152 0.1388 0.0432],[0.825  0.1317 0.04  ],[0.8015 0.1335 0.061 ],[0.8579 0.1031 0.0318],[0.7014 0.1879 0.1093],0.0633,0.06626378327480258,0.06664492767861496,0.06520260323887048,0.07959795846004136,0.06257455153724452,0.09326889713119946,0.036270770000000015,0.01216669000000001,0.053328049999999995,0.017492335,0.05729498999999998,0.01872354999999999,0.051811449999999995,0.016864135,0.05528271999999999,0.01813743999999999,0.04956989000000001,0.01625539000000001,0.060945500000000014,0.021821625,0.03183326,0.010882625000000002,0.13641486,0.05070920499999999,0.36215801999999997,0.147408885
Atlético-PR,Avaí,34,[0.5967 0.2384 0.1645],[0.6221 0.2246 0.1527],[0.6247 0.2227 0.1519],[0.6246 0.2257 0.1492],[0.6279 0.2209 0.1505],[0.6267 0.2235 0.1492],[0.5331 0.2363 0.2302],[0.6317 0.2115 0.1558],[0.3463 0.3171 0.3365],0.0934,0.09525015518498482,0.09577460401114683,0.09491944064422858,0.09618454861334386,0.09825318821487808,0.06512936974267902,0.2465457,0.09492153,0.21657085999999998,0.08315483,0.21351899,0.08206866999999998,0.21412628999999997,0.08166774999999998,0.20990546999999998,0.08066016999999999,0.21156577999999998,0.08089664499999998,0.32682534,0.13558606499999998,0.20465077999999998,0.08011606499999997,0.64110835,0.27031162999999997,0.36215801999999997,0.147408885
Sport,Grêmio,34,[0.4157 0.2933 0.291 ],[0.4564 0.2742 0.2693],[0.4336 0.2808 0.2856],[0.4571 0.2691 0.2737],[0.4399 0.2814 0.2786],[0.4676 0.2697 0.2625],[0.3697 0.2652 0.365 ],[0.6171 0.2008 0.1803],[0.472  0.2256 0.3016],0.1404,0.13120406523785405,0.13449656835850168,0.12928869108706623,0.11262922718056209,0.0859769780960082,0.06851355026510668,0.51211238,0.213043745,0.4432090900000001,0.18403866500000007,0.48122496000000003,0.20118816000000003,0.44206691,0.18485342999999999,0.47051593,0.195692855,0.4250941,0.17623054499999996,0.6008341300000001,0.2652880550000001,0.21944114000000003,0.08988803000000002,0.42064192,0.1851152,0.36215801999999997,0.147408885
Fluminense,Chapecoense,34,[0.4605 0.3079 0.2316],[0.4776 0.3052 0.2171],[0.4773 0.3026 0.2201],[0.481  0.2978 0.2211],[0.4802 0.3061 0.2136],[0.4843 0.3033 0.2123],[0.4133 0.2847 0.302 ],[0.5501 0.2756 0.1742],[0.3859 0.3129 0.3012],0.0067,0.006137635558112168,0.005872545862515769,0.006029118989548412,0.011914179217306252,0.005844619549017819,0.009301531407812352,0.8973012199999999,0.40124940499999995,0.9341812100000001,0.4204388050000001,0.92762606,0.41802965000000003,0.9267310500000001,0.4189452249999999,0.9427142100000001,0.42442987000000004,0.9470086700000001,0.42743013000000013,0.7390749799999999,0.329010445,1.06051101,0.4921952550000001,0.73514666,0.31862012500000003,0.91675802,0.424708885
