Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Palmeiras,Cruzeiro,27,[0.6174 0.322  0.0605],[0.6069 0.2923 0.1008],[0.6043 0.2927 0.103 ],[0.6107 0.2941 0.0952],[0.6017 0.2941 0.1041],[0.6097 0.2945 0.0958],[0.5551 0.2877 0.157 ],[0.8188 0.1364 0.042 ],[0.5995 0.2563 0.144 ],0.0372,0.02437648733390067,0.024512197109554535,0.023032802278244852,0.03800926134545378,0.05158093422296827,0.042258615006217304,0.25372701000000003,0.075027565,0.25012754000000004,0.082344125,0.25286078000000006,0.08359374500000002,0.24711233999999996,0.08030876499999999,0.25597450999999993,0.08475026999999999,0.24824197999999997,0.08075586499999998,0.30535629999999997,0.111323945,0.05320240000000001,0.01742416000000001,0.24682593999999994,0.09059696499999999,0.36215801999999997,0.147408885
Santos,Atlético-PR,27,[0.5853 0.2653 0.1491],[0.526  0.2645 0.2093],[0.5213 0.2655 0.2131],[0.5732 0.2431 0.1834],[0.5095 0.2715 0.2189],[0.5605 0.25   0.1893],[0.4416 0.2712 0.287 ],[0.7242 0.1736 0.0999],[0.4983 0.2482 0.2532],0.156,0.14798728011889306,0.15003711802014633,0.14372137739024676,0.09802619904312211,0.11852314586570849,0.10990209031274227,0.26459098999999997,0.09714826999999998,0.33844273999999996,0.134283145,0.34505555000000004,0.13730397000000003,0.27489140999999995,0.10795200999999999,0.36221971000000003,0.14427563000000004,0.29149474000000003,0.11453527000000001,0.467729,0.19714722,0.11618261000000003,0.043257885000000024,0.37741637,0.157982615,0.36215801999999997,0.147408885
Ceará,Chapecoense,27,[0.457 0.355 0.188],[0.4406 0.3113 0.248 ],[0.4335 0.3112 0.2553],[0.4481 0.3044 0.2475],[0.4392 0.3105 0.2503],[0.454  0.3035 0.2424],[0.3952 0.2953 0.3094],[0.5405 0.2714 0.1881],[0.2509 0.3477 0.4014],0.0312,0.027589342787605445,0.02777629312918945,0.030115990699373162,0.03450887589349667,0.04074095315032104,0.009449132864238584,0.4562179999999999,0.16509649999999995,0.47134005,0.18724099,0.48294578000000005,0.19305017000000002,0.45850922000000005,0.18292493000000004,0.4735569799999999,0.18857336499999997,0.44898601000000005,0.17846113,0.54871349,0.23078665,0.32017982,0.12326093000000002,0.84316806,0.361136385,0.36215801999999997,0.147408885
Internacional,Vitória,27,[0.8724 0.1062 0.0157],[0.8423 0.1176 0.0354],[0.8319 0.1261 0.0383],[0.8562 0.107  0.0308],[0.8318 0.1255 0.0388],[0.8564 0.1063 0.0311],[0.76   0.1659 0.0713],[0.8418 0.1169 0.0363],[0.6136 0.233  0.153 ],0.0575,0.06359754007858374,0.06547380352555077,0.061078929048705016,0.085978545181555,0.06484903265677845,0.09300862207911365,0.027806690000000012,0.008386105000000008,0.03995220999999999,0.013249694999999988,0.04562571000000001,0.015017650000000006,0.03307608000000001,0.011034340000000007,0.04554693,0.015064870000000001,0.03288785999999999,0.011025344999999988,0.0902065,0.031549325,0.04001054,0.013378965000000001,0.22700295999999998,0.08641834,0.36215801999999997,0.147408885
Paraná,Vasco,27,[0.2529 0.4423 0.3049],[0.2842 0.3446 0.3712],[0.2807 0.3404 0.3789],[0.3018 0.3428 0.3554],[0.2777 0.3436 0.3786],[0.2986 0.3462 0.3552],[0.2542 0.2992 0.4465],[0.5475 0.2374 0.2146],[0.1899 0.3708 0.4392],0.1344,0.1297073892608579,0.12940412953807506,0.13020651976596945,0.13766432845319362,0.11288375811837514,0.10958082951913062,0.46795170999999997,0.07843072999999999,0.64810824,0.10927954,0.6574298599999999,0.11117885,0.6493042400000001,0.10869619999999998,0.65131621,0.11026549500000002,0.64278344,0.10766449999999998,0.75510053,0.132034605,0.92736817,0.173012255,0.62485129,0.114523255,0.8609580199999999,0.156308885
Bahia,Flamengo,27,[0.3888 0.3165 0.2947],[0.3316 0.2962 0.3721],[0.3174 0.2965 0.3861],[0.3464 0.3028 0.3507],[0.3188 0.2941 0.3871],[0.3505 0.3004 0.3491],[0.2912 0.2664 0.4422],[0.3978 0.2435 0.3584],[0.3866 0.2958 0.3175],0.1243,0.11812268565836398,0.11592073752832503,0.12365056736574587,0.0719054730056258,0.050589917608695294,0.11840282773101315,0.70518578,0.11900676499999999,0.74375141,0.124245705,0.74472822,0.12490798500000001,0.72907129,0.12152680499999999,0.7497746599999999,0.125739925,0.73416122,0.12236052999999998,0.81850724,0.14025761999999994,0.8589876499999999,0.14345531,0.7461634499999998,0.12516466499999998,0.8609580199999999,0.156308885
Botafogo,São Paulo,27,[0.1711 0.3532 0.4757],[0.2502 0.2952 0.4545],[0.2479 0.2876 0.4644],[0.2563 0.2941 0.4496],[0.2482 0.294  0.4577],[0.2568 0.301  0.4422],[0.155  0.2323 0.612 ],[0.2801 0.2548 0.4648],[0.259  0.2888 0.4521],0.0304,0.03310413193651109,0.03326985177472165,0.031991833997585324,0.04048431276623579,0.05201364456357986,0.03620227817575444,0.6739159400000001,0.12778285,0.7659133300000001,0.134630605,0.7846355299999999,0.13860733499999997,0.76612466,0.133914925,0.7695285299999999,0.135592045,0.75008808,0.13074354,0.98793229,0.19971339000000005,0.84981809,0.147387055,0.77728085,0.13578292499999997,0.8609580199999999,0.156308885
Atlético-MG,Sport,27,[0.8816 0.077  0.0219],[0.8307 0.1048 0.0513],[0.827  0.1078 0.053 ],[0.8375 0.1001 0.0478],[0.8296 0.1056 0.0519],[0.84   0.0977 0.0466],[0.7565 0.1451 0.0897],[0.831  0.1016 0.0518],[0.6196 0.2208 0.1589],0.0129,0.011872469672143232,0.011828652514203829,0.012408101673887284,0.015039265321649599,0.01370522743550191,0.004192920532882011,0.020427169999999988,0.008056384999999994,0.042277220000000004,0.01649849,0.04435884000000002,0.01716444000000001,0.03871109999999999,0.015256584999999998,0.042881129999999996,0.016700804999999996,0.03731685000000001,0.014863890000000008,0.08839235000000004,0.03452525000000002,0.041566800000000015,0.01667356000000001,0.21870600999999998,0.08508840499999998,0.36215801999999997,0.147408885
América-MG,Corinthians,27,[0.3533 0.4057 0.241 ],[0.365  0.3267 0.3083],[0.3343 0.3356 0.3301],[0.3659 0.3249 0.3092],[0.3524 0.3319 0.3157],[0.3877 0.3195 0.2928],[0.306  0.3101 0.3839],[0.4946 0.2674 0.2379],[0.4757 0.2545 0.2696],0.2364,0.16309793271006665,0.17017504614452367,0.1541358860086618,0.12430788199431932,0.0949318410950909,0.07202932886829709,0.5360943800000001,0.091450945,0.68160678,0.11413694499999999,0.66214986,0.11036125000000002,0.68524746,0.11474372499999996,0.6702098599999999,0.11192612500000002,0.69912338,0.11802156499999998,0.71697722,0.120507605,0.8379283299999999,0.150636585,0.8547449,0.149541285,0.8609580199999999,0.156308885
Fluminense,Grêmio,27,[0.1734 0.3798 0.4468],[0.2154 0.3417 0.4429],[0.2099 0.3401 0.45  ],[0.2051 0.3486 0.4463],[0.2184 0.3388 0.4427],[0.2135 0.3471 0.4394],[0.1564 0.267  0.5764],[0.2314 0.3179 0.4508],[0.2455 0.3252 0.4292],0.1963,0.20146824861421062,0.1986936764020757,0.2047616498525782,0.15826036019948125,0.1812201470878809,0.1792295115601144,0.48034584,0.1680489,0.4735164599999999,0.178378785,0.46222602000000007,0.173279005,0.4701716600000001,0.17432485000000003,0.47306729000000003,0.17908520500000003,0.48033302,0.17992730499999998,0.27518692,0.10186428,0.45622701000000004,0.17763823,0.49183793,0.192984375,0.91675802,0.424708885
Chapecoense,Atlético-MG,28,[0.3731 0.2722 0.3544],[0.3823 0.2409 0.3764],[0.3704 0.2398 0.3894],[0.3952 0.2403 0.3641],[0.3697 0.2398 0.3901],[0.3949 0.2403 0.3644],[0.2507 0.2207 0.527 ],[0.3869 0.2313 0.3812],[0.3793 0.2661 0.3545],0.0884,0.07277467554400283,0.0701680530143609,0.07362366780582097,0.03693688501808315,0.062303650461747614,0.10087669482575097,0.5926958099999999,0.259407895,0.58126306,0.26176584500000005,0.60553256,0.27417018,0.5560959400000001,0.24932172500000005,0.6069601400000001,0.2748842500000001,0.55667746,0.249612605,0.8878879800000001,0.42043550500000004,0.5747047399999999,0.26083160499999997,0.58174795,0.25550483000000007,0.36215801999999997,0.147408885
Fluminense,Paraná,28,[0.6117 0.3222 0.066 ],[0.6579 0.2549 0.0871],[0.6556 0.2561 0.0881],[0.6644 0.2515 0.0839],[0.6556 0.2564 0.0879],[0.6643 0.2518 0.0837],[0.5267 0.2965 0.1767],[0.7189 0.1833 0.0964],[0.5065 0.3559 0.1377],0.0156,0.03191881888821316,0.03147432592477372,0.033014232623620396,0.018539127233262728,0.05374144623111477,0.010596849609260052,0.25894573,0.077573055,0.18959283,0.06231812999999998,0.19196018,0.06320414500000002,0.18291882,0.059850105000000015,0.19207873000000003,0.06317768500000001,0.18310342000000002,0.059866869999999996,0.34314803000000005,0.12763557000000003,0.12190906,0.044292005,0.38916835000000005,0.13123801000000002,0.36215801999999997,0.147408885
Atlético-PR,América-MG,28,[0.6667 0.2361 0.0967],[0.6451 0.2214 0.1329],[0.6355 0.226  0.138 ],[0.6588 0.2102 0.1302],[0.6346 0.2283 0.1366],[0.6586 0.2121 0.1285],[0.518  0.2596 0.2221],[0.5644 0.2263 0.2087],[0.5107 0.2476 0.2414],0.0303,0.037118806001069385,0.034831834742272166,0.04024835124922046,0.021726629532887554,0.027323583941617137,0.020285676407957726,0.17618299000000004,0.060268490000000015,0.19263438,0.07188831,0.20298025000000006,0.07602137500000003,0.17755351999999996,0.06678953999999998,0.20429760999999996,0.07615690999999998,0.17805262000000005,0.066636545,0.34904456999999994,0.14089292499999997,0.28451474,0.116777105,0.35899421,0.148916735,0.36215801999999997,0.147408885
Grêmio,Bahia,28,[0.7632 0.1879 0.0477],[0.7205 0.2113 0.0678],[0.7175 0.2132 0.0688],[0.7244 0.2131 0.0621],[0.7206 0.2096 0.0693],[0.727  0.2098 0.0627],[0.6125 0.247  0.1401],[0.7867 0.1676 0.0445],[0.4711 0.3308 0.1981],0.0175,0.01133373028271517,0.012026429516019031,0.010004827394483428,0.031347454389627445,0.00872247075201405,0.018592712385260796,1.2442559400000002,0.292433445,1.14576478,0.26188582500000007,1.13859393,0.259804495,1.1478233800000002,0.26433088500000007,1.14879901,0.262068325,1.15687633,0.266261745,0.9617932600000001,0.19744833000000006,1.3137668999999998,0.31049340999999997,0.70900746,0.13058941,0.8609580199999999,0.156308885
Botafogo,Vasco,28,[0.4994 0.3015 0.1989],[0.5104 0.2574 0.232 ],[0.5072 0.2541 0.2384],[0.5273 0.2498 0.2226],[0.5064 0.2582 0.2353],[0.5259 0.2542 0.2197],[0.3844 0.2616 0.3537],[0.6421 0.1995 0.1569],[0.3532 0.3131 0.3337],0.1252,0.12156586667140203,0.12196569907195863,0.11992548535145156,0.12268159555542643,0.09401218321111685,0.13520591795313758,0.7768638200000001,0.144520605,0.8657869199999999,0.15721251999999997,0.87045321,0.15711481000000002,0.89039609,0.163864895,0.86207429,0.15592706499999998,0.8810565400000001,0.16246343000000002,0.8181016099999999,0.136539725,1.0777102699999999,0.21869260999999998,0.7079375400000001,0.11805296500000001,0.8609580199999999,0.156308885
Corinthians,Flamengo,28,[0.3922 0.3614 0.2464],[0.4012 0.3167 0.2822],[0.4027 0.3233 0.274 ],[0.4067 0.3167 0.2766],[0.4009 0.3197 0.2794],[0.4051 0.3127 0.2821],[0.3107 0.2884 0.4007],[0.4653 0.2698 0.2648],[0.2609 0.2283 0.51  ],0.0077,0.0145656441790742,0.014125933321713524,0.014747418887783683,0.03287665451688731,0.014685311764729507,0.04695492432782939,0.85234376,0.3608669,0.7764971700000001,0.33817093000000004,0.79376618,0.344621645,0.7890113400000001,0.34435622500000007,0.7821932599999999,0.33999258499999996,0.7772677100000001,0.33967143000000005,0.5388695399999999,0.22772766999999997,0.82981517,0.378438055,0.3602897,0.15369304500000003,0.91675802,0.424708885
Cruzeiro,Ceará,28,[0.4096 0.4735 0.1169],[0.493  0.3763 0.1308],[0.4854 0.3803 0.1344],[0.5175 0.3626 0.1199],[0.4878 0.3785 0.1336],[0.5209 0.3601 0.1191],[0.3901 0.3594 0.2505],[0.5059 0.3099 0.1842],[0.422  0.3688 0.2091],0.0094,0.016083070310911104,0.01661617137533114,0.014114084210130315,0.0470343330248897,0.029482736208868685,0.03423290391110424,1.1718400199999999,0.473818885,1.14015933,0.49936575,1.1295046100000001,0.49252483,1.17386102,0.5211911299999998,1.1318600500000002,0.4942122700000001,1.1769936300000001,0.52374891,0.8430966200000001,0.35696413000000005,1.01750246,0.4607322250000001,0.9396202499999999,0.401724325,0.91675802,0.424708885
Vitória,Santos,28,[0.2344 0.3366 0.429 ],[0.3272 0.2815 0.3912],[0.3246 0.2831 0.3922],[0.3282 0.2801 0.3916],[0.3284 0.2828 0.3887],[0.3322 0.28   0.3877],[0.1876 0.2493 0.5627],[0.3947 0.2537 0.3514],[0.318  0.2922 0.3898],0.1579,0.12039195821313442,0.12120989624058885,0.11798036117412777,0.11719444485433557,0.08344380087179235,0.1314519306018128,0.49428392,0.19049217999999998,0.55693953,0.23878776999999998,0.55493161,0.23733223,0.55632181,0.23887207000000002,0.56151009,0.240706005,0.56366813,0.24257284500000004,0.28857554,0.11303776499999997,0.64083374,0.28810534499999996,0.5588488800000001,0.23673402000000004,0.91675802,0.424708885
São Paulo,Palmeiras,28,[0.3996 0.412  0.1885],[0.4463 0.3101 0.2436],[0.4365 0.3071 0.2563],[0.4391 0.3147 0.2462],[0.4446 0.3084 0.2469],[0.447  0.316  0.2371],[0.3541 0.2976 0.3482],[0.4651 0.2618 0.2729],[0.4448 0.2623 0.2928],0.0231,0.04308856278647931,0.04380396117945951,0.04167463722089544,0.0653866163111399,0.044842810049772336,0.04834106749949632,0.98795641,0.409187365,0.8674866599999999,0.385662325,0.83793235,0.37173661,0.86005934,0.380511625,0.85993933,0.382339085,0.8816814100000001,0.39098900500000006,0.63879581,0.275049855,0.8135316600000002,0.37235083,0.7667801700000001,0.34891873,0.91675802,0.424708885
Sport,Internacional,28,[0.0975 0.3105 0.5918],[0.1563 0.2757 0.5678],[0.1512 0.2754 0.5732],[0.1598 0.2775 0.5626],[0.1549 0.2745 0.5705],[0.1638 0.2765 0.5596],[0.0987 0.1967 0.7031],[0.1563 0.2708 0.5728],[0.2619 0.2986 0.4394],0.0217,0.033153166367097135,0.03293627723358385,0.035186262752161065,0.02873565391467584,0.033931431790167874,0.05575370540073991,1.26114374,0.5824851449999999,1.11023702,0.517226865,1.12486484,0.52462452,1.0994610500000002,0.51128367,1.11501451,0.51988919,1.08883485,0.50624727,1.34538219,0.65440255,1.1132621699999998,0.5200220549999999,0.82702593,0.36897593500000003,0.36215801999999997,0.147408885
Vasco,Cruzeiro,29,[0.3425 0.4176 0.2399],[0.3888 0.3402 0.2711],[0.3814 0.3388 0.2798],[0.385  0.3412 0.2738],[0.3845 0.3397 0.2757],[0.3896 0.3418 0.2685],[0.3017 0.3019 0.3963],[0.4536 0.2569 0.2893],[0.4713 0.3145 0.2141],0.058,0.08322462701626121,0.08188664080594757,0.08362192749092609,0.05593050529542329,0.08008949377241169,0.10701817323039368,0.6642480199999999,0.24492912999999997,0.56279669,0.223503225,0.57573944,0.23047700000000004,0.56960888,0.22659572,0.57024683,0.22745295,0.56150765,0.222367065,0.7358201899999999,0.32237793,0.44824506000000003,0.19118162499999997,0.42427275,0.16270266999999997,0.36215801999999997,0.147408885
Bahia,Paraná,29,[0.714  0.2384 0.0473],[0.6692 0.2482 0.0825],[0.6647 0.2505 0.0846],[0.6798 0.2435 0.0765],[0.6616 0.2523 0.086 ],[0.6777 0.2448 0.0773],[0.5909 0.2656 0.1432],[0.7056 0.1838 0.1088],[0.5477 0.3477 0.1046],0.1708,0.17784771225739018,0.17522594560539753,0.18167563873603812,0.13562865807823768,0.1330349785138536,0.1430477314665748,0.14086785000000002,0.04203092500000001,0.17783813,0.05812570499999999,0.18233350000000004,0.05980858500000002,0.16767254000000004,0.05420548500000002,0.18556585000000003,0.06096389000000002,0.16977962000000002,0.05494179000000002,0.25841241000000004,0.09397757500000001,0.13229124,0.04945348000000001,0.33641174,0.10775822500000001,0.36215801999999997,0.147408885
Atlético-MG,América-MG,29,[0.7631 0.1739 0.0609],[0.7424 0.1624 0.0922],[0.7394 0.1646 0.0931],[0.7619 0.1522 0.0821],[0.7354 0.1663 0.0955],[0.7579 0.154  0.0843],[0.6155 0.2184 0.1648],[0.7483 0.1429 0.1008],[0.6363 0.2031 0.1592],0.0727,0.04665213168133208,0.04826944996180751,0.04394323775097149,0.055129781989709234,0.023763088110630503,0.05039321641351067,1.26847163,0.29314751,1.26123236,0.2801149,1.25327313,0.27796838499999993,1.30599686,0.29394243,1.2449891000000002,0.27524194500000004,1.2972348999999999,0.29109422999999995,1.0168978499999999,0.203215575,1.30473394,0.2859271649999999,1.06527194,0.215336005,0.8609580199999999,0.156308885
Chapecoense,Vitória,29,[0.7256 0.1879 0.0846],[0.6674 0.192  0.1388],[0.6552 0.1969 0.1463],[0.6886 0.182  0.1271],[0.6536 0.1975 0.1474],[0.6868 0.1828 0.1281],[0.5526 0.2315 0.215 ],[0.5704 0.2216 0.2072],[0.5201 0.2807 0.1991],0.0345,0.042165598334010866,0.044357978154969314,0.03842287537324661,0.04606579956530932,0.0546467550021643,0.09012181277642857,1.39975893,0.68049061,1.2239521999999998,0.59199718,1.19686034,0.577682005,1.2692483700000001,0.616059805,1.19312597,0.57578321,1.2653196899999999,0.613951845,0.97518401,0.46009018999999995,1.0029945599999999,0.4763104,0.9907373099999999,0.45589233,0.91675802,0.424708885
Flamengo,Fluminense,29,[0.7255 0.2036 0.0698],[0.7147 0.1905 0.0937],[0.7097 0.1938 0.0955],[0.7222 0.1879 0.0887],[0.7101 0.1928 0.096 ],[0.7228 0.1868 0.0892],[0.5905 0.2357 0.173 ],[0.7345 0.1582 0.103 ],[0.562  0.2459 0.1918],0.092,0.10296859999509911,0.10152729015200862,0.1057192317579816,0.06733888520232852,0.09333343243746128,0.0613547634275534,0.12167524999999998,0.04018913499999999,0.12646603,0.045192170000000004,0.13095278,0.04679367,0.12034694000000003,0.04262814500000002,0.13042985,0.04673581500000002,0.11969072000000001,0.04250672000000001,0.25317374,0.09894866499999998,0.10612648999999998,0.041011014999999984,0.28909804999999994,0.11437324999999997,0.36215801999999997,0.147408885
