Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Botafogo,Palmeiras,27,[0.6612 0.2106 0.1274],[0.6622 0.2107 0.1263],[0.6593 0.2128 0.1271],[0.661  0.2106 0.1277],[0.6582 0.2128 0.1283],[0.6505 0.1992 0.1488],[0.5866 0.2047 0.208 ],[0.6733 0.2177 0.1082],0.051700580262303404,0.05174590618562625,0.052661675915400934,0.05170453104812768,0.052667157494789466,0.04519420573624295,0.06845382543679908,0.0472,[0.393  0.2987 0.3083],0.11881997757941969,1.29603342,0.6236072650000001,0,1.24296856,0.5986106600000001,0,1.24191474,0.59761777,0,1.24625502,0.600231945,0,1.23837197,0.595934365,0,1.2421806499999999,0.598304025,0,1.0132656500000001,0.48512787000000007,0,1.1873723299999999,0.5725712949999999,0,0.72211958,0.316448945,0,0.91675802,0.424708885,0
Fluminense,Atlético-MG,27,[0.5904 0.2196 0.1891],[0.5885 0.2215 0.1892],[0.5662 0.2276 0.2055],[0.5974 0.2176 0.1841],[0.5732 0.2248 0.2013],[0.6827 0.1639 0.147 ],[0.4775 0.2073 0.3144],[0.5933 0.2306 0.1753],0.05553598737657076,0.057469701504056496,0.05843902285944451,0.05532458350839376,0.05675638103127203,0.021039826062598146,0.028082732137169986,0.0647,[0.5913 0.2141 0.1935],0.04842182446348405,0.97471134,0.19150837,0,0.99335513,0.192336485,0,0.95941445,0.18155068500000002,0,0.98819114,0.19121644499999998,0,0.97001497,0.18468136500000004,0,1.00292933,0.19555628500000002,0,0.9552269,0.163678965,0,1.1867515000000002,0.24482590499999998,0,1.00471675,0.19375303,0,0.8609580199999999,0.156308885,0
São Paulo,Atlético-PR,27,[0.7209 0.1552 0.1177],[0.7321 0.1496 0.1112],[0.7094 0.1605 0.1247],[0.728  0.152  0.1134],[0.706  0.1624 0.1265],[0.7164 0.1433 0.1278],[0.6251 0.1702 0.2009],[0.7611 0.1443 0.0872],0.06807697724023745,0.06565678220265886,0.06954884320055567,0.06729472654871728,0.07088763902293778,0.0415190265397017,0.06384857229978451,0.0763,[0.675  0.1843 0.1384],0.09366937929481757,0.08549954,0.033038565,1,0.11583714000000002,0.04664323000000001,1,0.12575869999999997,0.050701764999999996,1,0.10651601000000002,0.04290785500000002,1,0.12881201000000003,0.05189028500000002,1,0.10994756000000001,0.04421378,1,0.20987886,0.09123327,1,0.11729668999999998,0.05013464999999999,1,0.15874604999999994,0.06271338999999997,1,0.36215801999999997,0.147408885,1
Santos,Bahia,27,[0.5799 0.2799 0.1402],[0.5891 0.275  0.1357],[0.5654 0.2876 0.1469],[0.5877 0.276  0.1361],[0.5635 0.2888 0.1476],[0.5872 0.2607 0.1519],[0.5215 0.2403 0.238 ],[0.5868 0.2874 0.1257],0.2076478061210222,0.20708211143659372,0.20877682941043246,0.2076039170205076,0.2092730844521072,0.18104495692039582,0.1516625207242161,0.1994,[0.5596 0.2554 0.1848],0.15261113786498742,0.26913349000000003,0.093279945,1,0.27448406000000003,0.09807002500000003,1,0.29317053000000004,0.105243085,1,0.26287830000000006,0.09365383000000002,1,0.29572345,0.10617377499999998,1,0.2646905,0.09428451,1,0.34335034000000003,0.142850765,1,0.26144193999999993,0.09676914499999996,1,0.29333236000000007,0.11408860000000003,1,0.36215801999999997,0.147408885,1
Coritiba,Criciúma,27,[0.6482 0.2616 0.0901],[0.6574 0.2558 0.0866],[0.6432 0.264  0.0926],[0.652  0.2596 0.0882],[0.6385 0.2672 0.0941],[0.677  0.2283 0.0943],[0.5988 0.2415 0.1595],[0.65   0.2757 0.0741],0.23759988503541507,0.2364704905548279,0.23697450116161542,0.2379333207136493,0.23803591026622176,0.20088757489750925,0.19680953329877068,0.2348,[0.5254 0.3344 0.1402],0.24189794354464342,0.2040013,0.064010265,1,0.20031581,0.065949645,1,0.205577,0.06795906000000002,1,0.19030796000000003,0.062454520000000006,1,0.21093290000000003,0.06978739000000002,1,0.19627539999999996,0.0644593,1,0.24472394,0.093232785,1,0.16534237999999998,0.05664862499999998,1,0.35672455999999997,0.12245060000000002,1,0.36215801999999997,0.147408885,1
Chapecoense,Internacional,27,[0.2977 0.3257 0.3766],[0.2989 0.3262 0.3749],[0.302 0.324 0.374],[0.2975 0.326  0.3765],[0.3007 0.3239 0.3753],[0.3281 0.2725 0.3993],[0.2746 0.2454 0.4798],[0.3028 0.3569 0.3403],0.0005533133984708522,0.0005583856062923944,0.0005937678797678553,0.0005496506081516513,0.0005853163179764676,0.0014475467089845146,0.0006860348242103281,0.0004,[0.202  0.2811 0.5168],0.0002173480907360908,0.7292695400000001,0.30094596500000004,0,0.7411333399999999,0.31752642499999995,0,0.7320559999999999,0.31353999999999993,0,0.7384976600000001,0.31604561000000003,0,0.7347817900000001,0.31497283000000004,0,0.7415345000000001,0.31762925000000003,0,0.8166343600000001,0.37830260000000004,0,0.6851463499999999,0.30548499,0,0.9829034500000001,0.45199481,0,0.36215801999999997,0.147408885,1
Vitória,Goiás,27,[0.4585 0.3001 0.2413],[0.4589 0.298  0.2431],[0.4505 0.3024 0.2471],[0.4612 0.2983 0.2404],[0.4524 0.3026 0.245 ],[0.4228 0.305  0.2721],[0.3896 0.2424 0.3679],[0.4769 0.3041 0.219 ],0.030599326596729027,0.031456073890722906,0.030572903951709723,0.03103446443620724,0.03027719005145935,0.032079258932482625,0.05133515578356097,0.0382,[0.4152 0.303  0.2818],0.03345894421756711,0.75967142,0.13769730500000002,0,0.75830795,0.13424811000000003,0,0.75065442,0.13200433,0,0.76249082,0.13484341,0,0.75105752,0.13234538,0,0.7628804899999999,0.13527284999999997,0,0.8610963300000001,0.143606085,0,0.7358232500000002,0.126426345,0,0.7376112800000001,0.12590114000000002,0,0.8609580199999999,0.156308885,0
Cruzeiro,Corinthians,27,[0.5902 0.246  0.1635],[0.5918 0.2473 0.1606],[0.5917 0.2432 0.1648],[0.5922 0.2464 0.1611],[0.5918 0.2425 0.1654],[0.6679 0.1935 0.137 ],[0.5521 0.2139 0.2334],[0.621  0.2552 0.1235],0.0692778387581769,0.06966562978421312,0.06801460151913982,0.0693200015052934,0.06770228564562752,0.04314302512486894,0.07507407810018901,0.0597,[0.5613 0.2543 0.1842],0.0749147883486873,1.21902029,0.576683765,0,1.10858429,0.5237832849999999,0,1.1068141699999998,0.523583495,0,1.11597689,0.5271580699999999,0,1.10559065,0.52314191,0,1.11516701,0.5269754449999999,0,0.93824318,0.4457853850000001,0,1.22830166,0.5940514650000001,0,1.04525582,0.4901305450000001,0,0.91675802,0.424708885,0
Grêmio,Sport,27,[0.5456 0.3498 0.1045],[0.5478 0.3487 0.1035],[0.5452 0.3494 0.1054],[0.5485 0.348  0.1035],[0.5457 0.3488 0.1054],[0.6167 0.2941 0.0892],[0.5211 0.3184 0.1605],[0.5407 0.3985 0.0608],0.1423154323953408,0.1431508499148526,0.14206676101180316,0.143399524797504,0.14227351866721066,0.16675444778248297,0.12642780877864251,0.1256,[0.3412 0.3564 0.3024],0.06979375439387926,0.37345538,0.10732656500000001,1,0.33975965,0.10871026500000001,1,0.34003256,0.10897609999999998,1,0.33678878,0.10759854500000002,1,0.33915909000000005,0.10875937500000002,1,0.3356685,0.10728225000000001,1,0.35648401999999996,0.12755273,1,0.24137033999999996,0.07743776499999998,1,0.6524841600000001,0.26273160000000007,0,0.36215801999999997,0.147408885,1
Figueirense,Flamengo,27,[0.478  0.2817 0.2403],[0.47   0.2834 0.2465],[0.4672 0.2856 0.2471],[0.478  0.2815 0.2404],[0.4735 0.2841 0.2424],[0.5149 0.2515 0.2333],[0.4452 0.2271 0.3275],[0.5158 0.274  0.21  ],0.05462616863127521,0.055718383676388226,0.05539703780240968,0.05469542545926792,0.054602332067000305,0.058437679031648766,0.07503064032791538,0.0525,[0.4059 0.2968 0.2972],0.06322447657206225,0.9652256400000001,0.4449168600000001,0,0.8849829800000001,0.40281404500000006,0,0.86670161,0.39249184500000006,0,0.8689778100000001,0.39425578499999997,0,0.87887282,0.399080005,0,0.8847184100000001,0.40266213,0,0.7020337,0.325095185,0,0.91620315,0.42624553,0,0.7467728899999999,0.32927105500000003,0,0.91675802,0.424708885,0
Flamengo,Cruzeiro,28,[0.2621 0.2534 0.4842],[0.265  0.257  0.4778],[0.2619 0.2536 0.4843],[0.2637 0.255  0.481 ],[0.2614 0.2521 0.4863],[0.1858 0.1934 0.6184],[0.2397 0.1987 0.5606],[0.3128 0.2799 0.4072],0.014881386969655122,0.015096345518812618,0.014853898212702308,0.015011665816855396,0.014833725444724867,0.008591907676559086,0.012141825444784577,0.0175,[0.1491 0.2139 0.6361],0.005612053257734878,0.71639969,0.31906857000000005,0,0.84315761,0.389618375,0,0.84365106,0.3897659499999999,0,0.8345668399999999,0.38435452,0,0.8455720599999998,0.39110612499999986,0,0.8385236899999999,0.38689373499999996,0,0.9318101399999998,0.44672582499999997,0,1.08274376,0.5241600200000001,0,1.17440723,0.56490031,0,0.36215801999999997,0.147408885,1
Corinthians,Botafogo,28,[0.639  0.2476 0.1131],[0.6427 0.2464 0.1107],[0.6194 0.2576 0.1229],[0.6465 0.2439 0.1094],[0.6221 0.2557 0.122 ],[0.6244 0.2232 0.1518],[0.5662 0.2323 0.2012],[0.6364 0.2703 0.0932],0.0981765117958429,0.09716672352978986,0.10193237915331248,0.09665404980192616,0.10162053231623477,0.10497903213043874,0.10624965987462065,0.095,[0.5748 0.259  0.1661],0.11456309964082652,0.9461532899999999,0.20685493,0,0.9872183699999998,0.210590325,0,0.9499185299999998,0.19939268499999996,0,0.9932307400000001,0.21268107000000003,0,0.9558749,0.20097064499999998,0,1.0016178199999999,0.21498722499999998,0,0.9504271700000001,0.18059239000000002,0,1.01633684,0.20655073999999998,0,0.90706525,0.179008745,0,0.8609580199999999,0.156308885,0
Atlético-MG,São Paulo,28,[0.5904 0.2021 0.2056],[0.5934 0.2027 0.2022],[0.5958 0.2022 0.2002],[0.5891 0.2025 0.2066],[0.5923 0.202  0.2038],[0.4608 0.1944 0.3405],[0.5334 0.1851 0.2788],[0.6724 0.1838 0.1404],0.07327692568109032,0.07585507005406143,0.07623306230442192,0.07330272016946653,0.07412507954353297,0.02904416269554998,0.053417688935184074,0.0808,[0.2952 0.2303 0.4739],0.05783583698340681,0.16081636000000002,0.06400588,1,0.25088793,0.10541600999999998,1,0.24434252,0.10209243999999998,1,0.24729568999999998,0.10345082999999998,1,0.24855772999999998,0.10426769499999997,1,0.25252862000000004,0.10613630500000001,1,0.32970700999999997,0.14848255000000002,1,0.44446825,0.20482108499999999,1,0.7743623399999999,0.36094682499999997,0,0.36215801999999997,0.147408885,1
Bahia,Chapecoense,28,[0.4862 0.3309 0.1829],[0.4854 0.33   0.1846],[0.4814 0.3349 0.1837],[0.4878 0.3293 0.183 ],[0.4836 0.3344 0.1819],[0.4832 0.291  0.2258],[0.4528 0.2696 0.2776],[0.4932 0.3514 0.1554],0.10673090672668192,0.10696142553759819,0.10826960503303323,0.10620851628770006,0.10752303653837085,0.09962779095642588,0.12146273917789117,0.0905,[0.3868 0.3128 0.3003],0.12770583921243348,1.08007736,0.47829770000000005,0,1.01353766,0.45202142500000003,0,1.01024966,0.449045825,0,1.00939032,0.45024516000000003,0,1.01497993,0.451496485,0,1.01387633,0.45280063,0,0.7995737599999999,0.36344479999999996,0,0.91754888,0.41643394,0,0.7370381699999999,0.31952720500000004,0,0.91675802,0.424708885,0
Internacional,Fluminense,28,[0.5387 0.2506 0.2105],[0.5422 0.2501 0.2074],[0.5351 0.2486 0.216 ],[0.5418 0.2507 0.2072],[0.5347 0.2491 0.2159],[0.4691 0.2459 0.2847],[0.4804 0.2193 0.2999],[0.5792 0.2503 0.1701],0.09443510913784087,0.09440348789722891,0.09517925840527577,0.09423065842483164,0.09504259110370963,0.09368335747525362,0.09379093071407177,0.097,[0.377  0.2802 0.3427],0.07950804693993417,0.26865673999999995,0.10307152499999996,1,0.31990830000000003,0.12859611000000004,1,0.32458996999999995,0.131458895,1,0.31514560999999996,0.12636011,1,0.32516771000000005,0.13162331000000005,1,0.31572957,0.12650179000000003,1,0.4080166600000001,0.18008220500000005,1,0.4233757099999999,0.18153994999999992,1,0.58408433,0.252820425,1,0.36215801999999997,0.147408885,1
Sport,Vitória,28,[0.5134 0.2874 0.1991],[0.5254 0.2823 0.1923],[0.5052 0.2901 0.2046],[0.5204 0.2842 0.1953],[0.5015 0.2915 0.207 ],[0.5468 0.2688 0.1843],[0.4486 0.2557 0.2956],[0.5061 0.3178 0.176 ],0.04305623206099611,0.04218267853092152,0.04394978588350011,0.04264927861575163,0.0443263647960925,0.04246526447045779,0.06409294786725543,0.0388,[0.3898 0.3286 0.2815],0.05223257141790898,1.0361100500000002,0.4674742150000001,0,0.9876191299999999,0.45243010499999997,0,0.9720462099999999,0.44386457,0,1.0081177399999999,0.4642122249999999,0,0.9653235,0.4401756249999999,0,0.9991278899999999,0.459098665,0,0.7628038100000001,0.34864022999999994,0,1.0366101699999999,0.4820968049999999,0,0.77616425,0.33402130499999994,0,0.91675802,0.424708885,0
Atlético-PR,Figueirense,28,[0.6126 0.2218 0.1648],[0.6231 0.2158 0.1603],[0.6068 0.2249 0.1677],[0.6184 0.219  0.1619],[0.6029 0.2276 0.169 ],[0.6302 0.2074 0.1612],[0.4478 0.2218 0.3301],[0.5553 0.2533 0.191 ],0.0718483532011978,0.07369212487850725,0.07069694518015392,0.07300529123347348,0.07003779858930573,0.07344246725638601,0.03631771563537911,0.0533,[0.4516 0.2676 0.2807],0.039819015866229567,0.29839998,0.11719610500000001,1,0.22643303999999997,0.08875137999999998,1,0.23330954,0.091465745,1,0.21431934,0.08400373,1,0.23805117,0.093209455,1,0.21979117000000004,0.08602890500000003,1,0.46308609000000006,0.20704454500000002,1,0.20575224,0.08156362,1,0.45114481,0.18979560499999998,1,0.36215801999999997,0.147408885,1
Criciúma,Santos,28,[0.193  0.3393 0.4676],[0.1931 0.3387 0.4682],[0.1894 0.3383 0.4723],[0.1948 0.3407 0.4645],[0.1909 0.3399 0.4692],[0.2187 0.32   0.4613],[0.1875 0.2433 0.5691],[0.2003 0.3709 0.4288],0.005693734985142909,0.005718184100148419,0.0054680419199504395,0.005786941728747027,0.005532989650207105,0.008258207759323663,0.006376819394611987,0.0048,[0.1787 0.3225 0.4987],0.005105620439028706,0.9609563400000001,0.41169476499999996,0,0.9850232499999999,0.43499614999999997,0,0.99458654,0.44006982499999997,0,0.9850165399999999,0.4351494249999999,0,0.99032346,0.437395725,0,0.9801837800000001,0.43205364500000004,0,1.04322595,0.49207245000000005,0,0.9256273800000001,0.41161369000000003,0,1.02724163,0.4616675700000001,0,0.36215801999999997,0.147408885,1
Goiás,Coritiba,28,[0.4485 0.321  0.2304],[0.4486 0.3206 0.2307],[0.4509 0.3196 0.2295],[0.4478 0.3215 0.2307],[0.4503 0.3202 0.2295],[0.4386 0.301  0.2604],[0.4055 0.2517 0.3427],[0.4694 0.3213 0.2093],0.03649147844015831,0.0365347589380416,0.03697992545151896,0.03633381681899091,0.03682646907635123,0.03641085193305219,0.030454375218667586,0.0353,[0.3166 0.3234 0.36  ],0.018118806886680484,0.42857654,0.162671425,1,0.46027741,0.178641255,1,0.45632521999999986,0.17709052999999997,1,0.46004881,0.178655305,1,0.45736838,0.17742017000000004,1,0.46150958000000003,0.17907366500000002,1,0.53422643,0.23547105000000002,1,0.47357912,0.19148906,1,0.7012231200000001,0.29831778,0,0.36215801999999997,0.147408885,1
Palmeiras,Grêmio,28,[0.2008 0.3751 0.4241],[0.2022 0.3778 0.42  ],[0.1992 0.3723 0.4285],[0.203  0.3771 0.4199],[0.1999 0.3718 0.4283],[0.2633 0.3487 0.388 ],[0.1734 0.2729 0.5536],[0.1457 0.4423 0.4119],0.028089460170308046,0.02794341755866525,0.02819651602778465,0.028174657920324562,0.028414889500068433,0.04420872991297766,0.03168787747291429,0.023,[0.3686 0.3434 0.288 ],0.05886170815930597,1.09511939,0.44978625,0,0.95928146,0.4092907250000001,0,0.96350018,0.412446445,0,0.9556176800000001,0.40644241999999997,0,0.96183614,0.41180045,0,0.9537294199999998,0.40576250499999994,0,1.06421493,0.49492563000000006,0,0.8148625800000001,0.34663544500000004,0,0.5995335199999999,0.24080497999999997,1,0.36215801999999997,0.147408885,1
Palmeiras,Santos,29,[0.2577 0.2848 0.4574],[0.2614 0.2875 0.451 ],[0.2574 0.2845 0.458 ],[0.2601 0.2867 0.4531],[0.2566 0.2838 0.4595],[0.3573 0.2741 0.3685],[0.2019 0.1977 0.5995],[0.2523 0.2931 0.4545],0.036112075921885076,0.0349933713558568,0.03625071041704912,0.03534124957915028,0.03651026917573083,0.032720252609007086,0.06419336005190109,0.0398,[0.2851 0.3039 0.411 ],0.028332903617062876,0.44713315,0.18055823000000007,1,0.4419350899999999,0.180357775,1,0.44095901000000004,0.17995519000000004,1,0.45238720999999993,0.18481058999999997,1,0.43852625,0.178937865,1,0.44894850999999997,0.18332112999999997,1,0.24024914999999997,0.10022228999999998,1,0.60158635,0.26316463,1,0.5205582200000001,0.214101505,1,0.91675802,0.424708885,0
