Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
São Paulo,Cruzeiro,35,[0.5811 0.2746 0.1441],[0.5899 0.274  0.136 ],[0.5774 0.2758 0.1466],[0.592  0.2731 0.1348],[0.5789 0.2754 0.1457],[0.7125 0.177  0.1083],[0.515  0.2718 0.213 ],[0.5894 0.299  0.1115],0.20014858340073008,0.20598411783648102,0.19927384617742314,0.20616378733449883,0.19958801692975353,0.11360069788826385,0.1319959913250182,0.1942,[0.5357 0.2737 0.1904],0.16784052247355732,0.2704256099999999,0.09052346499999997,1,0.2716471800000001,0.09814987000000004,1,0.27614796,0.10007052000000001,1,0.26175401000000004,0.093352615,1,0.27439886,0.09927685000000003,1,0.25921865,0.09233101000000002,1,0.35446923999999996,0.14033964,1,0.12571413999999997,0.04743567,1,0.32673834,0.12595144500000002,1,0.36215801999999997,0.147408885,1
Vitória,Atlético-PR,35,[0.2761 0.2531 0.4706],[0.3081 0.2515 0.4401],[0.2764 0.2537 0.4696],[0.3035 0.2519 0.4444],[0.2727 0.2539 0.4732],[0.4186 0.2363 0.3446],[0.1793 0.216  0.6033],[0.2166 0.2793 0.5038],0.09305849372710372,0.0909387920825678,0.09289608095860748,0.09128590062853957,0.09307540824418058,0.07894257762719765,0.09934514445919149,0.0967,[0.3743 0.2553 0.3702],0.0828427842584871,0.37113849,0.14641623,1,0.42055518,0.178141945,1,0.42208481,0.17870153,1,0.4716658700000001,0.20403892999999998,1,0.41634873999999994,0.17583644499999995,1,0.46425721999999997,0.200290725,1,0.23617538000000005,0.09420627,1,0.6606128099999999,0.30206011000000005,0,0.6019266200000001,0.26824834500000005,0,0.91675802,0.424708885,0
Grêmio,Chapecoense,35,[0.7457 0.1784 0.0746],[0.777  0.1616 0.0596],[0.7435 0.1796 0.0756],[0.7771 0.161  0.0601],[0.7433 0.1791 0.0762],[0.7496 0.1805 0.0688],[0.6565 0.2123 0.13  ],[0.7559 0.1882 0.0544],0.1671899047618369,0.17548637497977443,0.1667466684178615,0.17435095944920012,0.16569403702295799,0.17565262622360328,0.12497132564768224,0.156,[0.5576 0.2831 0.1592],0.13252973545716917,0.09796341,0.031355934999999995,1,0.10206020999999998,0.035215494999999986,1,0.10376376999999998,0.035853774999999984,1,0.07939571999999999,0.026751099999999996,1,0.10377814000000002,0.03595930500000001,1,0.07921742,0.026759629999999993,1,0.17996354,0.067603565,1,0.10001384999999999,0.03379368999999999,1,0.3012080100000001,0.11054713000000001,1,0.36215801999999997,0.147408885,1
Atlético-MG,Bahia,35,[0.6223 0.2185 0.1584],[0.6229 0.222  0.1545],[0.6208 0.2193 0.1592],[0.6251 0.2208 0.1534],[0.6235 0.2179 0.1579],[0.597  0.1965 0.2042],[0.4985 0.2512 0.2499],[0.6024 0.2574 0.1397],0.12612350894991586,0.1337899024112358,0.12647146193591913,0.13312511456791443,0.12569126296675767,0.06657294251539544,0.09388380850120302,0.1488,[0.4485 0.2718 0.2795],0.12533827223640728,0.24385660999999997,0.08887102499999996,1,0.21549010000000005,0.08400128500000001,1,0.21722977,0.08468056999999998,1,0.21535866,0.08313039000000001,1,0.21416506999999999,0.08345334999999997,1,0.21283421000000002,0.082148655,1,0.37705370000000005,0.15707625000000003,1,0.24271889000000002,0.10252827,1,0.45614774,0.19119219,1,0.36215801999999997,0.147408885,1
Corinthians,Vasco,35,[0.5584 0.2598 0.1816],[0.5811 0.2481 0.1705],[0.5621 0.2592 0.1785],[0.5762 0.2497 0.1738],[0.5577 0.2607 0.1814],[0.6175 0.2115 0.17  ],[0.439  0.2818 0.279 ],[0.5032 0.3239 0.1727],0.15934051946789313,0.1539564378682592,0.16069255858002673,0.15351522192020448,0.16034679327188778,0.1077876262753729,0.11467244983425381,0.1714,[0.3231 0.2694 0.4074],0.09594113950920116,0.38154674000000005,0.13835234500000002,1,0.29548515999999997,0.11403092,1,0.29080329999999993,0.11184506999999998,1,0.26610107000000005,0.10232497000000004,1,0.29649974,0.114303945,1,0.27216296999999995,0.10495866999999996,1,0.47197323999999996,0.19633683999999996,1,0.21993849999999998,0.08777412499999997,1,0.69674473,0.31212493500000005,0,0.36215801999999997,0.147408885,1
Sport,Flamengo,35,[0.2134 0.2436 0.5426],[0.2213 0.2473 0.5311],[0.2104 0.2431 0.5461],[0.2224 0.2467 0.5306],[0.2112 0.2427 0.5458],[0.2381 0.2233 0.5377],[0.1607 0.2025 0.6347],[0.1931 0.2718 0.5348],0.12251825350921237,0.12282466041729767,0.12353213830543792,0.12164595693338609,0.1225933200033512,0.08597693981683409,0.08173806188689657,0.1305,[0.2698 0.2598 0.4702],0.11648961687309899,0.3275738899999999,0.12670985499999998,1,0.31409528000000003,0.12719436,1,0.30939098,0.12496528500000001,1,0.32999818999999997,0.13427987000000002,1,0.30980637,0.12531536999999998,1,0.33065901000000003,0.13475832999999998,1,0.20027482999999996,0.07887157000000002,1,0.32027579000000006,0.13479119000000003,1,0.42097612,0.17663411999999998,1,0.91675802,0.424708885,0
Fluminense,Ceará,35,[0.4477 0.3242 0.228 ],[0.4794 0.3131 0.2074],[0.4446 0.3254 0.23  ],[0.4804 0.3126 0.2069],[0.4449 0.3252 0.2299],[0.5129 0.2802 0.2068],[0.3189 0.3196 0.3615],[0.3461 0.4132 0.2407],0.1731704988388184,0.1644205981925365,0.17428606786860026,0.16391866185724513,0.17394344629145478,0.12104833976751789,0.13929116417025011,0.2343,[0.4187 0.3254 0.2559],0.168153854174056,0.52205594,0.08886084999999999,1,0.70912493,0.126232455,0,0.7056543200000001,0.12528457999999998,0,0.7446707300000001,0.13644031,0,0.7061450600000001,0.12539501,0,0.74611053,0.13681658500000002,0,0.69532362,0.11618972999999998,0,0.82394469,0.152937015,0,0.6958796600000001,0.12039725000000001,0,0.8609580199999999,0.156308885,0
América-MG,Santos,35,[0.335  0.3229 0.3421],[0.3442 0.324  0.3318],[0.3324 0.3229 0.3447],[0.3459 0.3241 0.33  ],[0.3342 0.3231 0.3427],[0.3531 0.2836 0.3633],[0.2314 0.3041 0.4644],[0.2342 0.4213 0.3445],0.06195743234874912,0.06278350811488422,0.06161810856339847,0.06293223986795866,0.06182065350340381,0.07557833186999204,0.051927779115388026,0.0492,[0.2856 0.2974 0.417 ],0.060883440735969185,0.8826235800000002,0.3525649450000001,0,0.66352182,0.27962870500000003,0,0.6687722599999999,0.28225392499999996,0,0.6451408799999999,0.27008244,1,0.6651265399999999,0.28036646499999995,0,0.64178762,0.26837340500000006,1,0.8988901299999998,0.40325310999999997,0,0.6308954600000001,0.27523325,0,0.7727031199999999,0.34212818,0,0.36215801999999997,0.147408885,1
Paraná,Palmeiras,35,[0.0778 0.235  0.687 ],[0.0806 0.2446 0.6746],[0.0771 0.2329 0.6897],[0.0809 0.2459 0.673 ],[0.0774 0.2341 0.6883],[0.1038 0.2118 0.6838],[0.0544 0.1615 0.7819],[0.0415 0.2433 0.7148],0.08018440302735685,0.08123098473026207,0.07991720874540932,0.08131994186427581,0.0800071980702561,0.0929652442410463,0.07070270355655685,0.0743,[0.1196 0.2783 0.602 ],0.09921683028229168,1.08525618,0.25661672500000005,0,1.0632468400000001,0.23914836,0,1.07007291,0.24102224999999997,0,1.03221068,0.23092571999999995,0,1.06635046,0.24001152499999998,0,1.02814062,0.229871545,0,1.31740922,0.308888505,0,1.0996161199999999,0.23958907999999998,0,0.89755905,0.18841429000000004,0,0.8609580199999999,0.156308885,0
Botafogo,Internacional,35,[0.2596 0.2998 0.4405],[0.269  0.3026 0.4285],[0.2553 0.2983 0.4464],[0.2733 0.3044 0.4222],[0.2593 0.3    0.4407],[0.2539 0.2635 0.4825],[0.2133 0.255  0.5314],[0.2194 0.3524 0.4282],0.11063523793286048,0.1141113656375495,0.10886244494274722,0.11617838598156432,0.11065968832181036,0.08489533969790806,0.06383500659554893,0.1002,[0.2968 0.2801 0.423 ],0.10198830704322685,0.91687736,0.39634579999999997,0,0.83211245,0.371160265,0,0.84283394,0.37692552499999993,0,0.80954001,0.358943785,0,0.83285298,0.37142649000000005,0,0.7990050900000001,0.35321509500000003,0,0.96630785,0.450800935,0,0.85890371,0.39478399000000003,0,0.7518752500000001,0.3367519300000001,0,0.36215801999999997,0.147408885,1
Internacional,Atlético-MG,36,[0.6287 0.2245 0.1462],[0.648  0.2179 0.1335],[0.6254 0.2261 0.148 ],[0.6473 0.2179 0.1342],[0.6242 0.2262 0.1491],[0.6948 0.1771 0.1254],[0.5187 0.2485 0.2324],[0.6125 0.2701 0.1171],0.03809436355654993,0.03487075209016408,0.038423067389863605,0.0351047891407468,0.03875419755449196,0.036383448456144975,0.06105495107865024,0.0305,[0.4914 0.2398 0.2684],0.0670721503585137,1.2276226700000001,0.57706955,0,1.17463838,0.5616071450000001,0,1.16815037,0.5580888299999999,0,1.21820666,0.584843585,0,1.16482289,0.556403025,0,1.21608734,0.583784345,0,0.9200117000000002,0.4288228450000002,0,1.27903661,0.62148197,0,0.83421656,0.3880637800000001,0,0.91675802,0.424708885,0
Ceará,Paraná,36,[0.6596 0.2613 0.079 ],[0.6736 0.2507 0.0756],[0.6575 0.2627 0.0797],[0.673  0.2511 0.0757],[0.6574 0.2628 0.0797],[0.706  0.2053 0.088 ],[0.6533 0.2442 0.1022],[0.6997 0.2591 0.0409],0.24929699523924195,0.24451205078636035,0.24956103460567755,0.2447770887688345,0.2497154150426828,0.1808163781711706,0.18929936215142637,0.2329,[0.4768 0.3707 0.1525],0.24654009401964427,0.15898571,0.04593881,1,0.19039085,0.06106449000000002,1,0.19266963,0.061837150000000014,1,0.17510281,0.056133730000000014,1,0.19279069000000001,0.06187140500000001,1,0.17571069999999997,0.05634492499999998,1,0.19027937,0.065353615,1,0.13632809000000004,0.047152090000000015,1,0.43441297999999995,0.14849724500000003,1,0.36215801999999997,0.147408885,1
Palmeiras,América-MG,36,[0.7887 0.1576 0.0519],[0.8123 0.1426 0.0427],[0.7863 0.1591 0.0529],[0.8105 0.144  0.0432],[0.7846 0.1603 0.0535],[0.8281 0.1233 0.0438],[0.7241 0.1942 0.0805],[0.8012 0.1734 0.0239],0.0718848351471555,0.08100598993839181,0.07102648370376971,0.08022579202646273,0.07038151013944845,0.08969272681904143,0.05471580970864393,0.0533,[0.6918 0.1973 0.1099],0.04716124725365044,0.07016020999999999,0.020084424999999996,1,0.07217906000000002,0.023767310000000014,1,0.07377891,0.02432587,1,0.05738933999999999,0.018635529999999994,1,0.07495550000000001,0.02471786500000001,1,0.05851248999999999,0.018992894999999996,1,0.12031470000000004,0.041398570000000016,1,0.04667094000000002,0.015967305000000015,1,0.14599254000000003,0.05364352500000001,1,0.36215801999999997,0.147408885,1
Cruzeiro,Vitória,36,[0.6424 0.2287 0.1285],[0.6687 0.2176 0.1131],[0.6351 0.2326 0.1319],[0.6719 0.2156 0.1119],[0.6378 0.231  0.1308],[0.6008 0.2047 0.193 ],[0.56   0.2455 0.1941],[0.6731 0.2354 0.0908],0.0823130289725674,0.09000107186142423,0.08035643511805,0.09086204820823665,0.08105770867731803,0.062289892933799794,0.06093965061686246,0.0732,[0.4215 0.3077 0.2707],0.03328785672146906,0.17052140999999998,0.05761817499999999,1,0.1966937,0.072246565,1,0.20465238000000002,0.07532773000000001,1,0.16990106000000002,0.061343870000000016,1,0.20165847999999997,0.07420121999999998,1,0.16665457999999997,0.060153109999999975,1,0.29154505999999997,0.11571520499999996,1,0.23851173,0.09859657000000001,1,0.50262003,0.20399745,1,0.36215801999999997,0.147408885,1
Bahia,Fluminense,36,[0.5488 0.2713 0.1797],[0.5726 0.2667 0.1605],[0.544  0.2735 0.1824],[0.573  0.2659 0.1609],[0.5437 0.273  0.1832],[0.5695 0.2261 0.2037],[0.4868 0.2812 0.2319],[0.5974 0.2797 0.1227],0.12293423367619763,0.13169322537047917,0.12187769130265158,0.1314425256770196,0.12150330334378374,0.09802645085897686,0.09904415254557142,0.1199,[0.482  0.3074 0.2106],0.10926768048469,0.25537413999999997,0.088595605,1,0.30947722,0.11797274500000003,1,0.31600800999999995,0.12062112999999995,1,0.27955990000000003,0.10424764500000001,1,0.3163009300000001,0.12090429500000002,1,0.27892062000000006,0.10414112500000003,1,0.39622528999999995,0.15859912499999998,1,0.27794515,0.11355505,1,0.40717112,0.15633818,1,0.36215801999999997,0.147408885,1
Santos,Botafogo,36,[0.6327 0.2297 0.1371],[0.6582 0.219  0.1222],[0.6325 0.2291 0.138 ],[0.6541 0.2219 0.1235],[0.6281 0.2319 0.1396],[0.7505 0.1659 0.0814],[0.5691 0.2474 0.1831],[0.6789 0.2331 0.0873],0.10439885711443767,0.09919626169354116,0.10445692225422826,0.09999016644792103,0.10530704588267523,0.07750532739694495,0.11756012817414353,0.0925,[0.5029 0.2717 0.2253],0.12484200529518606,1.05666211,0.23432485,0,1.01246779,0.20962165,0,1.0133870600000001,0.209605485,0,1.05812108,0.22415372,0,1.0039753800000002,0.20705488500000002,0,1.0485386700000001,0.22161153,0,0.92380718,0.17877361000000005,0,1.2655990200000002,0.285122025,0,0.8340893899999999,0.15185679000000002,0,0.8609580199999999,0.156308885,0
Vasco,São Paulo,36,[0.3492 0.2785 0.3722],[0.362 0.278 0.36 ],[0.3481 0.2771 0.3747],[0.361  0.2791 0.3598],[0.3472 0.2782 0.3746],[0.3146 0.2398 0.4452],[0.2726 0.2618 0.4653],[0.3133 0.3491 0.3376],0.06303880121532957,0.06575714644964939,0.0624499726604576,0.06583180809807701,0.06251015109350483,0.04531897256401058,0.043386370951633876,0.049,[0.3579 0.2802 0.3618],0.06540547164150225,0.70740146,0.29276532499999997,0,0.6396357300000001,0.28107397000000006,0,0.6421581099999999,0.28272432999999997,0,0.613928,0.268322,1,0.64386824,0.28323650000000006,0,0.61567385,0.26892451,1,0.8141540899999999,0.372947105,0,0.72548024,0.33416634,0,0.62170369,0.271632015,0,0.36215801999999997,0.147408885,1
Chapecoense,Sport,36,[0.5616 0.2358 0.2021],[0.5906 0.2243 0.1844],[0.5589 0.2367 0.204 ],[0.5904 0.2241 0.1848],[0.5584 0.2366 0.2045],[0.5509 0.2367 0.2119],[0.4569 0.2537 0.289 ],[0.5439 0.2826 0.1733],0.09756040881798193,0.09870524302200873,0.09746935969306243,0.09874398151922702,0.0975034255421239,0.09764333485895174,0.0932196106013951,0.0971,[0.4312 0.3127 0.2561],0.07273470645723905,0.3179228599999999,0.11906474999999998,1,0.28864061,0.11662078500000002,1,0.29221210000000003,0.11817436500000003,1,0.25192221,0.10093542999999999,1,0.29281037,0.11851790499999999,1,0.25214401,0.10109144999999999,1,0.4428423,0.18935506500000004,1,0.30261931000000003,0.12340241000000003,1,0.48690194,0.19456032499999998,1,0.36215801999999997,0.147408885,1
Atlético-PR,Corinthians,36,[0.5805 0.2593 0.16  ],[0.6049 0.2433 0.1516],[0.5686 0.2649 0.1664],[0.6123 0.2407 0.1467],[0.5745 0.2631 0.1622],[0.6073 0.2222 0.1699],[0.5586 0.2547 0.1864],[0.66   0.2418 0.0977],0.1736589690728745,0.16255751123981135,0.17473154860058665,0.1634762267813042,0.1759092976679224,0.12241178802091536,0.1286375996185724,0.1678,[0.5995 0.2068 0.1923],0.08684631473270299,0.18361253,0.06262174499999999,1,0.26881673999999994,0.10082216499999999,1,0.28396693,0.10691411,1,0.23828146000000003,0.08957364500000002,1,0.2765807,0.103712025,1,0.22976867000000006,0.08596019000000003,1,0.29445101,0.11484547000000002,1,0.23245214000000003,0.09164195000000004,1,0.24014577999999998,0.09896094999999998,1,0.36215801999999997,0.147408885,1
Flamengo,Grêmio,36,[0.5115 0.2857 0.2028],[0.4986 0.2987 0.2027],[0.5083 0.287  0.2046],[0.5045 0.295  0.2004],[0.5136 0.2839 0.2025],[0.4855 0.2802 0.2342],[0.4531 0.2681 0.2786],[0.535  0.2963 0.1686],0.11366322166323331,0.11315284625187655,0.11291740477246315,0.11430171953082965,0.11377469886019391,0.10161707220841738,0.08121341759391487,0.1011,[0.3962 0.277  0.3267],0.07361094737092248,0.33244465,0.12234234999999997,1,0.36138458000000007,0.13988004500000004,1,0.36599905,0.14183549500000003,1,0.3817109400000001,0.14624462500000004,1,0.35819042000000006,0.13879560500000004,1,0.37270541,0.14286025500000005,1,0.44859518,0.18841454499999996,1,0.39807192999999996,0.15980337499999997,1,0.54803633,0.235686345,1,0.36215801999999997,0.147408885,1
Santos,Atlético-MG,37,[0.5069 0.2556 0.2372],[0.5276 0.2528 0.2194],[0.5025 0.2564 0.2409],[0.529  0.2527 0.2181],[0.5026 0.2566 0.2407],[0.6451 0.1953 0.1578],[0.4366 0.268  0.2952],[0.5184 0.3009 0.1805],0.02340811276059829,0.022706019025694735,0.02345341735221147,0.02259988386120149,0.023374858421238758,0.03468540987456174,0.026685449112566352,0.0248,[0.4192 0.2554 0.3252],0.02719682890797189,0.35505962,0.13229554500000001,1,0.36474281,0.149776975,1,0.3712800200000001,0.15281775000000003,1,0.33520596,0.13569298000000002,1,0.37118681,0.15269570499999996,1,0.33326589999999995,0.13474796499999997,1,0.4763866,0.20234038,1,0.18899694000000003,0.075714705,1,0.50831284,0.22160691999999993,1,0.36215801999999997,0.147408885,1
