Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Avaí,Internacional,21,[0.4307 0.3091 0.2603],[0.4508 0.3072 0.242 ],[0.407  0.3121 0.2809],[0.4521 0.3059 0.242 ],[0.4075 0.3116 0.2809],[0.3416 0.258  0.4002],[0.3745 0.2597 0.3657],[0.412  0.3115 0.2765],0.03460827937225113,0.0379579384805932,0.03081706447694291,0.03826092910364748,0.030917173858476192,0.02381715562738948,0.025584279588607543,0.0308,[0.5397 0.3027 0.1576],0.054145285572545894,0.5192285000000001,0.21109812500000005,1,0.4874013899999999,0.19590326999999993,1,0.52796022,0.21527690500000002,1,0.45455648000000004,0.18009232000000003,1,0.5270556200000001,0.21498053,1,0.4523332200000001,0.17937920500000004,1,0.59243083,0.26252994999999996,1,0.6602146,0.29690538,0,0.32834114000000003,0.11835692500000002,1,0.36215801999999997,0.147408885,1
Grêmio,Coritiba,21,[0.7305 0.1913 0.0773],[0.7346 0.19   0.0745],[0.7231 0.1949 0.0812],[0.7376 0.1884 0.0731],[0.7249 0.1939 0.0802],[0.6647 0.1944 0.1394],[0.6985 0.1877 0.1131],[0.7532 0.1859 0.06  ],0.09119741276501817,0.0923399799808958,0.0917875814235153,0.09176568244579687,0.09151405377970866,0.05076856303006799,0.07763548043676254,0.0999,[0.6573 0.2276 0.1147],0.1035090613520347,1.23366905,0.28550992999999997,0,1.19360123,0.26987315,0,1.1776530600000001,0.264799125,0,1.2012874100000002,0.272661565,0,1.1817092599999999,0.26603722500000004,0,1.20809193,0.274765285,0,1.1605251500000002,0.25042659,0,1.1102498099999998,0.23084057499999996,0,1.04180114,0.22264573,0,0.8609580199999999,0.156308885,0
Fluminense,Atlético-MG,21,[0.3805 0.2782 0.3413],[0.379  0.2758 0.3451],[0.3734 0.2824 0.3442],[0.387  0.2763 0.3366],[0.378  0.2829 0.339 ],[0.4525 0.2425 0.3047],[0.3165 0.2378 0.4456],[0.3717 0.2961 0.3321],0.07512715507089808,0.07619682755232005,0.07458399050385602,0.07480644737324182,0.0736997078437414,0.07339841147784165,0.08856135028328742,0.0705,[0.2978 0.233  0.4687],0.09301699587414475,0.6719265099999999,0.29205886999999997,0,0.6560611800000001,0.28933297,0,0.6492509599999999,0.28475059999999996,0,0.64860065,0.286202025,0,0.6598374100000001,0.2898364100000001,0,0.66621025,0.29486795000000005,0,0.46408045000000003,0.20371037500000003,1,0.74700459,0.34389067000000006,0,0.42525353,0.185216865,1,0.91675802,0.424708885,0
Sport,Flamengo,21,[0.7439 0.148  0.1016],[0.736  0.1521 0.1061],[0.7427 0.1474 0.1031],[0.7417 0.1503 0.1021],[0.7463 0.1461 0.1006],[0.5945 0.211  0.1932],[0.6238 0.1708 0.2019],[0.7187 0.16   0.1161],0.024890566135061833,0.026056125969578642,0.02430055876798997,0.02586922413381547,0.024140079124523234,0.04842214710769533,0.03980085651597889,0.0276,[0.4492 0.2721 0.2786],0.09346308045842606,1.3234089,0.64433521,0,1.3824137699999999,0.6744575349999999,0,1.3777596600000002,0.6719637700000001,0,1.36388762,0.665225625,0,1.3872292599999998,0.6766952249999999,0,1.37893339,0.6729088500000001,0,1.0552626900000002,0.510263925,0,1.04887749,0.501131095,0,0.79623701,0.36102717000000006,0,0.91675802,0.424708885,0
Chapecoense,Corinthians,21,[0.2729 0.3488 0.3783],[0.2729 0.3484 0.3787],[0.2542 0.3488 0.397 ],[0.2829 0.3485 0.3687],[0.2589 0.3492 0.3919],[0.26   0.3141 0.4258],[0.252  0.2611 0.4869],[0.2681 0.3422 0.3898],0.017322579780253502,0.017402655264599862,0.01802989897920884,0.016938218497398117,0.017791344133680102,0.026396070921725825,0.03544636996847042,0.0205,[0.3528 0.2746 0.3725],0.03302294470939817,0.5613224900000001,0.22217185500000006,1,0.5826467399999999,0.23049264999999994,1,0.5498880799999999,0.21411331999999997,1,0.5818706599999999,0.23024404999999998,1,0.55875546,0.21840741000000005,1,0.60002435,0.23934918999999996,1,0.39494882,0.163387805,1,0.4959644500000001,0.19859541000000003,1,0.59362925,0.259049305,1,0.91675802,0.424708885,0
Palmeiras,Joinville,21,[0.7207 0.1944 0.0841],[0.7338 0.1881 0.0771],[0.703  0.2038 0.0925],[0.7398 0.1848 0.0743],[0.7066 0.202  0.0906],[0.8426 0.1119 0.039 ],[0.6327 0.1946 0.1719],[0.6958 0.1996 0.1036],0.012774378525590005,0.012043959804448426,0.013111278555478815,0.011872655318161616,0.012978228490916456,0.01321659690383318,0.026606225395463437,0.0189,[0.7326 0.1832 0.0829],0.014918782632960011,0.14311076,0.05173990000000001,1,0.12287266,0.04260857,1,0.13829969000000003,0.04844786500000002,1,0.11218845999999999,0.038481525,1,0.13509592,0.04721908,1,0.10737556999999999,0.036695205,1,0.20232805999999998,0.08236760999999997,1,0.03881737,0.013443629999999998,1,0.11193740999999999,0.03929704499999999,1,0.36215801999999997,0.147408885,1
Vasco,Figueirense,21,[0.2053 0.3305 0.4642],[0.2121 0.3243 0.4635],[0.1981 0.3277 0.4742],[0.212 0.326 0.462],[0.1978 0.3284 0.4738],[0.3436 0.2769 0.3794],[0.1953 0.234  0.5705],[0.1949 0.3226 0.4825],0.20116143102325526,0.19432735087204853,0.20347138144724314,0.19534285363201062,0.2039993183933082,0.11271818070127913,0.16937563008350148,0.1973,[0.2087 0.4009 0.3904],0.22028142098811007,0.4098630200000001,0.15289613,1,0.4384599800000001,0.16461486500000005,1,0.4230965400000001,0.15785462500000003,1,0.43798914999999994,0.16635568999999997,1,0.42385784000000004,0.15800564,1,0.44066400000000006,0.167194,1,0.27736834,0.11122031,1,0.57987893,0.25154061000000005,1,0.5758886599999999,0.20758392499999995,0,0.91675802,0.424708885,0
Cruzeiro,Santos,21,[0.4131 0.3129 0.274 ],[0.4398 0.3124 0.2478],[0.3971 0.316  0.2869],[0.4444 0.3089 0.2466],[0.3997 0.3141 0.2862],[0.279  0.3447 0.3762],[0.3487 0.2652 0.3861],[0.3803 0.3305 0.2891],0.12179190539047126,0.11575031003584973,0.12674260253627725,0.11355858841595312,0.1253414474921658,0.1749384583170743,0.14189921872229908,0.1332,[0.3137 0.3234 0.3629],0.1529235481903922,0.7592371499999999,0.3249323700000001,0,0.79563402,0.348863805,0,0.7660560200000002,0.33310001000000006,0,0.85682264,0.37961444,0,0.76792934,0.334635265,0,0.8605221299999999,0.3824761300000001,0,0.56879594,0.24923245,1,0.5857855300000001,0.23342135000000006,1,0.6088916600000001,0.25215204999999996,1,0.91675802,0.424708885,0
Atlético-PR,Goiás,21,[0.4575 0.3207 0.2217],[0.4618 0.3224 0.2158],[0.4502 0.3215 0.2283],[0.4632 0.3219 0.2149],[0.4506 0.3214 0.228 ],[0.5517 0.265  0.1831],[0.3827 0.2764 0.3409],[0.4372 0.3284 0.2344],0.03794082109058152,0.03848768293846544,0.03672031716832282,0.03876164437600307,0.03678824240938767,0.05937222951700714,0.025821042772013747,0.0333,[0.468  0.3034 0.2286],0.04108866547784542,0.47953376,0.18584359999999997,1,0.44630562999999995,0.17175074999999998,1,0.45776318000000005,0.17720046500000003,1,0.44017064000000006,0.16811444000000003,1,0.45712231999999997,0.17691217999999997,1,0.43795586,0.16716812499999997,1,0.5736690599999998,0.24863604999999997,1,0.30472350000000004,0.11728591000000001,1,0.4273335200000001,0.16764098,1,0.36215801999999997,0.147408885,1
São Paulo,Ponte Preta,21,[0.5382 0.2518 0.2097],[0.5706 0.2416 0.1875],[0.5229 0.2581 0.2187],[0.5659 0.2424 0.1913],[0.52   0.2585 0.2213],[0.6842 0.1842 0.1295],[0.4723 0.2377 0.2899],[0.543  0.2632 0.1936],0.05619667903308972,0.06311932891687638,0.053129188866243966,0.062021785255579685,0.05252563466857165,0.08462549268160362,0.04109015105388805,0.056,[0.6248 0.2102 0.164 ],0.0725290337771832,0.3156042,0.12320373999999999,1,0.32063657,0.128679665,1,0.3420697099999999,0.13779275,1,0.27791117,0.109826645,1,0.34619594000000004,0.139731145,1,0.28379626,0.11259593000000002,1,0.41901059,0.18128365000000002,1,0.15042952999999998,0.05852630499999998,1,0.21185508,0.08400052000000001,1,0.36215801999999997,0.147408885,1
Internacional,Vasco,22,[0.6094 0.2972 0.0934],[0.6274 0.2845 0.088 ],[0.6071 0.2994 0.0935],[0.6281 0.2843 0.0876],[0.6082 0.2989 0.0929],[0.7222 0.1929 0.084 ],[0.5693 0.2665 0.1641],[0.6219 0.2898 0.0883],0.0011560046280746613,0.0014383975389906712,0.0011149371631167587,0.0014451219438260702,0.001126385724029535,0.006630785083532279,0.001107620923444094,0.0013,[0.417  0.4019 0.181 ],0.00010852994044205179,0.23474054,0.07537825,1,0.24961975999999997,0.08064595999999997,1,0.25275302,0.08155633000000001,1,0.22751501000000002,0.07329619000000001,1,0.25147886,0.08106882500000001,1,0.22680986,0.072991685,1,0.28345354999999994,0.10623206999999996,1,0.12143925000000003,0.04219083000000002,1,0.53417361,0.18634310999999998,1,0.36215801999999997,0.147408885,1
Joinville,São Paulo,22,[0.3019 0.3233 0.3748],[0.3006 0.3274 0.372 ],[0.2923 0.3254 0.3823],[0.307  0.3245 0.3685],[0.2959 0.3239 0.3802],[0.2093 0.2803 0.5103],[0.3233 0.2522 0.4244],[0.3663 0.3085 0.3251],0.15866715830940414,0.1647181253173559,0.16253154991208824,0.15996344477090507,0.16001534365947598,0.12024634679727954,0.08356435932614024,0.1324,[0.2185 0.3    0.4815],0.1431060422615691,0.71803795,0.11996536999999999,0,0.6895415400000001,0.11580932500000002,0,0.6866777399999999,0.11579629,0,0.68113512,0.11437217999999999,0,0.6892200599999999,0.11605442499999999,0,0.6863414999999999,0.11502062500000002,0,0.84384309,0.14236157500000005,0,0.8221806700000001,0.15215733,0,0.7695844999999999,0.13979225,0,0.8609580199999999,0.156308885,0
Santos,Chapecoense,22,[0.4981 0.2844 0.2175],[0.5222 0.2751 0.2026],[0.4945 0.2848 0.2207],[0.5152 0.2774 0.2073],[0.4911 0.2859 0.223 ],[0.6485 0.2278 0.1232],[0.4321 0.2506 0.3172],[0.495  0.2931 0.2118],0.03679419760193229,0.03994749092835904,0.036661074139666,0.03918594419996804,0.03629514908139495,0.050137733713255604,0.03622291614690595,0.0356,[0.5471 0.2637 0.1891],0.04383698618749603,0.38579185000000005,0.14996331,1,0.38009322,0.14960493,1,0.3853497800000001,0.15211937000000003,1,0.34501961000000003,0.13469007,1,0.39044702000000003,0.15435410500000002,1,0.35495509,0.139022905,1,0.48592661000000004,0.21159485500000005,1,0.19062333000000004,0.06942709500000002,1,0.31041490999999993,0.12045753,1,0.36215801999999997,0.147408885,1
Ponte Preta,Cruzeiro,22,[0.4585 0.3295 0.212 ],[0.4464 0.3335 0.2201],[0.4551 0.3317 0.2131],[0.452  0.3324 0.2157],[0.4586 0.331  0.2104],[0.501  0.3177 0.1812],[0.3682 0.3105 0.3213],[0.3974 0.3784 0.2242],0.03806926600406741,0.03906994302948061,0.03788695990242842,0.038322810902019944,0.03741161651547057,0.03294138152374193,0.05387837265059065,0.0343,[0.3957 0.3054 0.2989],0.06133216931494706,0.9029789600000001,0.3798962,0,0.9397365000000001,0.41558312500000005,0,0.9363525099999999,0.41308512999999997,0,0.9187392200000001,0.40375848500000006,0,0.94334312,0.4168910600000001,0,0.9299202499999999,0.409793685,0,0.6926151800000001,0.29810246500000004,0,1.02236773,0.46063534999999994,0,0.74138886,0.32405985000000004,0,0.91675802,0.424708885,0
Flamengo,Avaí,22,[0.5862 0.2174 0.1955],[0.6028 0.2154 0.1809],[0.5768 0.2171 0.2051],[0.6069 0.2137 0.1784],[0.5794 0.2161 0.2035],[0.633  0.1956 0.1694],[0.5158 0.2004 0.2827],[0.6161 0.2068 0.1757],0.06266486667535554,0.06703712104426372,0.05991905116576745,0.06778843860155188,0.060330160962978975,0.06900895201859672,0.04413753243195945,0.0666,[0.4426 0.3425 0.2149],0.03370875703947087,0.22101594000000002,0.08937279000000001,1,0.25671344999999995,0.10490210499999995,1,0.26829666,0.11078822500000002,1,0.23688980999999998,0.09540994499999998,1,0.26501581999999996,0.109362805,1,0.23202186000000002,0.093356485,1,0.35452909,0.15749664499999994,1,0.20164472,0.08203548000000001,1,0.47418302,0.178438385,1,0.36215801999999997,0.147408885,1
Atlético-MG,Atlético-PR,22,[0.6644 0.1966 0.1375],[0.6748 0.1938 0.1299],[0.6557 0.2002 0.1428],[0.6803 0.1908 0.1273],[0.6595 0.1983 0.1408],[0.6792 0.174  0.1429],[0.5827 0.2026 0.214 ],[0.6473 0.2144 0.1375],0.04471922894067593,0.043833772432438405,0.04621305688435677,0.0425606479086796,0.04535755666804588,0.03157902861961915,0.06822577263476635,0.0521,[0.5828 0.2151 0.201 ],0.05056456204516899,1.2088709,0.5807624100000001,0,1.2239851700000002,0.591375305,0,1.2048143699999998,0.5812544949999998,0,1.2499874899999999,0.604911625,0,1.21248778,0.5853815250000001,0,1.26081802,0.61081293,0,0.99838205,0.47811793500000005,0,1.22620905,0.594639045,0,1.02432485,0.48815073,0,0.91675802,0.424708885,0
Figueirense,Grêmio,22,[0.2654 0.272  0.4625],[0.2727 0.2714 0.4558],[0.2588 0.2695 0.4715],[0.2742 0.2731 0.4526],[0.2596 0.2705 0.4699],[0.3874 0.2344 0.3777],[0.1823 0.1952 0.6216],[0.2158 0.2708 0.5132],0.09030695244787929,0.08795180039767457,0.09206303005444043,0.0876918051643591,0.09195072523408576,0.05150445898796785,0.1092932670537497,0.1049,[0.2828 0.2778 0.4393],0.0856453092829012,0.35687652,0.14167461999999997,1,0.43332740999999997,0.17961796500000005,1,0.41891994,0.17303918499999998,1,0.44417689,0.18520505500000004,1,0.42156842000000005,0.174199085,1,0.44941601000000003,0.18736147,1,0.21452288999999997,0.087870175,1,0.5922794100000001,0.26835712500000003,0,0.47153316999999995,0.19712410499999997,1,0.91675802,0.424708885,0
Corinthians,Fluminense,22,[0.5852 0.2636 0.151 ],[0.6159 0.2494 0.1344],[0.5696 0.2756 0.1548],[0.6073 0.2522 0.1403],[0.5644 0.2773 0.1583],[0.6387 0.2187 0.1419],[0.5406 0.2323 0.2269],[0.6071 0.2523 0.1403],0.1363213046378981,0.14396733778353993,0.13484544956736802,0.140970038393311,0.13313426110348908,0.1294328144602659,0.1058570809494966,0.1374,[0.5423 0.2225 0.2343],0.08266220738090936,0.23770979000000003,0.08706943000000002,1,0.264345,0.09746025999999999,1,0.28516256,0.1046036,1,0.22779653,0.082838495,1,0.29170154,0.10740312499999999,1,0.23750222000000004,0.08697679000000003,1,0.31649526000000006,0.13131140500000002,1,0.19850298999999996,0.07543646999999996,1,0.31389203000000004,0.13240457,1,0.36215801999999997,0.147408885,1
Coritiba,Sport,22,[0.2378 0.2803 0.4818],[0.2627 0.2855 0.4517],[0.2298 0.2771 0.493 ],[0.2578 0.2864 0.4558],[0.2274 0.2775 0.495 ],[0.3091 0.2482 0.4424],[0.2098 0.2194 0.5705],[0.2388 0.2906 0.4705],0.1113635764741326,0.1122953986586521,0.10954928648466235,0.11447216555393709,0.11073635706893524,0.05906794322132589,0.06683816977833858,0.1215,[0.2238 0.2715 0.5046],0.10421146799923786,0.78164405,0.13924490499999995,0,0.8066481700000001,0.14438823,0,0.81844145,0.14797783,0,0.78355443,0.13656727,0,0.8187420099999998,0.14841738999999998,0,0.78343944,0.13710724,0,0.9788226499999999,0.184914385,0,0.8564638099999999,0.14576309499999998,0,0.8354198499999999,0.15240426999999995,0,0.8609580199999999,0.156308885,0
Goiás,Palmeiras,22,[0.3243 0.3171 0.3586],[0.3411 0.3218 0.3371],[0.3202 0.3143 0.3654],[0.335  0.3237 0.3413],[0.3174 0.3153 0.3672],[0.2335 0.2751 0.4914],[0.2895 0.2385 0.4719],[0.3344 0.302  0.3636],0.1367039879961334,0.14496541550583272,0.13355479360064487,0.14468975195022388,0.13362122577886154,0.09116000907670979,0.10045808334708824,0.1239,[0.2445 0.2896 0.4658],0.10170279521982344,0.66643232,0.28761416,0,0.68571686,0.292582225,0,0.69442969,0.29785915,0,0.65134086,0.27389281,1,0.70019269,0.30042602999999996,0,0.66349238,0.279355345,0,0.78438211,0.36379713,0,0.9046762199999999,0.41449810499999995,0,0.87161805,0.3939215350000001,0,0.36215801999999997,0.147408885,1
Cruzeiro,Figueirense,23,[0.487  0.3191 0.1939],[0.5174 0.3096 0.173 ],[0.4763 0.3224 0.2013],[0.5143 0.3106 0.1751],[0.4747 0.3228 0.2026],[0.4859 0.3078 0.2062],[0.4363 0.274  0.2896],[0.4675 0.3298 0.2028],0.0016467951173716017,0.0019617372435453526,0.0015361150379587017,0.0019278775531266835,0.001522494855564847,0.0020375096588927384,0.001969675398780686,0.0016,[0.385  0.3487 0.2663],0.0007300776597217161,0.43345212999999994,0.16232177499999997,1,0.40259101999999997,0.150383105,1,0.41872514000000005,0.15739169000000003,1,0.35868392,0.13141588,1,0.42118669,0.158473175,1,0.36303686,0.13328225000000002,1,0.47670185000000004,0.20084189499999996,1,0.40155809,0.153429255,1,0.5707323799999999,0.22457034499999998,1,0.36215801999999997,0.147408885,1
