Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acerto_PB,Defi_PD_gol,RPS_PD_gol,Acerto_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acerto_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acerto_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acerto_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acerto_PD_gol_Fina,Defi_DC,RPS_DC,Acerto_DC,Defi_binpo_log,RPS_binpo_log,Acerto_binpo_log,Defi_binpo_p,RPS_binpo_p,Acerto_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Botafogo,Fluminense,23,[0.4319 0.2794 0.2886],[0.4585 0.2816 0.2598],[0.4423 0.2816 0.276 ],[0.4467 0.279  0.2742],[0.4307 0.2788 0.2904],[0.3529 0.2734 0.3735],[0.4416 0.2412 0.3171],[0.4489 0.3004 0.2506],0.12949487343169125,0.1416225905570229,0.1356789541832697,0.13389293696471447,0.12837461851213963,0.10409022495484972,0.11548030962363807,0.1388,[0.446  0.2836 0.2704],0.13936346938293012,0.4567517299999999,0.18328085499999994,1,0.48409193000000006,0.20304265500000002,1,0.46650385,0.19363025499999997,1,0.44001684999999996,0.18038513499999997,1,0.4861640899999999,0.20424637499999995,1,0.45916753000000005,0.190690695,1,0.47054040999999996,0.206213205,1,0.63298822,0.27919507,0,0.46046112000000006,0.19001608000000003,1,0.36215801999999997,0.147408885,1
Figueirense,Atlético-PR,23,[0.3191 0.3749 0.306 ],[0.3227 0.3624 0.3149],[0.3189 0.369  0.3121],[0.3228 0.3698 0.3074],[0.3182 0.3759 0.3059],[0.362  0.342  0.2959],[0.2671 0.351  0.3819],[0.2385 0.4534 0.308 ],0.1726294549795338,0.166863724829774,0.1692440016021039,0.17119223758317498,0.17281961657601277,0.16750265795456018,0.15633999593742673,0.1427,[0.3557 0.3121 0.3322],0.14109617682724504,0.8803178100000002,0.3374039350000001,0,0.6978108200000002,0.2786304050000001,0,0.6974646200000001,0.28065181000000006,0,0.68923106,0.27894865,0,0.69972686,0.279213025,0,0.6898466400000001,0.27654730000000005,0,0.80619102,0.34149501,0,0.6115648100000001,0.24733000500000002,1,0.62288574,0.262739665,1,0.36215801999999997,0.147408885,1
Santa Cruz,Chapecoense,23,[0.4676 0.2408 0.2912],[0.473  0.2415 0.2851],[0.4519 0.2446 0.3031],[0.478  0.2394 0.2822],[0.4586 0.2422 0.2989],[0.5402 0.2045 0.2532],[0.3847 0.2339 0.3812],[0.4068 0.2766 0.3164],0.05927156817970344,0.05827958744147672,0.0588513032983182,0.05881752631428543,0.0595035643357822,0.06641123064894677,0.05855292544635809,0.0569,[0.4037 0.2718 0.3244],0.04830913084716533,0.7889027600000001,0.13286092,0,0.87983184,0.15184024000000002,0,0.8667123800000001,0.14816301,0,0.8803332599999999,0.15261970500000002,0,0.8739160100000001,0.149917345,0,0.8866332,0.15417345999999998,0,0.8802167399999999,0.14673004499999998,0,0.98874653,0.17849927,0,0.79848429,0.13413697500000002,0,0.8609580199999999,0.156308885,0
Atlético-MG,Vitória,23,[0.6644 0.1773 0.1545],[0.6969 0.1665 0.132 ],[0.672  0.1778 0.1468],[0.6787 0.1714 0.1455],[0.6549 0.1818 0.16  ],[0.7297 0.1338 0.1192],[0.6249 0.175  0.1968],[0.6812 0.1807 0.1343],0.09484603730853561,0.0936287739409278,0.09596301325933859,0.09368815764057196,0.09578790392466853,0.07357192962391806,0.0931672975868451,0.0955,[0.6206 0.1882 0.188 ],0.09418677809559803,0.15232241999999996,0.06035974499999999,1,0.16793290000000002,0.06885034500000001,1,0.16074708,0.06507779999999996,1,0.13701586000000002,0.05527516500000002,1,0.17774524999999997,0.07288589499999999,1,0.15378190000000003,0.06286153000000001,1,0.21005524999999997,0.090375455,1,0.10517317,0.04599681499999999,1,0.21470759999999994,0.09025601999999996,1,0.36215801999999997,0.147408885,1
Corinthians,Sport,23,[0.6305 0.2114 0.1572],[0.6547 0.2033 0.1409],[0.6164 0.2179 0.1649],[0.6581 0.2007 0.14  ],[0.6212 0.2148 0.1631],[0.6582 0.2033 0.1374],[0.5473 0.2115 0.2405],[0.5995 0.2237 0.1757],0.0749114428421012,0.08107733579852515,0.07209494723956447,0.08142538208381514,0.07280484991333608,0.08247811332184916,0.053271868696102814,0.059,[0.5142 0.2419 0.2435],0.050142089946013664,0.24131242999999997,0.09582984999999998,1,0.20593205000000006,0.08076333500000002,1,0.22182138000000004,0.08730304500000004,1,0.18041579000000005,0.06969865000000003,1,0.21623009,0.08519312500000001,1,0.1767761,0.06841724499999999,1,0.30750979,0.13155761,1,0.17703689,0.06800534999999999,1,0.3538095,0.14774450500000003,1,0.36215801999999997,0.147408885,1
Internacional,Santos,23,[0.2853 0.2962 0.4185],[0.3055 0.3001 0.3943],[0.2766 0.2971 0.4264],[0.3043 0.2982 0.3975],[0.2762 0.2952 0.4285],[0.3192 0.2639 0.4167],[0.2406 0.2363 0.5229],[0.2361 0.3161 0.4477],0.061106617881344916,0.0638547845624702,0.0591706266239566,0.06415043322046095,0.05953428919260531,0.07415902603682745,0.05736649601301594,0.0545,[0.4233 0.2592 0.3174],0.08856128060476064,0.8838977100000001,0.3920340300000001,0,0.7736727800000001,0.34296917000000005,0,0.7933929300000001,0.3525196300000001,0,0.72786275,0.3189408100000001,0,0.79464173,0.353792205,0,0.73092798,0.32100237,0,0.9059504599999999,0.425161005,0,0.7067707400000002,0.3186471450000001,0,0.50051029,0.21669457499999997,1,0.36215801999999997,0.147408885,1
América-MG,Cruzeiro,23,[0.2717 0.2754 0.4528],[0.2746 0.2756 0.4497],[0.2718 0.2755 0.4527],[0.2713 0.2758 0.4528],[0.2682 0.2753 0.4564],[0.3402 0.2484 0.4111],[0.2432 0.2298 0.5267],[0.2307 0.2893 0.4799],0.08873889572040879,0.08787066215539772,0.08872423953543906,0.08891319781339717,0.08981507994477168,0.065006207296732,0.09545284088144938,0.089,[0.2406 0.302  0.4574],0.09914511874031982,0.40742099,0.16181125000000002,1,0.44909389,0.18656965499999997,1,0.44931278,0.186706265,1,0.45419061,0.18906260500000002,1,0.4432222900000001,0.18366174999999998,1,0.44909717,0.18646105499999996,1,0.33596717000000004,0.141437665,1,0.5242418099999999,0.231093045,1,0.4435071199999999,0.17615155999999998,1,0.91675802,0.424708885,0
Flamengo,Ponte Preta,23,[0.5955 0.2305 0.1734],[0.6063 0.2282 0.165 ],[0.6057 0.2241 0.1695],[0.5962 0.2334 0.17  ],[0.5948 0.2296 0.1751],[0.668  0.1892 0.1408],[0.5768 0.2064 0.216 ],[0.6287 0.2218 0.1484],0.09669736302594906,0.09623888959817474,0.09762259714058752,0.0955857671080042,0.09705699425155509,0.09809847350856217,0.09913405409665527,0.0998,[0.4172 0.2922 0.2906],0.07969000512050949,0.20908148999999998,0.08010757499999999,1,0.24681805999999995,0.09694830499999997,1,0.23442355,0.09222050999999999,1,0.23429993000000005,0.09119509500000005,1,0.24756321000000003,0.097511325,1,0.24643000000000007,0.09604538000000004,1,0.2683552,0.11305056000000001,1,0.16584527999999998,0.06530991999999998,1,0.5094850400000001,0.2120521,1,0.36215801999999997,0.147408885,1
Palmeiras,São Paulo,23,[0.6458 0.2245 0.1292],[0.637  0.2286 0.134 ],[0.6156 0.2362 0.1478],[0.6602 0.2188 0.1204],[0.6399 0.2269 0.1328],[0.7441 0.1577 0.0944],[0.6096 0.2204 0.1696],[0.6357 0.2501 0.1139],0.08993142688365052,0.08999419818961503,0.09097830862686247,0.08900898229418153,0.0902017145999358,0.0917419060156599,0.09308225378379073,0.0913,[0.6522 0.2135 0.1336],0.09416260537398151,0.20823770999999996,0.07287810999999998,1,0.19255053,0.07113998999999999,1,0.22539863999999998,0.08486337999999999,1,0.20198296,0.07491626,1,0.19879145999999998,0.07370720499999998,1,0.17783364,0.06505269999999999,1,0.22975247999999998,0.09065615999999997,1,0.09926546,0.03757124500000001,1,0.18439605,0.06950091,1,0.36215801999999997,0.147408885,1
Coritiba,Grêmio,23,[0.3539 0.2758 0.3703],[0.3466 0.2758 0.3775],[0.3233 0.2743 0.4023],[0.3723 0.2757 0.3519],[0.35   0.2755 0.3744],[0.3085 0.2344 0.4566],[0.3756 0.2488 0.3755],[0.389  0.3018 0.3091],0.0074666267092090505,0.007086799131102745,0.005988496977335422,0.008472315898419975,0.007273240050779394,0.006793891221410164,0.00845365293253386,0.0069,[0.3804 0.2706 0.3489],0.009210781470084892,0.55994705,0.23446282499999996,1,0.63063294,0.27728365000000005,0,0.6950086700000001,0.30992433000000014,0,0.6455034500000001,0.284756665,0,0.6385756100000001,0.2813751300000001,0,0.5938513899999999,0.25895565,1,0.59277705,0.2654753650000001,1,0.7415991700000001,0.34355645500000004,0,0.5788597299999999,0.25285258499999996,1,0.36215801999999997,0.147408885,1
São Paulo,Figueirense,24,[0.4929 0.3228 0.1843],[0.5363 0.3031 0.1606],[0.491  0.3248 0.1841],[0.5257 0.3071 0.1672],[0.4823 0.3276 0.1901],[0.5361 0.2709 0.1929],[0.4701 0.2899 0.2399],[0.4585 0.367  0.1745],0.024480233439110537,0.028528988800387203,0.023977357769974735,0.027843481683228907,0.023460190788950425,0.0411679148254903,0.02704658889388425,0.0243,[0.5454 0.2737 0.1807],0.039401749349360714,0.4583615,0.16183625,1,0.39531674,0.14555845,1,0.39846885,0.146505325,1,0.33267966,0.12040502500000001,1,0.41147306000000006,0.15207565000000003,1,0.34722674000000003,0.126458165,1,0.42238803,0.16919701,1,0.3258004299999999,0.12622611,1,0.31422533999999996,0.11969300500000002,1,0.36215801999999997,0.147408885,1
Chapecoense,Coritiba,24,[0.4768 0.2288 0.2938],[0.4873 0.2281 0.2839],[0.4811 0.2278 0.2904],[0.4813 0.2295 0.2886],[0.4746 0.2292 0.2955],[0.4487 0.2093 0.3401],[0.3801 0.2123 0.407 ],[0.4224 0.2445 0.3326],0.07416839483017143,0.076066410319394,0.07389336329286642,0.07635244705550592,0.074173972678095,0.043627762118256704,0.07176025444102083,0.0747,[0.4927 0.2393 0.2676],0.09430671892555346,0.50402477,0.22228880999999998,1,0.41240612000000004,0.18020498,1,0.4054822099999999,0.17699845499999994,1,0.3954901099999999,0.17192946999999997,1,0.4158980499999999,0.181890045,1,0.4050098999999999,0.17634334499999996,1,0.5949963,0.27520706500000003,0,0.46340619000000005,0.21044965000000002,1,0.38622754,0.164588725,1,0.36215801999999997,0.147408885,1
Santos,Corinthians,24,[0.5039 0.2738 0.2222],[0.4922 0.2791 0.2286],[0.4891 0.2797 0.2311],[0.5049 0.2738 0.2211],[0.503  0.2741 0.2228],[0.5418 0.2386 0.2192],[0.513  0.2337 0.2531],[0.5404 0.2666 0.1928],0.08744660743344032,0.08574228809280694,0.0855945646577092,0.08739682500776533,0.08735821502753875,0.09739167682556885,0.09318972175077023,0.0943,[0.4619 0.2343 0.3033],0.09252773075442317,0.31947956,0.12424060000000002,1,0.37045448999999997,0.14776625499999999,1,0.39265811,0.15723613000000003,1,0.38801561,0.15508227,1,0.37177965,0.14834671,1,0.36897566,0.14704887,1,0.35584429999999995,0.15066496499999998,1,0.31492584,0.12908578000000004,1,0.43643899,0.19092315,1,0.36215801999999997,0.147408885,1
Cruzeiro,Botafogo,24,[0.5103 0.2255 0.2634],[0.4984 0.2331 0.2679],[0.4717 0.2347 0.2931],[0.5287 0.2244 0.2461],[0.5026 0.2272 0.2695],[0.5324 0.205  0.2604],[0.4652 0.2025 0.3313],[0.5096 0.2299 0.2596],0.03516931461136625,0.0377754818680526,0.0410000883205878,0.033288480261330924,0.0362226346300236,0.028166399882733086,0.03813730183345275,0.0324,[0.5021 0.2419 0.2557],0.03842255353292529,0.86073833,0.40327661000000004,0,0.8538358999999998,0.40090418499999997,0,0.77729259,0.3607510500000001,0,0.83870858,0.39174758500000006,0,0.8378568499999999,0.39260764500000006,0,0.89824426,0.4233419699999999,0,0.7045769800000001,0.331117665,0,0.87248292,0.41360667999999995,0,0.86460251,0.40282025000000005,0,0.91675802,0.424708885,0
Atlético-PR,Internacional,24,[0.4578 0.338  0.2042],[0.4545 0.3385 0.207 ],[0.441  0.3398 0.2192],[0.467  0.3362 0.1968],[0.4551 0.3378 0.2071],[0.4555 0.3175 0.227 ],[0.4873 0.2941 0.2186],[0.4899 0.3578 0.1522],0.061654012174543034,0.06165102335733634,0.061689787030787736,0.06178976164652735,0.06190989491045526,0.07059781894210793,0.06941408668175497,0.0681,[0.3693 0.3316 0.2991],0.06284303042362677,0.41138769000000003,0.14169865499999998,1,0.44992248,0.16783924,1,0.47599368,0.18026482,1,0.45500149999999995,0.17020962499999998,1,0.45391525999999993,0.16990321,1,0.4358496799999999,0.16140961999999995,1,0.3971420599999999,0.15532362499999997,1,0.4488155,0.174004625,1,0.59720186,0.24362165,1,0.36215801999999997,0.147408885,1
Sport,Santa Cruz,24,[0.5938 0.2179 0.1874],[0.6093 0.2126 0.1771],[0.591  0.2198 0.1884],[0.6082 0.2124 0.1783],[0.5901 0.2193 0.1898],[0.5854 0.2154 0.1982],[0.5995 0.1973 0.2022],[0.652  0.2092 0.1375],0.0019126336059855028,0.0019865303862995898,0.001817504421701271,0.0020356397889328315,0.0018817979366471083,0.0023815603328874824,0.0020907881116753826,0.0024,[0.5292 0.2561 0.2145],0.0007441639013178132,0.18377489,0.070185565,1,0.24759761,0.10022807,1,0.2510876,0.10153914000000001,1,0.22920966000000004,0.09218355000000002,1,0.25213454,0.10217350500000003,1,0.23041189,0.092846405,1,0.24021237999999998,0.10084574499999997,1,0.25757356,0.10578739999999996,1,0.33325009999999994,0.13387438499999998,1,0.36215801999999997,0.147408885,1
Vitória,Flamengo,24,[0.3745 0.2747 0.3507],[0.3697 0.274  0.3562],[0.3603 0.2751 0.3645],[0.3813 0.2744 0.3443],[0.3734 0.2756 0.3509],[0.3302 0.2211 0.4476],[0.3531 0.2325 0.4142],[0.3583 0.2929 0.3487],0.07725441067474564,0.07818291505831716,0.079089670238057,0.07638147580147871,0.07710546503248507,0.08719387155273604,0.08676194511847474,0.077,[0.3666 0.2592 0.3741],0.08300495829085422,0.63836099,0.27622017000000004,0,0.63730083,0.28085545,0,0.6093563499999999,0.26677463,1,0.6262325299999999,0.27551389499999995,0,0.63671373,0.28031428500000005,0,0.6506275399999999,0.28766609,0,0.5218975,0.23380350500000002,1,0.46306301,0.20648247,1,0.59333101,0.26301060499999995,1,0.91675802,0.424708885,0
Grêmio,Palmeiras,24,[0.3905 0.2515 0.3578],[0.4174 0.2495 0.3329],[0.4051 0.2495 0.3451],[0.3977 0.2518 0.3502],[0.3859 0.2514 0.3625],[0.4249 0.2247 0.3496],[0.3246 0.2183 0.4567],[0.3507 0.2642 0.3848],0.0595205996435354,0.05841607626119752,0.05776115144275727,0.06015608076974291,0.05930004687224046,0.03264899396558028,0.038721457821075604,0.0673,[0.3638 0.2504 0.3856],0.058123962108339984,0.81246317,0.13564629500000003,0,0.84076334,0.140327145,0,0.84645027,0.14170363,0,0.8482954199999999,0.14258920499999997,0,0.8407270199999999,0.14023507000000002,0,0.8406085699999999,0.140507815,0,0.92499494,0.15715286500000003,0,0.90385026,0.151660405,0,0.8429379600000002,0.14059605999999997,0,0.8609580199999999,0.156308885,0
Ponte Preta,América-MG,24,[0.7329 0.1805 0.0852],[0.7483 0.1712 0.0787],[0.7188 0.1866 0.0933],[0.7533 0.1696 0.0752],[0.7265 0.1838 0.0884],[0.7901 0.1369 0.0678],[0.7228 0.1664 0.1092],[0.7729 0.1643 0.0605],0.08210174103348213,0.0782425163187165,0.08561379420647659,0.07684678409034326,0.0836937829720823,0.06511573273079675,0.07776267492574541,0.0702,[0.6712 0.2359 0.0926],0.08881671396700426,1.2994291500000001,0.30066177000000005,0,1.2159817,0.27232196499999994,0,1.18699789,0.26281214500000005,0,1.2530560199999998,0.2832181899999999,0,1.20179925,0.26792501500000004,0,1.2626800900000001,0.286704455,0,1.22925344,0.26735951999999996,0,1.3737964599999999,0.314807025,0,1.0429330099999998,0.22956997,0,0.8609580199999999,0.156308885,0
Fluminense,Atlético-MG,24,[0.4571 0.2714 0.2713],[0.4462 0.2773 0.2764],[0.4155 0.2804 0.304 ],[0.4779 0.2676 0.2544],[0.446  0.2728 0.2811],[0.4724 0.2564 0.271 ],[0.414  0.2408 0.3451],[0.4335 0.2962 0.2702],0.007023884651502352,0.006230493053805377,0.0058311813129001775,0.007402799701642659,0.00688933195638553,0.009643144775162206,0.007895018179559,0.0073,[0.4487 0.2623 0.2888],0.008650629271426541,0.48166473000000004,0.19699217500000002,1,0.4420020599999999,0.18422634999999998,1,0.51268041,0.21705853500000002,1,0.45998669000000003,0.19157335000000003,1,0.4603530500000001,0.19299472500000003,1,0.40891753000000003,0.16867933499999999,1,0.52047465,0.23127952500000007,1,0.41754372000000006,0.17595562000000003,1,0.45613842,0.193726365,1,0.36215801999999997,0.147408885,1
Botafogo,Santos,25,[0.3581 0.2676 0.3741],[0.3856 0.2711 0.3433],[0.3488 0.2734 0.3777],[0.385  0.2663 0.3485],[0.3489 0.2685 0.3825],[0.3302 0.2316 0.4376],[0.3803 0.2339 0.3856],[0.4056 0.2918 0.3025],0.1016253517162211,0.10019392094726474,0.10862132283554933,0.0961830803861184,0.10411043391395912,0.06952304283682156,0.0973923349016366,0.0938,[0.4828 0.2274 0.2891],0.05536781903465315,0.73616485,0.325439065,0,0.59159618,0.25986806999999995,1,0.58366629,0.254397145,1,0.65343746,0.289971125,0,0.5751297099999999,0.25145699,1,0.64359294,0.286208365,0,0.5768246600000001,0.26093488500000006,1,0.47896436000000003,0.21232581999999997,1,0.79018541,0.368740185,0,0.91675802,0.424708885,0
Figueirense,América-MG,25,[0.5895 0.2827 0.1277],[0.5991 0.2735 0.1272],[0.5795 0.288  0.1325],[0.6032 0.2726 0.1241],[0.5855 0.2857 0.1287],[0.6965 0.2145 0.0885],[0.5626 0.2704 0.1669],[0.5468 0.349  0.1041],0.0160655092541061,0.017441138383379438,0.01615891709499749,0.016914009635964677,0.015800366496928356,0.017418708286572483,0.020473211295112155,0.021,[0.4761 0.3218 0.2021],0.02073696267696843,0.7336280500000001,0.15492394499999998,0,0.8783368300000001,0.18192155,0,0.8603205,0.17668825000000002,0,0.9029029,0.18757580499999998,0,0.86959843,0.17969985000000002,0,0.9083618099999999,0.18963794499999997,0,0.8766905300000001,0.172203885,0,1.1099547500000002,0.24651675,0,0.7274708600000002,0.13375781,0,0.8609580199999999,0.156308885,0
Fluminense,Chapecoense,25,[0.6042 0.2181 0.1769],[0.6108 0.2161 0.1723],[0.579  0.2261 0.1942],[0.6216 0.2123 0.1651],[0.5915 0.2223 0.1855],[0.6968 0.1693 0.1299],[0.6029 0.1962 0.1998],[0.6343 0.224  0.1406],0.04791683839194984,0.04686575287921442,0.05170338513825308,0.04523334641515163,0.04983110425550567,0.03750687813588216,0.05178369417396499,0.0391,[0.5275 0.2432 0.2289],0.05845565857206359,1.1910808499999999,0.5695082949999999,0,1.0901188599999998,0.520617785,0,1.0356758499999998,0.4917137499999999,0,1.10486314,0.5284204450000001,0,1.06269979,0.50607159,0,1.12851586,0.540888385,0,1.0423028900000002,0.501025215,0,1.27126674,0.617837725,0,0.9319977,0.43611744999999996,0,0.91675802,0.424708885,0
Atlético-MG,Sport,25,[0.6356 0.1749 0.1839],[0.6617 0.1683 0.1637],[0.632  0.1796 0.1839],[0.6567 0.167  0.1693],[0.6295 0.1772 0.1881],[0.6856 0.1584 0.1478],[0.6122 0.1637 0.2165],[0.6766 0.1627 0.1507],0.048539614802227043,0.051260900768495064,0.05473500504332349,0.0462007322789401,0.04942341031274367,0.04805549259686644,0.03961098958502261,0.0434,[0.5079 0.2178 0.2732],0.06689151723210568,0.15376934,0.06525602500000001,1,0.19719657999999995,0.08436448499999999,1,0.20149937,0.085469405,1,0.16956947000000006,0.07169329000000003,1,0.20405170000000006,0.08733109000000003,1,0.17440638000000006,0.07449279000000002,1,0.22405878000000004,0.100333705,1,0.14578276,0.06162530000000001,1,0.36423748999999994,0.15870205499999998,1,0.36215801999999997,0.147408885,1
Ponte Preta,Grêmio,25,[0.4106 0.2564 0.3328],[0.4059 0.2578 0.3361],[0.3816 0.2568 0.3614],[0.429  0.2565 0.3142],[0.4058 0.2563 0.3377],[0.3753 0.2338 0.3903],[0.4514 0.224  0.3243],[0.4837 0.2596 0.2563],0.03310182640697085,0.03244435712699561,0.028993819524317604,0.03591299818847071,0.032397348281434424,0.02690661323676964,0.03704186267676741,0.0379,[0.4834 0.2672 0.2493],0.04544837525956123,0.3996475399999999,0.16623037,1,0.52388916,0.22914069999999992,1,0.57897476,0.25658658,1,0.53237886,0.23302627000000004,1,0.5328046200000001,0.23362504500000006,1,0.49055488999999997,0.21247567,1,0.45630845,0.203163605,1,0.5972466200000001,0.27152663000000005,0,0.40042188999999995,0.16453796499999998,1,0.36215801999999997,0.147408885,1
Santa Cruz,Atlético-PR,25,[0.3415 0.3244 0.3342],[0.3535 0.3228 0.3238],[0.3409 0.3218 0.3373],[0.3503 0.3248 0.3249],[0.3373 0.3235 0.3392],[0.3588 0.2926 0.3486],[0.2653 0.295  0.4397],[0.2542 0.3744 0.3714],0.14709684159975178,0.14942949664058167,0.14490053279951012,0.1501111561272356,0.1452188946185728,0.12408682620655324,0.1309930551553837,0.1231,[0.4769 0.2964 0.2267],0.16837795420795568,0.8343309600000001,0.3470778,0,0.65054725,0.272622535,1,0.65173934,0.27409205000000003,1,0.6270085300000001,0.2613719750000001,1,0.6588801800000001,0.277113965,0,0.63316514,0.26383504999999996,1,0.82014518,0.36656009,0,0.61827416,0.2663297,1,0.41287946000000003,0.16251325000000003,1,0.36215801999999997,0.147408885,1
Internacional,Vitória,25,[0.5336 0.2466 0.2195],[0.5646 0.2373 0.1976],[0.5255 0.2493 0.2249],[0.5576 0.2396 0.2024],[0.519  0.2513 0.2295],[0.5925 0.2074 0.1987],[0.4843 0.2227 0.2926],[0.4829 0.2889 0.2281],0.07160599795084387,0.06548015043136503,0.07356407227599919,0.06689140540410005,0.07501094294126186,0.04541862986138054,0.07813041535452947,0.0825,[0.5258 0.2484 0.2255],0.07295650030560347,0.9124852299999999,0.41443383000000006,0,0.95472077,0.44672054499999997,0,0.93908075,0.4382326899999999,0,1.0189302100000002,0.48090851000000007,0,0.92618294,0.431361565,0,1.0044916799999999,0.47322288000000007,0,0.7845565400000001,0.36719782500000003,0,1.0361527000000001,0.4954491100000001,0,0.93801845,0.43792568500000006,0,0.91675802,0.424708885,0
São Paulo,Cruzeiro,25,[0.5627 0.2451 0.1919],[0.5811 0.2411 0.1774],[0.5657 0.2445 0.1895],[0.5715 0.2439 0.1843],[0.556  0.2474 0.1963],[0.6751 0.1779 0.1437],[0.5219 0.2244 0.2534],[0.5465 0.2637 0.1894],0.13651389737725914,0.14099766974926517,0.13717683236915684,0.13988055283315487,0.13647619498681435,0.07944900922175434,0.11898381370721618,0.1324,[0.4331 0.2795 0.2873],0.1299896999733284,0.3110723,0.120843225,1,0.28813091,0.11408611000000002,1,0.28430699000000004,0.11232031,1,0.2650771800000001,0.10354510500000004,1,0.29687644999999996,0.11789382499999995,1,0.27706595,0.10884475,1,0.34314652999999995,0.14647169499999999,1,0.15785811,0.06358995,1,0.48203714999999997,0.20198718999999998,1,0.36215801999999997,0.147408885,1
Palmeiras,Flamengo,25,[0.5845 0.2423 0.1729],[0.594  0.239  0.1666],[0.5632 0.246  0.1906],[0.6051 0.2372 0.1574],[0.5765 0.2441 0.1791],[0.6154 0.2041 0.179 ],[0.5238 0.2369 0.2391],[0.5277 0.2935 0.1786],0.11272697441988044,0.11115861357405049,0.11546192307013843,0.10947324244449579,0.11389020582486,0.09477173335064541,0.11113365556502446,0.1213,[0.5816 0.2292 0.1886],0.10901833696408383,0.8095074999999999,0.15521838499999996,0,0.9456439500000002,0.18581929000000003,0,0.9220386,0.17679946,0,0.9597125599999999,0.19036258,0,0.93581387,0.18226835000000002,0,0.97278461,0.195507695,0,0.91385686,0.165815485,0,1.04421497,0.20564982999999998,0,0.9679611600000001,0.18702777999999998,0,0.8609580199999999,0.156308885,0
Coritiba,Corinthians,25,[0.3582 0.297  0.3448],[0.3539 0.3015 0.3447],[0.3324 0.2954 0.3722],[0.3738 0.3002 0.3259],[0.354  0.2955 0.3505],[0.3649 0.2807 0.3543],[0.3917 0.2638 0.3444],[0.4116 0.3136 0.2747],0.13476441725523733,0.13512476080545127,0.13446744107329067,0.13481711488243836,0.1346260774686855,0.13181759707579493,0.12173344338790605,0.133,[0.3992 0.2771 0.3236],0.13055579917893856,0.71601961,0.12246480499999998,0,0.7414032800000001,0.12359714000000001,0,0.7454837599999999,0.12451130000000002,0,0.73196555,0.12199719,0,0.7444864999999999,0.124083125,0,0.7356572899999999,0.12300122499999999,0,0.81403069,0.13605457499999998,0,0.7760729900000001,0.12937569000000002,0,0.7866620099999999,0.13207117,0,0.8609580199999999,0.156308885,0
Flamengo,Figueirense,26,[0.6315 0.2419 0.1263],[0.6626 0.2254 0.1116],[0.6216 0.2471 0.1311],[0.6597 0.2266 0.1132],[0.6192 0.2479 0.1327],[0.7444 0.1645 0.0885],[0.653  0.1979 0.1485],[0.6633 0.2506 0.0858],0.14771818296956976,0.15387304889527867,0.14563677105662656,0.15307284123174306,0.14478152732767133,0.13753983891756524,0.13496991147014636,0.1449,[0.657  0.214  0.1282],0.13683365993460825,0.18352889,0.060390095000000005,1,0.21025955000000002,0.07590995000000003,1,0.22143217999999998,0.08021314499999999,1,0.17709848000000003,0.06319146000000002,1,0.22407234000000004,0.08133554500000002,1,0.17996589000000004,0.06436601500000001,1,0.18162565999999997,0.07132008499999999,1,0.10022386000000001,0.036818665000000014,1,0.17988023999999997,0.06714531999999998,1,0.36215801999999997,0.147408885,1
Corinthians,Palmeiras,26,[0.4353 0.2767 0.2879],[0.4592 0.2766 0.2642],[0.4513 0.2719 0.2767],[0.4413 0.2804 0.2782],[0.4326 0.2756 0.2917],[0.4275 0.2619 0.3105],[0.4013 0.2438 0.3548],[0.4116 0.3062 0.2821],0.0500092495860278,0.045354020645357186,0.04714808750150057,0.04859012637167788,0.05057930779592904,0.05131199042699143,0.05999213900873839,0.0428,[0.3851 0.2623 0.3524],0.05911483742969231,0.77855341,0.34232570500000004,0,0.77313539,0.34821505,0,0.80076419,0.36334497,0,0.82877384,0.37613314,0,0.7647870099999999,0.344345005,0,0.79436509,0.3577982950000001,0,0.63676317,0.288597855,0,0.72675811,0.32901431000000003,0,0.6364890599999999,0.283714405,0,0.91675802,0.424708885,0
