Var;Sum
prob_PB;[87.8557 59.0284 42.9032]
prob_PD_gol;[88.3969 54.1718 47.2703]
prob_PD_gol_FinC_RB;[88.3779 54.1518 47.3053]
prob_PD_gol_Fina_RB;[89.7448 53.6699 46.3999]
prob_PD_gol_FinC;[88.3854 54.1759 47.2772]
prob_PD_gol_Fina;[89.754  53.6987 46.365 ]
prob_DC;[76.9414 44.7602 68.1416]
prob_binpo_log;[88.4451 47.1896 54.0878]
prob_binpo_p;[74.7348 54.3894 60.7861]
prob_PB_placar;17.164900000000006
prob_PD_gol_placar;17.274936607336937
prob_PD_gol_FinC_placar;17.274865415797414
prob_PD_gol_Fina_placar;17.28439694404852
prob_DC_placar;15.421928583042689
prob_binpo_log_placar;15.611777761500093
prob_binpo_p_placar;16.244710412403276
Defi_PB;113.50519497000005
RPS_PB;39.26342579500002
Defi_PD_gol;111.10468780000001
RPS_PD_gol;38.78069371
Defi_PD_gol_FinC_RB;111.09513466000001
RPS_PD_gol_FinC_RB;38.78175119
Defi_PD_gol_Fina_RB;110.62703619999999
RPS_PD_gol_Fina_RB;38.59615188499998
Defi_PD_gol_FinC;111.10909253000001
RPS_PD_gol_FinC;38.78257476000001
Defi_PD_gol_Fina;110.64180671
RPS_PD_gol_Fina;38.59561841
Defi_DC;115.86063808000002
RPS_DC;41.74919503000001
Defi_binpo_log;112.31162766999994
RPS_binpo_log;39.70071743499997
Defi_binpo_p;115.50290829000011
RPS_binpo_p;40.90746828500001
Defi_palp_br;113.16442379999994
RPS_palp_br;40.56488815000005
