Var;Sum
prob_PB;[63.5559 39.4976 26.8433]
prob_PD_gol;[64.9202 34.6404 30.3591]
prob_PD_gol_FinC_RB;[64.0461 34.8166 31.062 ]
prob_PD_gol_Fina_RB;[66.2059 34.0926 29.6058]
prob_PD_gol_FinC;[64.2379 34.8624 30.8252]
prob_PD_gol_Fina;[66.4542 34.1199 29.331 ]
prob_DC;[52.7716 34.0196 43.1297]
prob_binpo_log;[71.2377 29.1569 29.4195]
prob_binpo_p;[54.8674 37.2615 37.8458]
prob_PB_placar;12.871700000000006
prob_PD_gol_placar;12.380423538678077
prob_PD_gol_FinC_placar;12.364918696040325
prob_PD_gol_Fina_placar;12.376949039393345
prob_DC_placar;10.606446339233285
prob_binpo_log_placar;10.91630380335313
prob_binpo_p_placar;11.970876366738263
Defi_PB;75.92760603999997
RPS_PB;25.12324374000002
Defi_PD_gol;75.46405305000005
RPS_PD_gol;24.769233925000005
Defi_PD_gol_FinC_RB;75.85303900999997
RPS_PD_gol_FinC_RB;24.943140384999996
Defi_PD_gol_Fina_RB;75.64825626999999
RPS_PD_gol_Fina_RB;24.831343054999994
Defi_PD_gol_FinC;75.59376637000001
RPS_PD_gol_FinC;24.83203743499999
Defi_PD_gol_Fina;75.35181765
RPS_PD_gol_Fina;24.70556780999999
Defi_DC;80.07197903000002
RPS_DC;26.862367915000014
Defi_binpo_log;77.33829893000001
RPS_binpo_log;25.537833900000006
Defi_binpo_p;78.17220902999998
RPS_binpo_p;25.79573263
Defi_palp_br;79.95574259999997
RPS_palp_br;26.702255050000065
