Var;Sum
prob_PB;[63.2529 36.1493 30.5104]
prob_PD_gol;[63.9303 32.7943 33.1884]
prob_PD_gol_FinC_RB;[62.6014 32.9866 34.3323]
prob_PD_gol_Fina_RB;[65.3633 32.3208 32.2143]
prob_PD_gol_FinC;[63.1238 32.9767 33.8212]
prob_PD_gol_Fina;[65.8209 32.3014 31.7758]
prob_DC;[61.3079 28.7527 39.8586]
prob_binpo_log;[66.4    28.6709 34.6455]
prob_binpo_p;[61.057  33.5094 35.3756]
prob_PB_placar;11.779100000000007
prob_PD_gol_placar;11.505998249829885
prob_PD_gol_FinC_placar;11.495239287414194
prob_PD_gol_Fina_placar;11.529882189474984
prob_DC_placar;11.015445901142547
prob_binpo_log_placar;9.908385572480015
prob_binpo_p_placar;11.145660454692706
Defi_PB;73.54738389999999
RPS_PB;24.436590824999996
Defi_PD_gol;74.24117088000001
RPS_PD_gol;24.928832085
Defi_PD_gol_FinC_RB;74.49688957000002
RPS_PD_gol_FinC_RB;25.073938695000006
Defi_PD_gol_Fina_RB;73.95863488
RPS_PD_gol_Fina_RB;24.828524250000005
Defi_PD_gol_FinC;74.36167607
RPS_PD_gol_FinC;24.983171649999996
Defi_PD_gol_Fina;73.93041208999996
RPS_PD_gol_Fina;24.784496715000003
Defi_DC;74.33473228
RPS_DC;24.881177285000003
Defi_binpo_log;76.13562718
RPS_binpo_log;25.88661436499999
Defi_binpo_p;76.88245982
RPS_binpo_p;26.149466969999995
Defi_palp_br;79.06974259999998
RPS_palp_br;27.221255050000067
