Var;Sum
prob_PB;[66.1887 37.5427 26.0972]
prob_PD_gol;[64.7318 35.3025 29.8373]
prob_PD_gol_FinC_RB;[64.0805 35.4981 30.3039]
prob_PD_gol_Fina_RB;[65.1324 35.1223 29.6125]
prob_PD_gol_FinC;[64.0704 35.5407 30.2712]
prob_PD_gol_Fina;[65.1248 35.1722 29.5701]
prob_DC;[57.6699 30.0315 42.1875]
prob_binpo_log;[65.7744 31.294  32.7069]
prob_binpo_p;[52.9937 36.1227 40.8409]
prob_PB_placar;11.3131
prob_PD_gol_placar;11.579125829936926
prob_PD_gol_FinC_placar;11.594995471510794
prob_PD_gol_Fina_placar;11.56894678828545
prob_DC_placar;10.624317245528932
prob_binpo_log_placar;10.593049766179334
prob_binpo_p_placar;11.417221286007228
Defi_PB;77.44068010000001
RPS_PB;27.416878165000007
Defi_PD_gol;76.06629985999997
RPS_PD_gol;26.89726967500001
Defi_PD_gol_FinC_RB;76.25354539
RPS_PD_gol_FinC_RB;26.989821810000006
Defi_PD_gol_Fina_RB;75.8962909
RPS_PD_gol_Fina_RB;26.832688504999986
Defi_PD_gol_FinC;76.29224487000002
RPS_PD_gol_FinC;26.99965606999999
Defi_PD_gol_Fina;75.93458307
RPS_PD_gol_Fina;26.839860644999995
Defi_DC;76.32722179000001
RPS_DC;27.383934129999986
Defi_binpo_log;75.67951863000003
RPS_binpo_log;26.85204292500001
Defi_binpo_p;75.52247878999997
RPS_binpo_p;26.563044820000002
Defi_palp_br;80.5137426
RPS_palp_br;29.386255050000063
