Var;Sum
prob_PB;[66.1892 37.5488 26.0901]
prob_PD_gol;[64.7318 35.3025 29.8373]
prob_PD_gol_FinC_RB;[64.051  35.5364 30.2951]
prob_PD_gol_Fina_RB;[65.119  35.1411 29.6077]
prob_PD_gol_FinC;[64.0474 35.5732 30.263 ]
prob_PD_gol_Fina;[65.1212 35.1783 29.569 ]
prob_DC;[57.6699 30.0318 42.1877]
prob_binpo_log;[65.7744 31.294  32.7069]
prob_binpo_p;[52.9937 36.1227 40.8409]
prob_PB_placar;11.313100000000002
prob_PD_gol_placar;11.579125829936926
prob_PD_gol_FinC_placar;11.600643627985145
prob_PD_gol_Fina_placar;11.570113466480818
prob_DC_placar;10.62444112461388
prob_binpo_log_placar;10.593049766179334
prob_binpo_p_placar;11.417221286007228
Defi_PB;77.44396492999999
RPS_PB;27.417331085000004
Defi_PD_gol;76.06629985999997
RPS_PD_gol;26.89726967500001
Defi_PD_gol_FinC_RB;76.26193884999998
RPS_PD_gol_FinC_RB;26.991197615
Defi_PD_gol_Fina_RB;75.90071595999999
RPS_PD_gol_Fina_RB;26.83371015499999
Defi_PD_gol_FinC;76.29959013999999
RPS_PD_gol_FinC;27.001812659999995
Defi_PD_gol_Fina;75.93606929
RPS_PD_gol_Fina;26.839949479999998
Defi_DC;76.32656258000002
RPS_DC;27.383827509999993
Defi_binpo_log;75.67951863000003
RPS_binpo_log;26.85204292500001
Defi_binpo_p;75.52247878999997
RPS_binpo_p;26.563044820000002
Defi_palp_br;80.5137426
RPS_palp_br;29.386255050000063
