Var;Média
Acertos_PD_gol_FinC;0.4631578947368421
Acertos_PD_gol_FinC_RB;0.46842105263157896
Acertos_PD_gol_Fina;0.5
Acertos_PD_gol_Fina_RB;0.5052631578947369
Acertos_binpo_log;0.48947368421052634
Acertos_binpo_p;0.49473684210526314
Acertos_palp_br_binpo_p;0.5157894736842106
Defi_DC;0.6586437768947365
Defi_PB;0.6407000922631576
Defi_PD_gol;0.6401620866315787
Defi_PD_gol_FinC;0.6432495913157897
Defi_PD_gol_FinC_RB;0.6425677158421055
Defi_PD_gol_Fina;0.6386421187368421
Defi_PD_gol_Fina_RB;0.6376481854736845
Defi_binpo_log;0.624107130368421
Defi_binpo_p;0.640722654736842
Defi_palp_br;0.6180727568421047
RPS_DC;0.241108914394737
RPS_PB;0.23116683510526334
RPS_PD_gol;0.2311284124473686
RPS_PD_gol_FinC;0.23240703342105257
RPS_PD_gol_FinC_RB;0.23207673305263146
RPS_PD_gol_Fina;0.23042069736842102
RPS_PD_gol_Fina_RB;0.22991855884210516
RPS_binpo_log;0.2244095622894737
RPS_binpo_p;0.23141203578947372
RPS_palp_br;0.22093730605263176
Rodada;29.0
prob_DC_placar;0.07065718962584316
prob_PB_placar;0.07882052631578945
prob_PD_gol_FinC_RB_placar;0.07809505261951497
prob_PD_gol_FinC_placar;0.07816105477164549
prob_PD_gol_Fina_RB_placar;0.07850399597982056
prob_PD_gol_Fina_placar;0.07860980760240878
prob_PD_gol_placar;0.07842920162889046
prob_binpo_log_placar;0.07187910913424018
prob_binpo_p_placar;0.07631638248911986
