Var;Média
Acertos_PD_gol_FinC;0.5
Acertos_PD_gol_FinC_RB;0.5
Acertos_PD_gol_Fina;0.5157894736842106
Acertos_PD_gol_Fina_RB;0.5210526315789473
Acertos_binpo_log;0.49473684210526314
Acertos_binpo_p;0.5526315789473685
Acertos_palp_br_binpo_p;0.5368421052631579
Defi_DC;0.5954082467368421
Defi_PB;0.5929947850000004
Defi_PD_gol;0.5934061496842105
Defi_PD_gol_FinC;0.5949801917368424
Defi_PD_gol_FinC_RB;0.5957396484736842
Defi_PD_gol_Fina;0.5902369384210528
Defi_PD_gol_Fina_RB;0.5905517209473682
Defi_binpo_log;0.6125494646842106
Defi_binpo_p;0.583854954736842
Defi_palp_br;0.6055159147368415
RPS_DC;0.20594717928947362
RPS_PB;0.20302362381578948
RPS_PD_gol;0.2047141193947369
RPS_PD_gol_FinC;0.20544074765789483
RPS_PD_gol_FinC_RB;0.20586323431578946
RPS_PD_gol_Fina;0.20321284242105278
RPS_PD_gol_Fina_RB;0.2034437779736843
RPS_binpo_log;0.214628396631579
RPS_binpo_p;0.20079039421052622
RPS_palp_br;0.2108615165789477
Rodada;29.0
prob_DC_placar;0.07917203097091594
prob_PB_placar;0.08462526315789475
prob_PD_gol_FinC_RB_placar;0.08412303910485858
prob_PD_gol_FinC_placar;0.08406388553900636
prob_PD_gol_Fina_RB_placar;0.08440628307408993
prob_PD_gol_Fina_placar;0.08431208595456781
prob_PD_gol_placar;0.08402946328799327
prob_binpo_log_placar;0.0741762938093636
prob_binpo_p_placar;0.08392554180064382
