Var;Média
Acertos_PD_gol_FinC;0.54
Acertos_PD_gol_FinC_RB;0.54
Acertos_PD_gol_Fina;0.54
Acertos_PD_gol_Fina_RB;0.54
Acertos_binpo_log;0.54
Acertos_binpo_p;0.54
Acertos_palp_br_binpo_p;0.52
Defi_DC;0.5980844996000001
Defi_PB;0.5637482001999998
Defi_PD_gol;0.5696208178
Defi_PD_gol_FinC;0.5715173858000003
Defi_PD_gol_FinC_RB;0.5748163424
Defi_PD_gol_Fina;0.5622589150000001
Defi_PD_gol_Fina_RB;0.5649159626
Defi_binpo_log;0.5860244380000001
Defi_binpo_p;0.5791202414
Defi_palp_br;0.6116260199999995
RPS_DC;0.19282714530000003
RPS_PB;0.1809514753
RPS_PD_gol;0.18375786679999997
RPS_PD_gol_FinC;0.1844753009
RPS_PD_gol_FinC_RB;0.18610508820000007
RPS_PD_gol_Fina;0.18070148599999997
RPS_PD_gol_Fina_RB;0.18209553340000004
RPS_binpo_log;0.19052068440000006
RPS_binpo_p;0.1862167724
RPS_palp_br;0.19999288499999998
Rodada;36.0
prob_DC_placar;0.08169640988975779
prob_PB_placar;0.09143199999999999
prob_PD_gol_FinC_RB_placar;0.08816257303037077
prob_PD_gol_FinC_placar;0.0882103406928359
prob_PD_gol_Fina_RB_placar;0.08937783561153465
prob_PD_gol_Fina_placar;0.0893982995641389
prob_PD_gol_placar;0.08840866760622823
prob_binpo_log_placar;0.07589054591164575
prob_binpo_p_placar;0.0889354753016906
