Var;Sum
prob_PB;[92.4792 56.5719 40.7663]
prob_PD_gol;[94.5853 49.8835 45.3931]
prob_PD_gol_FinC_RB;[93.5922 50.0778 46.1969]
prob_PD_gol_Fina_RB;[97.307  48.8892 43.6286]
prob_PD_gol_FinC;[93.773  50.1087 45.9852]
prob_PD_gol_Fina;[97.5482 48.9158 43.3648]
prob_DC;[78.255  49.057  62.5374]
prob_binpo_log;[102.3625  42.4216  44.9242]
prob_binpo_p;[80.3228 53.443  56.1877]
prob_PB_placar;19.8159
prob_PD_gol_placar;19.117103074948055
prob_PD_gol_FinC_placar;19.092074209258133
prob_PD_gol_Fina_placar;19.156853592395446
prob_DC_placar;16.21490234436133
prob_binpo_log_placar;16.327724398060628
prob_binpo_p_placar;17.943825341719013
Defi_PB;105.9519017600001
RPS_PB;33.811569125000005
Defi_PD_gol;106.29621446999997
RPS_PD_gol;33.75564208999999
Defi_PD_gol_FinC_RB;106.87186024999993
RPS_PD_gol_FinC_RB;34.021371995000024
Defi_PD_gol_Fina_RB;105.93963850000007
RPS_PD_gol_Fina_RB;33.61208214000003
Defi_PD_gol_FinC;106.61776695000002
RPS_PD_gol_FinC;33.89587607
Defi_PD_gol_Fina;105.64183281999999
RPS_PD_gol_Fina;33.46248426999999
Defi_DC;115.23491800000004
RPS_DC;37.71997051999999
Defi_binpo_log;108.29667577000002
RPS_binpo_log;34.14193054500001
Defi_binpo_p;113.48582108999999
RPS_binpo_p;36.786626385
Defi_palp_br;114.43422379999987
RPS_palp_br;37.11128815000005
